Gene,Predicted Label,Probability
SH3GL3,[0],[0.27345923]
SURF4,[0],[0.2734123]
NAGS,[0],[0.27340642]
ATP1A3,[0],[0.27338082]
LSM5,[0],[0.2733586]
UROS,[0],[0.27335352]
MBD4,[0],[0.27335012]
MRAP2,[0],[0.27333647]
ST8SIA4,[0],[0.27332047]
MUC4,[0],[0.27331123]
RRAS,[0],[0.2733056]
RAC2,[0],[0.273299]
SGTA,[0],[0.27329886]
ZNF692,[0],[0.27329487]
TNFRSF1B,[0],[0.27326095]
TRIM23,[0],[0.27322975]
SPC24,[0],[0.2732156]
CD2BP2,[0],[0.27319652]
CTNS,[0],[0.27319524]
SLC1A1,[0],[0.27318725]
MRPL51,[0],[0.27318627]
GSTZ1,[0],[0.27317935]
TSPYL2,[0],[0.27314886]
SPOCK3,[0],[0.27310583]
TRIM46,[0],[0.27308697]
ZFPM1,[0],[0.2730775]
RIC8A,[0],[0.27304348]
RGS10,[0],[0.273035]
ST8SIA1,[0],[0.27303475]
PCDHB7,[0],[0.2730249]
CHST3,[0],[0.27301612]
TCF4,[0],[0.2729711]
ISY1,[0],[0.27296504]
RPE,[0],[0.2729532]
FCHO2,[0],[0.27294964]
NDUFC2-KCTD14,[0],[0.27293792]
SFRP2,[0],[0.2729316]
CDCA3,[0],[0.27291167]
UNC13B,[0],[0.27290776]
STARD6,[0],[0.2729035]
RFFL,[0],[0.27289194]
FAM98B,[0],[0.2728817]
ZNF622,[0],[0.27286845]
RAD54L,[0],[0.2728656]
STAT2,[0],[0.27283683]
PDP1,[0],[0.2728278]
LINGO1,[0],[0.27281955]
SEC23IP,[0],[0.27281925]
TUBB6,[0],[0.27281523]
SGPP1,[0],[0.27278194]
CHAMP1,[0],[0.2727614]
NFATC1,[0],[0.27275473]
KCNG1,[0],[0.27274495]
ADGB,[0],[0.27272677]
MS4A4A,[0],[0.27272546]
DNAJB9,[0],[0.27266866]
PEX7,[0],[0.27261585]
PPP4R3A,[0],[0.27257088]
SLC18A1,[0],[0.27255872]
TBC1D2,[0],[0.2725524]
RASIP1,[0],[0.27253762]
ZFYVE16,[0],[0.27253267]
SUCLA2,[0],[0.27252313]
IRX2,[0],[0.2724442]
PLA2R1,[0],[0.2724304]
GATA6,[0],[0.27241683]
IFNGR1,[0],[0.27241448]
CAPNS1,[0],[0.27241427]
ADAMTS8,[0],[0.27240226]
VPS39,[0],[0.27239758]
UTP6,[0],[0.27238518]
CHP1,[0],[0.27235404]
UQCRB,[0],[0.27234885]
ZNF169,[0],[0.27234432]
FANCF,[0],[0.2723192]
ME2,[0],[0.2723191]
SUPT5H,[0],[0.27231216]
RANBP3,[0],[0.2722925]
MSRB1,[0],[0.2722858]
NUBP1,[0],[0.27227435]
STT3A,[0],[0.2722615]
MYCN,[0],[0.2722274]
PPIE,[0],[0.27219495]
IGFBP7,[0],[0.27217638]
TAB2,[0],[0.2721692]
MVB12B,[0],[0.27213508]
PIPOX,[0],[0.2721274]
FADD,[0],[0.27209193]
DRD4,[0],[0.27207124]
MED8,[0],[0.27206725]
RNF19B,[0],[0.27204418]
PEX2,[0],[0.2720409]
MRPL43,[0],[0.2720317]
RPS26,[0],[0.27202368]
IPO4,[0],[0.27199447]
POLL,[0],[0.27198866]
FGF10,[0],[0.27198482]
BUB1B-PAK6,[0],[0.27195185]
PLA2G12A,[0],[0.27194837]
SLC4A2,[0],[0.27194136]
WDR83,[0],[0.2719337]
NAGK,[0],[0.2719333]
CYB5R4,[0],[0.27191666]
PPP2CA,[0],[0.2719101]
IRF2BP2,[0],[0.2719022]
CDON,[0],[0.27188835]
GORASP1,[0],[0.2718804]
MRPL23,[0],[0.27188024]
KLHL9,[0],[0.27187854]
PCOLCE2,[0],[0.27183542]
ELMO1,[0],[0.27183458]
SLC25A28,[0],[0.27182356]
IVNS1ABP,[0],[0.27177113]
ZNF808,[0],[0.27176613]
GRIK5,[0],[0.2717644]
PDGFRL,[0],[0.27173713]
ZNF530,[0],[0.27169922]
LFNG,[0],[0.27169803]
HELQ,[0],[0.27168512]
HDAC7,[0],[0.27166668]
APC2,[0],[0.27165598]
GPC3,[0],[0.27165392]
LTB4R,[0],[0.2716537]
NDUFB2,[0],[0.27165094]
SPCS2,[0],[0.27164862]
COMMD9,[0],[0.2716407]
FBXL5,[0],[0.2716335]
KIF26B,[0],[0.2716223]
GNAZ,[0],[0.27161518]
EME2,[0],[0.27159065]
AKT3,[0],[0.27156347]
FANCB,[0],[0.27156183]
MAPK10,[0],[0.27155527]
ERI1,[0],[0.27154878]
KIDINS220,[0],[0.2715309]
ZNF763,[0],[0.27152547]
FUT4,[0],[0.271523]
LRFN4,[0],[0.2715052]
IFITM2,[0],[0.27149796]
TGFBRAP1,[0],[0.27145717]
B3GLCT,[0],[0.27144215]
MMP16,[0],[0.27142712]
DUSP19,[0],[0.2714059]
COMMD8,[0],[0.2713874]
NCR3LG1,[0],[0.27137685]
PGP,[0],[0.27136993]
MYPN,[0],[0.27135095]
NCSTN,[0],[0.27134523]
SNU13,[0],[0.2713361]
GPCPD1,[0],[0.2713307]
INO80E,[0],[0.2713193]
ORC4,[0],[0.27130845]
PPA1,[0],[0.27130452]
PSAP,[0],[0.27127215]
DPCD,[0],[0.27125436]
MRPS16,[0],[0.27124697]
USP28,[0],[0.2712365]
PFDN4,[0],[0.27122724]
DAZL,[0],[0.27119148]
SYNCRIP,[0],[0.27119043]
RAD51C,[0],[0.27117905]
PSMC5,[0],[0.27116397]
TRIM4,[0],[0.27114484]
EFHC1,[0],[0.2711399]
TRIM22,[0],[0.27110603]
TCEA3,[0],[0.2710707]
WDR62,[0],[0.27106506]
IFIT1,[0],[0.271057]
SCAMP2,[0],[0.27104282]
RGPD6,[0],[0.27104124]
RMDN3,[0],[0.27103612]
PDCD7,[0],[0.27102163]
ZNF500,[0],[0.27101523]
NIPA2,[0],[0.2710056]
PRICKLE2,[0],[0.2710047]
GCNT3,[0],[0.27100426]
GBP3,[0],[0.27099502]
TRMT11,[0],[0.27096203]
TRNAU1AP,[0],[0.27094817]
NADK2,[0],[0.27094805]
XPO6,[0],[0.27094048]
PTDSS2,[0],[0.27092358]
KAT2B,[0],[0.2709201]
RABGEF1,[0],[0.2709102]
NDUFS8,[0],[0.2708959]
SEMA4D,[0],[0.27089304]
ISYNA1,[0],[0.27088422]
ZNF37A,[0],[0.2708801]
CDR2L,[0],[0.27083588]
PFKL,[0],[0.27082488]
DHX58,[0],[0.27082357]
INSIG2,[0],[0.27080297]
LGALS3,[0],[0.27076638]
RNF185,[0],[0.2707338]
TRAM1,[0],[0.2707052]
DUSP7,[0],[0.27069485]
DBT,[0],[0.27065387]
ZNF785,[0],[0.2706495]
COA6,[0],[0.2706305]
NIPSNAP3A,[0],[0.2706202]
ZNF717,[0],[0.2706093]
PRKD1,[0],[0.27057365]
TMEM216,[0],[0.2705651]
TBC1D23,[0],[0.27056184]
SUOX,[0],[0.27055946]
BLVRB,[0],[0.27054083]
ST3GAL6,[0],[0.2705398]
DTX2,[0],[0.27053857]
IFT57,[0],[0.27052268]
NAA40,[0],[0.27051926]
ITGA3,[0],[0.2705078]
PIAS3,[0],[0.2704971]
FBXO5,[0],[0.2704805]
CSAD,[0],[0.27045888]
AP3B2,[0],[0.2704517]
B3GAT3,[0],[0.27042907]
SPIB,[0],[0.27038538]
TXNRD2,[0],[0.27035618]
CHD7,[0],[0.2703483]
ALG14,[0],[0.27033946]
NFKBIB,[0],[0.27030316]
GTPBP3,[0],[0.27030265]
WDR37,[0],[0.27029738]
DUSP8,[0],[0.2702669]
ZNHIT6,[0],[0.27022707]
THY1,[0],[0.27019894]
SNRPE,[0],[0.27013192]
CLDN6,[0],[0.27011493]
SUPT4H1,[0],[0.27009434]
SRGN,[0],[0.2700906]
CWC15,[0],[0.27008986]
PFDN2,[0],[0.2700802]
UBQLN4,[0],[0.27007344]
CWC25,[0],[0.27006248]
TDRD9,[0],[0.27005437]
GRM7,[0],[0.2700426]
RNF20,[0],[0.27003583]
FKRP,[0],[0.2700343]
SLC35B4,[0],[0.27002794]
ARHGEF39,[0],[0.2700165]
MTERF3,[0],[0.2700092]
AIMP1,[0],[0.26996583]
TBC1D32,[0],[0.26993042]
ORMDL1,[0],[0.2699227]
PTPRN2,[0],[0.26988363]
APLN,[0],[0.26985043]
IFNAR2,[0],[0.26984936]
POLR1H,[0],[0.26983982]
NID1,[0],[0.269808]
PIWIL4,[0],[0.26979995]
TLE1,[0],[0.2697777]
TAF1C,[0],[0.26975042]
SMARCD2,[0],[0.26974925]
CNGA1,[0],[0.2697404]
SYNE1,[0],[0.26973218]
MFN1,[0],[0.26971596]
KSR2,[0],[0.26971248]
KCNS1,[0],[0.26970756]
CNR1,[0],[0.2696975]
IFT27,[0],[0.2696826]
OBSL1,[0],[0.2696499]
YIPF5,[0],[0.26962084]
CUL9,[0],[0.2695874]
UMOD,[0],[0.2695603]
PRPSAP1,[0],[0.26955542]
RNASEH1,[0],[0.26954857]
PABPC3,[0],[0.26953754]
SEC23A,[0],[0.26951942]
ATP1A2,[0],[0.26951194]
GFER,[0],[0.26948947]
CKLF,[0],[0.26947808]
CIB1,[0],[0.2694491]
GPR15,[0],[0.2694465]
HPS6,[0],[0.26943898]
TRMT61B,[0],[0.26943186]
BLOC1S2,[0],[0.2694037]
SGO2,[0],[0.26939356]
ASB8,[0],[0.26935354]
TLL2,[0],[0.26930767]
DCAF17,[0],[0.26930743]
KCTD7,[0],[0.26924983]
UBE2T,[0],[0.26923728]
HOMER2,[0],[0.26923445]
CXADR,[0],[0.26920193]
HPS1,[0],[0.2691912]
TANK,[0],[0.26918834]
MED4,[0],[0.26910478]
GGH,[0],[0.2690931]
UQCRFS1,[0],[0.26905107]
RPH3A,[0],[0.269032]
PTPN18,[0],[0.26900896]
MAP3K9,[0],[0.26899394]
TSR2,[0],[0.26898864]
METTL3,[0],[0.26893637]
RPGRIP1,[0],[0.26893243]
TNFSF9,[0],[0.26892748]
MTMR6,[0],[0.26885837]
EGF,[0],[0.26885533]
PITPNM1,[0],[0.26885238]
JUND,[0],[0.26883304]
HPSE,[0],[0.2688232]
MAPK4,[0],[0.26878545]
NUSAP1,[0],[0.26878023]
ZNF84,[0],[0.26874742]
CUBN,[0],[0.26872808]
UBE2M,[0],[0.26870164]
CSNK2B,[0],[0.26869923]
CIAO1,[0],[0.26866946]
CNNM3,[0],[0.2686365]
PEMT,[0],[0.268619]
DUSP9,[0],[0.26861858]
IMPDH2,[0],[0.26856518]
PDPN,[0],[0.26856318]
LMCD1,[0],[0.2685424]
ESYT1,[0],[0.2684875]
ZNF761,[0],[0.26846975]
HOOK1,[0],[0.26843542]
POLD4,[0],[0.26842448]
DMWD,[0],[0.26839796]
XPOT,[0],[0.26838693]
TIFA,[0],[0.26837614]
BAIAP2,[0],[0.2683651]
GATA3,[0],[0.26834437]
PIK3R5,[0],[0.26834324]
BROX,[0],[0.26832363]
FIS1,[0],[0.26831904]
PLA2G6,[0],[0.2683038]
KIF4B,[0],[0.26829997]
CFAP36,[0],[0.26826748]
PARP12,[0],[0.26825866]
VARS2,[0],[0.2682462]
PRELID1,[0],[0.2682258]
ZNF253,[0],[0.26821077]
EPN1,[0],[0.26819408]
MTERF1,[0],[0.26818594]
MAPRE3,[0],[0.2681728]
IL10RA,[0],[0.26816776]
RTP1,[0],[0.26816717]
SGSH,[0],[0.26816142]
UBR2,[0],[0.26814017]
MBTPS1,[0],[0.26813525]
TRIM8,[0],[0.26812303]
PPFIA2,[0],[0.26811245]
NDUFA2,[0],[0.26810846]
IFITM1,[0],[0.26810572]
ENY2,[0],[0.26808548]
LTN1,[0],[0.26808077]
COX5B,[0],[0.26807916]
MAN1C1,[0],[0.2680721]
SPCS1,[0],[0.26805142]
PRPF4B,[0],[0.26804486]
IFT52,[0],[0.2680429]
RSPH9,[0],[0.26801994]
PFKFB4,[0],[0.26801986]
NUDT9,[0],[0.26801363]
DIABLO,[0],[0.26800737]
KIAA2012,[0],[0.2679777]
MLX,[0],[0.26797017]
UBE2V1,[0],[0.267949]
RIC8B,[0],[0.26794446]
RFC3,[0],[0.2678823]
BDKRB1,[0],[0.26787603]
TACR3,[0],[0.2678568]
PPWD1,[0],[0.2678462]
BDH1,[0],[0.26784572]
TRIM24,[0],[0.26784465]
RANGRF,[0],[0.2678226]
YIPF1,[0],[0.26780885]
CEBPG,[0],[0.2677539]
CTDNEP1,[0],[0.2677364]
TRAF3IP1,[0],[0.26771083]
TNFRSF14,[0],[0.2676883]
PITX1,[0],[0.2676878]
PALB2,[0],[0.26768243]
CABYR,[0],[0.26766896]
GPX3,[0],[0.2676584]
PEBP1,[0],[0.26764578]
RHOF,[0],[0.26761812]
ZNF516,[0],[0.26760593]
WDR19,[0],[0.26758125]
FAAP100,[0],[0.26756334]
PLXNB1,[0],[0.26755083]
SAV1,[0],[0.26754847]
TERF2IP,[0],[0.2675365]
H2BC11,[0],[0.26752463]
TMEM115,[0],[0.2675115]
DMAP1,[0],[0.2674909]
NPDC1,[0],[0.26747784]
SNRPA,[0],[0.26747033]
NDUFB9,[0],[0.26746744]
PREB,[0],[0.267463]
CTC1,[0],[0.2674543]
APBA1,[0],[0.2674525]
UBA7,[0],[0.26742804]
MED6,[0],[0.26735976]
HCAR2,[0],[0.26735058]
ALKBH7,[0],[0.26733896]
NSMCE1,[0],[0.2673379]
HEY1,[0],[0.2673354]
NIP7,[0],[0.26733154]
AATF,[0],[0.26732415]
GLCE,[0],[0.26726696]
HSD17B10,[0],[0.26726595]
MEPCE,[0],[0.26723912]
ROCK1,[0],[0.26720998]
INTS8,[0],[0.2671803]
YTHDC2,[0],[0.26716453]
SLC25A22,[0],[0.26715466]
PCGF2,[0],[0.26714155]
SOS2,[0],[0.26713896]
HIKESHI,[0],[0.26711357]
S100A6,[0],[0.26710305]
CEP78,[0],[0.26709113]
NUDT12,[0],[0.26708806]
MAN2C1,[0],[0.26708248]
PPP1R3A,[0],[0.26705453]
CDHR1,[0],[0.26703465]
ZNF282,[0],[0.2670273]
CTSV,[0],[0.26700747]
MCRS1,[0],[0.26699507]
MRPL36,[0],[0.26697534]
EFNA4,[0],[0.26695186]
SEMA4B,[0],[0.26689914]
NDUFAB1,[0],[0.2668933]
NT5C3A,[0],[0.26689288]
NMRK2,[0],[0.26688525]
NOL11,[0],[0.266877]
CHCHD5,[0],[0.26687598]
RPL22L1,[0],[0.26685792]
APOBEC3C,[0],[0.266813]
FNTB,[0],[0.26677734]
CD177,[0],[0.2667171]
IBA57,[0],[0.26670548]
PAN3,[0],[0.26667443]
LPAR1,[0],[0.26667297]
HPDL,[0],[0.26665625]
ASB10,[0],[0.26664886]
RASGRP1,[0],[0.266636]
BATF,[0],[0.26662248]
ELF5,[0],[0.26662162]
ACTC1,[0],[0.26661068]
MAP3K11,[0],[0.26658717]
ESPNL,[0],[0.26658502]
PLIN3,[0],[0.26657954]
SYP,[0],[0.26656663]
YEATS4,[0],[0.26654175]
TBCEL,[0],[0.26653808]
TBC1D16,[0],[0.26652288]
IFI44,[0],[0.26648965]
EGR1,[0],[0.26644635]
HMBS,[0],[0.2664405]
NT5C3B,[0],[0.26643988]
EVL,[0],[0.26643497]
RYBP,[0],[0.2664261]
PTH1R,[0],[0.26640487]
MRPS35,[0],[0.26639557]
SCOC,[0],[0.2663672]
PTCD1,[0],[0.26635122]
GPLD1,[0],[0.2663486]
RAB17,[0],[0.26633814]
PRKAG2,[0],[0.2663142]
COG6,[0],[0.2662954]
GATM,[0],[0.2662716]
IFNAR1,[0],[0.26626444]
FGD1,[0],[0.26625577]
NTAN1,[0],[0.2662475]
NES,[0],[0.2662236]
CAPN10,[0],[0.2661973]
CHCHD7,[0],[0.2661904]
NR4A2,[0],[0.26618183]
RNF19A,[0],[0.26617494]
PHF19,[0],[0.26615635]
MED18,[0],[0.2661405]
XRCC3,[0],[0.2661296]
BDNF,[0],[0.26611555]
CPM,[0],[0.2660979]
SHISA9,[0],[0.26606473]
ZNF720,[0],[0.26606014]
MOAP1,[0],[0.26605737]
CTSL,[0],[0.26600903]
ZNF484,[0],[0.26598385]
EDNRA,[0],[0.26597127]
SYNJ1,[0],[0.2659703]
KMT5A,[0],[0.2659698]
MAPK3,[0],[0.26596016]
UPK2,[0],[0.26592484]
ZNF550,[0],[0.26590517]
CAMK1G,[0],[0.26589173]
CYP2E1,[0],[0.26588795]
VCAM1,[0],[0.2658872]
UGT8,[0],[0.26588088]
SARNP,[0],[0.26587942]
ICMT,[0],[0.26586458]
THUMPD1,[0],[0.26584888]
MND1,[0],[0.26583913]
NOMO2,[0],[0.26581588]
HLA-DOB,[0],[0.26580903]
OR4D1,[0],[0.2658022]
MXRA8,[0],[0.26579842]
RNMT,[0],[0.26579133]
STBD1,[0],[0.26578566]
EML1,[0],[0.26577798]
STAT3,[0],[0.26576042]
PNO1,[0],[0.2657456]
HFE,[0],[0.26567963]
CR1L,[0],[0.26567742]
ACTR3,[0],[0.26567078]
DDA1,[0],[0.26563725]
AMY2A,[0],[0.2656111]
NOM1,[0],[0.26560467]
MINPP1,[0],[0.2655826]
ERO1A,[0],[0.26556486]
TAF5,[0],[0.2655606]
GRAP,[0],[0.26555657]
ACYP2,[0],[0.2655537]
ITGA2,[0],[0.26554346]
PRMT3,[0],[0.26543307]
EXPH5,[0],[0.26543102]
PRKRA,[0],[0.2654101]
MAP3K5,[0],[0.26540843]
RBP1,[0],[0.26539996]
USE1,[0],[0.26539472]
IFI6,[0],[0.26538894]
AMDHD2,[0],[0.26536998]
USH2A,[0],[0.2653688]
FKBP3,[0],[0.26536652]
GRIA3,[0],[0.26536432]
NADSYN1,[0],[0.26535362]
PDSS1,[0],[0.26533335]
FZD4,[0],[0.26533198]
RYK,[0],[0.2653314]
CHRNA5,[0],[0.26532888]
SMAD4,[0],[0.265313]
HNMT,[0],[0.26529717]
IL17D,[0],[0.2652307]
IL17RD,[0],[0.26521543]
PIH1D1,[0],[0.2652103]
VDR,[0],[0.26518685]
ASGR2,[0],[0.26518255]
TMC6,[0],[0.26517135]
XYLT1,[0],[0.2651595]
RPL34,[0],[0.26515868]
NEIL1,[0],[0.265157]
POLR2G,[0],[0.26513577]
RARG,[0],[0.26513046]
KCNIP2,[0],[0.2651302]
UTP18,[0],[0.26512852]
KIF4A,[0],[0.26510993]
ARHGEF37,[0],[0.2651014]
KRTCAP2,[0],[0.26508686]
DDX20,[0],[0.2650693]
SCP2,[0],[0.26506075]
ST6GALNAC5,[0],[0.26503226]
DHX35,[0],[0.26501963]
PTPMT1,[0],[0.26501933]
KDM1B,[0],[0.26501313]
ZNF337,[0],[0.26500857]
APPBP2,[0],[0.26497665]
PPP1R16B,[0],[0.26496834]
PLCD1,[0],[0.26496795]
OSMR,[0],[0.26493555]
RNASET2,[0],[0.26493227]
NDUFS3,[0],[0.2649236]
CDK11A,[0],[0.26492062]
MRPS17,[0],[0.2648985]
RGS4,[0],[0.26487702]
PARD6B,[0],[0.264834]
IL2RG,[0],[0.2647925]
NFKBIL1,[0],[0.2647843]
RGP1,[0],[0.26473308]
AURKC,[0],[0.2647318]
PEX19,[0],[0.26472986]
DYRK1B,[0],[0.26472685]
HYI,[0],[0.2647126]
IL12RB1,[0],[0.26469335]
COA5,[0],[0.26467276]
CERT1,[0],[0.26465458]
RBFOX1,[0],[0.26460612]
SLC1A6,[0],[0.26459587]
ALDH1B1,[0],[0.2645878]
SHQ1,[0],[0.2645849]
CARD6,[0],[0.2645803]
FAM110C,[0],[0.2645779]
MAP3K6,[0],[0.26453814]
HSBP1,[0],[0.26451102]
PDE1C,[0],[0.26449147]
GALNT14,[0],[0.26447862]
WDR36,[0],[0.2644663]
PPFIBP2,[0],[0.26446164]
RHOC,[0],[0.2644396]
FKBP1B,[0],[0.26443624]
RNPC3,[0],[0.26443285]
JOSD2,[0],[0.264424]
NTRK3,[0],[0.26440027]
RTN4RL2,[0],[0.2644]
HOXA7,[0],[0.26433197]
TNPO2,[0],[0.26431477]
ACSM5,[0],[0.26431093]
IL6ST,[0],[0.2642823]
NAPEPLD,[0],[0.26426104]
TAF5L,[0],[0.2642342]
LILRB1,[0],[0.2641999]
PWP1,[0],[0.26419538]
TIMP3,[0],[0.26419502]
NOL8,[0],[0.26416272]
PIGR,[0],[0.2641604]
PLAAT3,[0],[0.26415455]
P2RY14,[0],[0.2641059]
MRPS6,[0],[0.26404974]
UQCRC1,[0],[0.2640482]
POLD3,[0],[0.26400185]
UNC5C,[0],[0.26398095]
ST6GALNAC4,[0],[0.26397282]
ANK1,[0],[0.26397026]
ARHGEF35,[0],[0.2639539]
CHKA,[0],[0.26395202]
FEM1A,[0],[0.26392642]
DLX6,[0],[0.26389194]
DALRD3,[0],[0.26388562]
SOX6,[0],[0.2638683]
DENND6B,[0],[0.2638539]
MT2A,[0],[0.26383477]
RNASEH2A,[0],[0.26383153]
PUS1,[0],[0.26381856]
H2BC17,[0],[0.2637903]
SWI5,[0],[0.26377377]
TRIM2,[0],[0.2637544]
HAUS6,[0],[0.2637508]
NIF3L1,[0],[0.2637506]
RPL36AL,[0],[0.26373342]
NDUFC2,[0],[0.26370242]
COG8,[0],[0.26369536]
MTIF3,[0],[0.26367977]
PIGM,[0],[0.26367122]
ITGA5,[0],[0.26366368]
CCDC80,[0],[0.26365954]
RDH14,[0],[0.26364848]
PYGM,[0],[0.263647]
ARID3A,[0],[0.2636465]
CARD14,[0],[0.26364473]
PRF1,[0],[0.26363882]
NTPCR,[0],[0.26360142]
ARHGEF40,[0],[0.26359856]
SMARCAL1,[0],[0.2635909]
PCDHAC2,[0],[0.26354122]
ZNF30,[0],[0.26353204]
ZDHHC17,[0],[0.2635278]
CD200,[0],[0.26351005]
TYK2,[0],[0.26347983]
SP1,[0],[0.26347455]
KPNA3,[0],[0.26344016]
UBA52,[0],[0.26343596]
NIT2,[0],[0.26341537]
FLT1,[0],[0.263407]
ZNF91,[0],[0.26339796]
TOX2,[0],[0.26336694]
PPP1R14A,[0],[0.26331952]
ITGA1,[0],[0.26331416]
FJX1,[0],[0.2633085]
DTX1,[0],[0.2632672]
SEMA6D,[0],[0.26324835]
TOR1A,[0],[0.2632189]
SRM,[0],[0.26321676]
NANS,[0],[0.26319668]
HEXIM2,[0],[0.26318017]
SYT1,[0],[0.26317346]
RAB4B,[0],[0.26316077]
TPH1,[0],[0.26315928]
DPP7,[0],[0.263117]
NELFA,[0],[0.2631163]
POLB,[0],[0.26309824]
ZNF561,[0],[0.2630941]
RFNG,[0],[0.26308125]
KRIT1,[0],[0.26307207]
NEIL2,[0],[0.26306483]
ARL6,[0],[0.263061]
PRIMPOL,[0],[0.26305968]
HOXB4,[0],[0.26305446]
CFAP61,[0],[0.26305252]
PIM1,[0],[0.2629882]
DOCK9,[0],[0.26297787]
GTF2H1,[0],[0.2629557]
NOTCH3,[0],[0.26295537]
CCDC59,[0],[0.26288697]
GNG8,[0],[0.26288608]
RAB4A,[0],[0.26287538]
HDAC5,[0],[0.26285204]
SNRPG,[0],[0.2628374]
DOLPP1,[0],[0.26280332]
PEX3,[0],[0.2628008]
FLNC,[0],[0.26279658]
DDRGK1,[0],[0.26275128]
NEU3,[0],[0.2627255]
B9D2,[0],[0.2627165]
NF2,[0],[0.26270625]
CITED4,[0],[0.26269263]
LCK,[0],[0.26269177]
NDUFAF7,[0],[0.26268908]
TOMM6,[0],[0.26267517]
DCLRE1C,[0],[0.2626206]
HCCS,[0],[0.26260242]
RGS19,[0],[0.26253298]
TJP3,[0],[0.26250863]
COL13A1,[0],[0.26249918]
TAS2R14,[0],[0.26249737]
SNRNP25,[0],[0.26246935]
CIB2,[0],[0.26246455]
CFL2,[0],[0.26243475]
POP4,[0],[0.26242736]
MRPS26,[0],[0.26241955]
SORBS3,[0],[0.2624122]
PANK2,[0],[0.26241004]
CHST9,[0],[0.2623942]
HELB,[0],[0.2623926]
XPA,[0],[0.26239112]
LDB3,[0],[0.26235655]
MGST2,[0],[0.2623496]
PELI1,[0],[0.2623399]
SGMS2,[0],[0.2623356]
ETV4,[0],[0.26229858]
PTPRR,[0],[0.2622776]
RARRES2,[0],[0.26220855]
PLAUR,[0],[0.2622085]
MS4A6A,[0],[0.26217824]
CENPT,[0],[0.2621497]
FEZ2,[0],[0.26214394]
DNAAF2,[0],[0.2620579]
LZTFL1,[0],[0.26204205]
RAB34,[0],[0.2620334]
DUSP12,[0],[0.26201853]
SLC27A2,[0],[0.2620007]
MYL6B,[0],[0.2619514]
POMP,[0],[0.26194447]
MED31,[0],[0.26185027]
BBS2,[0],[0.2618346]
PFDN6,[0],[0.26181573]
ALKBH3,[0],[0.26180652]
LEPR,[0],[0.2618006]
ARHGEF25,[0],[0.26176813]
LPCAT4,[0],[0.26176533]
EPB41L3,[0],[0.26175916]
IQCE,[0],[0.26170745]
SOD1,[0],[0.2616995]
UNC45B,[0],[0.26168787]
PRSS21,[0],[0.2616541]
CREM,[0],[0.26165318]
SETX,[0],[0.2616112]
TMEM147,[0],[0.26157916]
CDC25A,[0],[0.26154837]
C3orf38,[0],[0.26152784]
TP53I3,[0],[0.2615205]
SBDS,[0],[0.26151997]
AFTPH,[0],[0.26151857]
NGEF,[0],[0.2615173]
ZNF100,[0],[0.26151302]
PCBP4,[0],[0.26150662]
CHRNG,[0],[0.26150182]
SLC25A20,[0],[0.26149935]
CHST6,[0],[0.26149]
ABI1,[0],[0.26148903]
TAS1R3,[0],[0.26148188]
PGRMC1,[0],[0.2614411]
NR1H3,[0],[0.26144022]
P4HA3,[0],[0.26143822]
KATNB1,[0],[0.26143065]
ZWILCH,[0],[0.26142743]
KLHL25,[0],[0.26142073]
CHD5,[0],[0.26139507]
SSPN,[0],[0.26139393]
IRF4,[0],[0.2613704]
ARMC4,[0],[0.2613473]
PIN1,[0],[0.26132262]
ZER1,[0],[0.2613062]
FNIP2,[0],[0.26130503]
SNURF,[0],[0.2613038]
TBK1,[0],[0.26129562]
PPP3R1,[0],[0.2612884]
IGFBP4,[0],[0.26128364]
ZNF649,[0],[0.26128185]
API5,[0],[0.2612677]
HEBP2,[0],[0.2612334]
MARK4,[0],[0.26122504]
ZDHHC21,[0],[0.26120272]
BLOC1S5,[0],[0.26119825]
PSMC4,[0],[0.26118287]
MGAM,[0],[0.26117647]
PAK3,[0],[0.2611455]
ZNF555,[0],[0.26113957]
BAG5,[0],[0.26113734]
PSMG3,[0],[0.26112714]
RPS28,[0],[0.26110452]
BCL2L11,[0],[0.26110178]
EMC7,[0],[0.26107726]
PIGB,[0],[0.26106295]
PDCD1,[0],[0.26102287]
FKBP6,[0],[0.26101398]
NDUFA1,[0],[0.26096997]
FEN1,[0],[0.2609541]
KIT,[0],[0.26094866]
AGTR1,[0],[0.2609117]
KCNS3,[0],[0.26089785]
ZNF79,[0],[0.2608707]
ATG5,[0],[0.26084977]
PIGC,[0],[0.2608356]
CXCL3,[0],[0.26083088]
MRPL15,[0],[0.26082766]
CRBN,[0],[0.26082397]
GTF3C5,[0],[0.26081312]
PTGIS,[0],[0.26081118]
FAIM,[0],[0.26079297]
MAP3K8,[0],[0.2607929]
CCL3L3,[0],[0.26079017]
VPS51,[0],[0.26078716]
LHX8,[0],[0.2607843]
SIAH1,[0],[0.26078057]
FERMT3,[0],[0.2607667]
TICAM2,[0],[0.26075542]
SEC11C,[0],[0.26072145]
FRA10AC1,[0],[0.2607079]
LPGAT1,[0],[0.2606807]
DUSP10,[0],[0.26067835]
ENDOG,[0],[0.26064125]
DPH2,[0],[0.26059762]
HLA-DQA2,[0],[0.26057005]
SYT7,[0],[0.26056364]
H2BC15,[0],[0.2605506]
RSAD2,[0],[0.26054788]
UBE4A,[0],[0.26052648]
SYN2,[0],[0.2605104]
KMT5C,[0],[0.26050916]
