Gene,Predicted Label,Probability
COL6A1,[1],[0.57807386]
HDAC3,[1],[0.57747763]
BID,[1],[0.577345]
PLS1,[1],[0.57727236]
CACNA1G,[1],[0.57721686]
PCSK2,[1],[0.57709444]
VIM,[1],[0.5769895]
PPP1CA,[1],[0.5769822]
GTF2F1,[1],[0.57688785]
POLR2B,[1],[0.5768183]
FGF18,[1],[0.5767375]
CHRD,[1],[0.5766413]
ATP2A1,[1],[0.57639974]
PCDHB2,[1],[0.57637054]
PDE4B,[1],[0.57635784]
CACNA1H,[1],[0.57632315]
FCER1G,[1],[0.5763112]
CP,[1],[0.5762894]
MUSK,[1],[0.57628477]
HUS1,[1],[0.5762578]
SIRPA,[1],[0.57583076]
CHST8,[1],[0.57577324]
HS3ST3A1,[1],[0.5753416]
SUGP1,[1],[0.575312]
GRIA3,[1],[0.5751094]
CKS1B,[1],[0.57438153]
ZNRF3,[1],[0.5740684]
GYS2,[1],[0.57401174]
PSMB1,[1],[0.5738219]
CNTN4,[1],[0.57280976]
FGA,[1],[0.57272345]
HTR1A,[1],[0.5726728]
ACTL6A,[1],[0.572462]
MMP24,[1],[0.5723552]
TGOLN2,[1],[0.57230836]
DNMT3B,[1],[0.57218033]
SLC34A2,[1],[0.57214665]
BARD1,[1],[0.5720928]
ORC3,[1],[0.57208914]
NRXN1,[1],[0.57204825]
MTF1,[1],[0.57199866]
SGIP1,[1],[0.5717842]
PALB2,[1],[0.571716]
FLCN,[1],[0.57164055]
SELE,[1],[0.57155544]
STRAP,[1],[0.57145584]
FGF9,[1],[0.5711927]
E2F7,[1],[0.5711719]
ARHGEF12,[1],[0.5709929]
GIPR,[1],[0.5708918]
CD4,[1],[0.570757]
PSMD7,[1],[0.57061803]
MCM2,[1],[0.5703505]
MUC1,[1],[0.5703402]
AURKB,[1],[0.5702685]
CCL14,[1],[0.57022196]
PKN1,[1],[0.57019746]
GAPDH,[1],[0.56990963]
DPYSL2,[1],[0.56951904]
ELAVL1,[1],[0.5693824]
STC2,[1],[0.569303]
ZNF318,[1],[0.5693002]
ITGAL,[1],[0.56921464]
CD8A,[1],[0.56896496]
SPRY4,[1],[0.5689262]
HNRNPA1,[1],[0.5688352]
FBXO2,[1],[0.5685603]
LMNB1,[1],[0.5684234]
MYH14,[1],[0.5683367]
CD247,[1],[0.56789154]
CCL8,[1],[0.56745243]
LIG1,[1],[0.5673667]
DRD2,[1],[0.56717384]
WWC1,[1],[0.5671285]
ECEL1,[1],[0.567037]
NFIX,[1],[0.56703204]
FES,[1],[0.56686443]
DLL4,[1],[0.5665268]
TLR9,[1],[0.56627023]
SNRPD1,[1],[0.5662431]
NCAM1,[1],[0.5660299]
POLR2F,[1],[0.56579614]
NACA,[1],[0.5656823]
PCDH20,[1],[0.565658]
PLA2R1,[1],[0.5655976]
CHRNA2,[1],[0.5654856]
ARHGEF6,[1],[0.56547457]
ORC2,[1],[0.5654474]
TFAP2A,[1],[0.565436]
HRH4,[1],[0.56528145]
NR1D1,[1],[0.56523055]
ADAM10,[1],[0.56506]
SAG,[1],[0.5645165]
HEY1,[1],[0.5643345]
INHBC,[1],[0.56398255]
KLRC1,[1],[0.56380296]
ADAMTSL1,[1],[0.56378984]
SEMA3E,[1],[0.5633188]
PHC3,[1],[0.5629758]
NCAPG2,[1],[0.5628099]
HMGCS2,[1],[0.5626676]
RAD51C,[1],[0.5626509]
TLR8,[1],[0.56241715]
EZR,[1],[0.5624144]
DNA2,[1],[0.5619858]
S100A8,[1],[0.56197226]
UTP14A,[1],[0.56139004]
NUP37,[1],[0.5610544]
IL15,[1],[0.56090873]
MCM6,[1],[0.560821]
NTS,[1],[0.56073326]
PER2,[1],[0.56071806]
BAMBI,[1],[0.56046116]
TNFSF11,[1],[0.56027675]
GEMIN5,[1],[0.56006986]
FZD10,[1],[0.560041]
FZD6,[1],[0.5597345]
SEC24C,[1],[0.55972135]
ADRB2,[1],[0.5595568]
MIA3,[1],[0.5595389]
CCL13,[1],[0.5593488]
UST,[1],[0.5592622]
NUP107,[1],[0.559042]
DVL2,[1],[0.5590241]
GOLGA2,[1],[0.5588057]
FRZB,[1],[0.55862796]
RAPGEF2,[1],[0.5583713]
EVC,[1],[0.55819774]
POU2F1,[1],[0.55810124]
GNB5,[1],[0.55809534]
MAP2K3,[1],[0.5580141]
TOP2A,[1],[0.55778617]
CNGA1,[1],[0.55764747]
FERMT3,[1],[0.55750525]
UNC5C,[1],[0.5574603]
LATS2,[1],[0.5573499]
S100A9,[1],[0.5572534]
ERCC3,[1],[0.55724233]
HNRNPU,[1],[0.5572345]
PPP2R5E,[1],[0.55721146]
DCT,[1],[0.55698067]
CLTA,[1],[0.556962]
BTK,[1],[0.5568484]
CDH13,[1],[0.55683887]
DOK2,[1],[0.55678624]
CORIN,[1],[0.5562201]
MBTPS1,[1],[0.55587214]
ITGAM,[1],[0.5558662]
TNNI2,[1],[0.55579174]
RPS6KB2,[1],[0.5555025]
NUP160,[1],[0.5551779]
FCER1A,[1],[0.5551729]
NBN,[1],[0.5550773]
LCN2,[1],[0.55474025]
TCF12,[1],[0.5547348]
F2RL2,[1],[0.5544329]
SPTBN4,[1],[0.5542228]
MTA2,[1],[0.55401194]
IL2,[1],[0.55391544]
CARD11,[1],[0.55372727]
NUP43,[1],[0.5537168]
ARPC1B,[1],[0.55355996]
COL18A1,[1],[0.5535071]
EFNA3,[1],[0.5530497]
GEMIN4,[1],[0.5527336]
ZNF331,[1],[0.5527256]
RPA3,[1],[0.5526597]
SNAI2,[1],[0.55245465]
GTF2A1,[1],[0.55224955]
TNNT3,[1],[0.55224603]
CDC27,[1],[0.55194247]
PCDHA11,[1],[0.5519278]
COL4A2,[1],[0.55185497]
CD40LG,[1],[0.55181676]
AP1G1,[1],[0.55146784]
MAPK13,[1],[0.5513268]
PPM1B,[1],[0.55085236]
FGF8,[1],[0.55078936]
ABL1,[1],[0.5505908]
NCSTN,[1],[0.5505881]
PSENEN,[1],[0.55041647]
PLA2G4C,[1],[0.550349]
ACVRL1,[1],[0.5501149]
RRAGD,[1],[0.55004054]
DLL1,[1],[0.550038]
DLX5,[1],[0.5500313]
ETS2,[1],[0.54943234]
NRG3,[1],[0.5493805]
VAMP3,[1],[0.5493016]
SEMA3C,[1],[0.54874897]
CD79A,[1],[0.54868793]
FZD3,[1],[0.54863375]
TUBB,[1],[0.54858243]
F5,[1],[0.5484985]
GABBR1,[1],[0.54846174]
KPNA1,[1],[0.54822725]
MYO6,[1],[0.5481972]
DLG4,[1],[0.548168]
SV2A,[1],[0.54814696]
PPARD,[1],[0.54810274]
CTTN,[1],[0.54778785]
NOTUM,[1],[0.5476752]
MAP3K13,[1],[0.5476328]
PDE6A,[1],[0.54760504]
POLR2C,[1],[0.5474211]
EIF2AK4,[1],[0.54696435]
CEP164,[1],[0.5468741]
PDS5A,[1],[0.54622686]
LIN9,[1],[0.54617375]
PHB,[1],[0.5461002]
DCAF6,[1],[0.5460811]
PRKAG3,[1],[0.54599977]
SLC7A11,[1],[0.5458337]
CENPE,[1],[0.5457415]
PCDHB8,[1],[0.54534334]
ADRA2A,[1],[0.54513544]
CREB3L4,[1],[0.5451334]
TUBB2B,[1],[0.54506516]
CXCL1,[1],[0.5450338]
CXCL9,[1],[0.5449414]
KDM3B,[1],[0.5448618]
CILP,[1],[0.5447737]
CSNK2A1,[1],[0.5445228]
IL1R1,[1],[0.5442633]
CD44,[1],[0.54381675]
SAA1,[1],[0.5437896]
ARHGEF1,[1],[0.54356]
MYT1,[1],[0.543475]
PENK,[1],[0.54329026]
DSE,[1],[0.5432522]
GABBR2,[1],[0.54316205]
GTF2H3,[1],[0.5430257]
EPHX1,[1],[0.5430189]
TAF1D,[1],[0.542865]
TAOK1,[1],[0.54285777]
DLG3,[1],[0.54284394]
SLX1A,[1],[0.542753]
PTK6,[1],[0.54274076]
IL15RA,[1],[0.542707]
INO80B,[1],[0.5426725]
BCL6,[1],[0.5425485]
PDK1,[1],[0.5423754]
CDON,[1],[0.54233104]
DYNC1I2,[1],[0.5420147]
IPO8,[1],[0.54198956]
AP1B1,[1],[0.54181516]
FGF14,[1],[0.541413]
NKD2,[1],[0.541241]
GTF2E1,[1],[0.54122645]
EEF1A2,[1],[0.5411958]
EIF5,[1],[0.54109347]
KCNMA1,[1],[0.54094636]
SMARCD1,[1],[0.5407849]
AGER,[1],[0.54073745]
FRMD1,[1],[0.5406342]
PYGO1,[1],[0.54055166]
MYL4,[1],[0.5404938]
RUVBL1,[1],[0.5403954]
C5AR1,[1],[0.54032546]
BIRC2,[1],[0.54031384]
DDB2,[1],[0.5402888]
TGFBR3,[1],[0.5402207]
CDH2,[1],[0.5399996]
KCNK3,[1],[0.5399182]
PCDHA5,[1],[0.5398323]
RIPK1,[1],[0.539773]
CUL2,[1],[0.5396716]
PLXNB1,[1],[0.53946066]
RCAN1,[1],[0.53941077]
PSME1,[1],[0.53931457]
NPHP4,[1],[0.5391628]
KAT2B,[1],[0.53912026]
SUPT4H1,[1],[0.5390522]
CTSG,[1],[0.53892875]
MAPT,[1],[0.53892875]
COL5A2,[1],[0.5389171]
PPP2CB,[1],[0.53882784]
OFD1,[1],[0.5387544]
IGFBP1,[1],[0.53832173]
ADCY8,[1],[0.5382362]
SERPINA1,[1],[0.53807825]
NEFH,[1],[0.5379864]
DOCK2,[1],[0.53737104]
CCNE2,[1],[0.53713936]
STAP1,[1],[0.53713703]
FAM13A,[1],[0.5367643]
SMARCA5,[1],[0.5366158]
USP1,[1],[0.53624874]
TRIB3,[1],[0.5360378]
KIF2C,[1],[0.5360348]
GSPT2,[1],[0.53597695]
PSMA8,[1],[0.53563464]
TNFRSF17,[1],[0.53554785]
CNTN3,[1],[0.53521943]
GPR83,[1],[0.5351157]
LATS1,[1],[0.53489083]
PTPN4,[1],[0.53472096]
ALK,[1],[0.5344082]
CPEB1,[1],[0.53430486]
IKBKG,[1],[0.5342814]
CYFIP1,[1],[0.5341739]
CRK,[1],[0.53404355]
GBF1,[1],[0.5339831]
KIF5B,[1],[0.5339809]
ADCY3,[1],[0.53383195]
GCG,[1],[0.5337973]
MSH6,[1],[0.533614]
AGTR1,[1],[0.53347975]
NCK1,[1],[0.53344405]
IRF4,[1],[0.5330676]
GNG5,[1],[0.5330227]
CCL2,[1],[0.5329502]
FCGR1A,[1],[0.5328225]
WAS,[1],[0.5328118]
MAML3,[1],[0.5327191]
PPP1R3C,[1],[0.5326396]
KIR2DL3,[1],[0.5324743]
PTGDR,[1],[0.5323789]
EDN2,[1],[0.53226024]
PDE4A,[1],[0.5319953]
PHKB,[1],[0.5318221]
PPP3CC,[1],[0.5317692]
MYLK2,[1],[0.53169316]
ANAPC7,[1],[0.53151613]
SORT1,[1],[0.53125966]
GRP,[1],[0.5311331]
SRGAP3,[1],[0.53108734]
KRT23,[1],[0.5309678]
GABARAPL1,[1],[0.53078455]
CDK5RAP2,[1],[0.5307099]
ARRB1,[1],[0.5306238]
SPIDR,[1],[0.5304998]
ARHGAP29,[1],[0.5304074]
PPFIA2,[1],[0.52970815]
PHF8,[1],[0.52968585]
TTBK2,[1],[0.52961195]
PPM1K,[1],[0.5293752]
POLR2I,[1],[0.5292271]
PDE6B,[1],[0.5289415]
IFNGR1,[1],[0.52883875]
CYLD,[1],[0.528628]
A2M,[1],[0.5286218]
NCK2,[1],[0.528282]
BDNF,[1],[0.52810264]
TUBB1,[1],[0.5280762]
SCNN1D,[1],[0.527398]
CUL5,[1],[0.5271705]
FSTL3,[1],[0.5271074]
MAD2L1,[1],[0.5267795]
FZD9,[1],[0.5267448]
TGS1,[1],[0.52652645]
NMT2,[1],[0.5265127]
CITED2,[1],[0.52646476]
EPHA1,[1],[0.5262488]
LRRC4C,[1],[0.52624017]
HELZ2,[1],[0.5262246]
PAGR1,[1],[0.5260037]
CCL28,[1],[0.5253928]
RBM5,[1],[0.5253187]
KHDRBS2,[1],[0.525283]
VIPR2,[1],[0.52512056]
HK3,[1],[0.52504206]
CRY2,[1],[0.5250165]
NFKBIE,[1],[0.52491087]
ACTA2,[1],[0.5249072]
TNFAIP8,[1],[0.52482617]
CD209,[1],[0.5247455]
SETD7,[1],[0.52472764]
KIF20A,[1],[0.5247047]
CCND3,[1],[0.5246663]
CCL4,[1],[0.52460474]
THOC2,[1],[0.52457935]
CD74,[1],[0.5243676]
PCDHB13,[1],[0.5238371]
ATP1B2,[1],[0.52368855]
GZMB,[1],[0.52361196]
COL4A1,[1],[0.5235787]
EEA1,[1],[0.52355725]
CTNND1,[1],[0.5234344]
SGMS1,[1],[0.52335393]
TTF2,[1],[0.5232673]
RGS13,[1],[0.5232214]
AQP7,[1],[0.5229804]
KRT15,[1],[0.5226429]
GTF2B,[1],[0.52263206]
GRIN3A,[1],[0.52253705]
CDC42,[1],[0.5222079]
NUP88,[1],[0.52210057]
MTA1,[1],[0.5220297]
KAT2A,[1],[0.52201426]
DCAF13,[1],[0.52192765]
MYL9,[1],[0.52189285]
MSH3,[1],[0.52164435]
MAP4K4,[1],[0.5213467]
PCDHA3,[1],[0.521281]
FEN1,[1],[0.52112687]
NFRKB,[1],[0.52096254]
PTGER4,[1],[0.52062756]
UPF1,[1],[0.52059484]
ANKRD28,[1],[0.52054787]
AGL,[1],[0.52041596]
SMPD1,[1],[0.52034587]
CD163,[1],[0.5202444]
AGRN,[1],[0.5196426]
SAP18,[1],[0.5195661]
NCOA2,[1],[0.519309]
FABP1,[1],[0.5192998]
IRAK2,[1],[0.5192644]
MCM4,[1],[0.5192041]
DES,[1],[0.5191897]
TFEB,[1],[0.5190972]
CRKL,[1],[0.5188885]
GTF2H5,[1],[0.51883096]
CACNA2D2,[1],[0.518295]
ZNF99,[1],[0.5182441]
TAS1R1,[1],[0.51823336]
MAPK4,[1],[0.51821095]
KRT40,[1],[0.51807857]
PSMF1,[1],[0.51779246]
CD14,[1],[0.5177646]
COLEC11,[1],[0.5177423]
SPRED1,[1],[0.5177331]
CEP152,[1],[0.5177124]
CTF1,[1],[0.51767194]
MED17,[1],[0.5175607]
PSMD9,[1],[0.5175482]
HEYL,[1],[0.5174072]
ARHGAP11A,[1],[0.51738954]
PTGER2,[1],[0.5173508]
SCIN,[1],[0.51717746]
FRK,[1],[0.51693106]
EIF2AK1,[1],[0.51676965]
MLX,[1],[0.5162493]
SCMH1,[1],[0.51624113]
ABCB4,[1],[0.516167]
F3,[1],[0.5161372]
BTRC,[1],[0.5161353]
ARPC3,[1],[0.5159021]
PIAS1,[1],[0.5158968]
NEO1,[1],[0.5158854]
FAM120B,[1],[0.51570624]
PHKG1,[1],[0.51555705]
NDE1,[1],[0.5154048]
NDUFS1,[1],[0.51527876]
TNK2,[1],[0.5152271]
OSBP,[1],[0.5151929]
CPE,[1],[0.5151437]
PMS2,[1],[0.5149316]
DRD4,[1],[0.5148925]
ANO3,[1],[0.51468873]
CAT,[1],[0.5144946]
POLA2,[1],[0.5144412]
KLKB1,[1],[0.5141523]
APOBEC3G,[1],[0.5141347]
WASF3,[1],[0.5141137]
SIK1,[1],[0.51373893]
TGM2,[1],[0.5136463]
DYNC1I1,[1],[0.51362264]
PIF1,[1],[0.51355654]
CALCR,[1],[0.51353294]
CYP2A6,[1],[0.5134176]
ARC,[1],[0.5134033]
LGR5,[1],[0.51313657]
FZR1,[1],[0.5127117]
LIN54,[1],[0.5125778]
DSN1,[1],[0.512504]
TUBB6,[1],[0.5123431]
SMG5,[1],[0.51232153]
NTM,[1],[0.5122109]
KLK6,[1],[0.5121081]
CFB,[1],[0.5116928]
TNFRSF12A,[1],[0.51161855]
ABLIM3,[1],[0.5114859]
MMP23B,[1],[0.51144546]
MDM4,[1],[0.5113669]
SST,[1],[0.51126564]
MASP1,[1],[0.5112594]
CRABP1,[1],[0.5112097]
CSF1R,[1],[0.51113594]
MMP11,[1],[0.51111305]
CBX8,[1],[0.5109574]
MAML1,[1],[0.51095474]
XYLT2,[1],[0.510703]
EPOR,[1],[0.5106135]
CYP2A13,[1],[0.51048434]
HPGDS,[1],[0.5100425]
PAK4,[1],[0.5096949]
AP2A1,[1],[0.5095818]
HTR1F,[1],[0.5094478]
CACNB2,[1],[0.50939476]
TUBB4A,[1],[0.5093644]
TNNI3,[1],[0.5093549]
GADD45B,[1],[0.5091825]
HSF1,[1],[0.50915354]
TRIM33,[1],[0.5090654]
CYP8B1,[1],[0.5089889]
WNT16,[1],[0.5089777]
IL37,[1],[0.50869566]
ULK2,[1],[0.50848985]
NUP93,[1],[0.5084325]
COL17A1,[1],[0.5077429]
FOLR1,[1],[0.50758666]
NID1,[1],[0.5073332]
CD180,[1],[0.5073289]
C8B,[1],[0.50731146]
KCNMB2,[1],[0.507285]
NMUR2,[1],[0.50687766]
SSTR3,[1],[0.50676566]
CSGALNACT1,[1],[0.50665236]
HNRNPUL1,[1],[0.50654167]
S100B,[1],[0.50645417]
PLIN2,[1],[0.50604826]
PCM1,[1],[0.5059961]
EFNA5,[1],[0.5058147]
SLC5A7,[1],[0.5055977]
AKR1C2,[1],[0.5051005]
HLA-F,[1],[0.5050624]
CLEC7A,[1],[0.5050612]
LRRC4,[1],[0.5050067]
WASL,[1],[0.504946]
SCG2,[1],[0.5047479]
RASSF2,[1],[0.5046322]
PPFIA3,[1],[0.50456953]
HLA-G,[1],[0.504386]
CCL7,[1],[0.5041121]
TF,[1],[0.5040474]
GPNMB,[1],[0.50393534]
PAX6,[1],[0.50387484]
ADRA2C,[1],[0.50384253]
JUND,[1],[0.5036904]
ANGPT1,[1],[0.5034532]
MECOM,[1],[0.5032199]
NAB2,[1],[0.50314826]
SSRP1,[1],[0.50308716]
ATF2,[1],[0.5030068]
INHBA,[1],[0.50282365]
C9,[1],[0.5027869]
AAK1,[1],[0.5027579]
EED,[1],[0.5026561]
PTBP1,[1],[0.5026401]
COL25A1,[1],[0.5026367]
IL18R1,[1],[0.5026035]
PLD1,[1],[0.50219846]
ALS2CL,[1],[0.5020725]
UHRF2,[1],[0.5019722]
IL27RA,[1],[0.5019664]
BCL2A1,[1],[0.50159997]
HTR6,[1],[0.5015196]
CNGB1,[1],[0.5013112]
ARHGAP28,[1],[0.5011419]
CD40,[1],[0.5009207]
CHRM4,[1],[0.5008502]
TANK,[1],[0.5007649]
MUC3A,[1],[0.50076294]
GRIK4,[1],[0.5005323]
GEMIN2,[1],[0.5004116]
CSNK1A1,[1],[0.5003641]
MAL,[1],[0.50030804]
PCSK5,[1],[0.5001118]
EPHB3,[0],[0.49983722]
LPAR4,[0],[0.4997857]
ANO2,[0],[0.4996994]
FKBP4,[0],[0.49939302]
ITSN1,[0],[0.4993424]
ORC6,[0],[0.49896193]
SRSF10,[0],[0.49871615]
MTNR1A,[0],[0.49866593]
SLC18A2,[0],[0.4986]
PRF1,[0],[0.4985667]
ACTR3,[0],[0.4984995]
MED15,[0],[0.49845946]
SEC24D,[0],[0.49840057]
AP1S3,[0],[0.49825397]
ARHGEF17,[0],[0.4978419]
CBL,[0],[0.49781352]
RGS6,[0],[0.49743968]
MAPK6,[0],[0.49728787]
RCC2,[0],[0.49713638]
SPTSSB,[0],[0.4969568]
MCM5,[0],[0.4969163]
APAF1,[0],[0.49687597]
CCNH,[0],[0.49680158]
CTSF,[0],[0.4967451]
SCN4B,[0],[0.4967284]
CABIN1,[0],[0.4964797]
CDK7,[0],[0.49640918]
DVL3,[0],[0.4963966]
ORC4,[0],[0.49627972]
PRIM2,[0],[0.49617115]
FGF20,[0],[0.4959087]
CNTN1,[0],[0.4955144]
USP7,[0],[0.49535236]
SACM1L,[0],[0.4953113]
EHMT2,[0],[0.49523282]
TDRD9,[0],[0.49486434]
CLASP2,[0],[0.49455756]
IL1R2,[0],[0.49443]
PRKD3,[0],[0.49439183]
PPM1L,[0],[0.49422702]
SDC3,[0],[0.49406162]
MDGA1,[0],[0.494005]
BTC,[0],[0.4939943]
TRPM8,[0],[0.4937485]
DAB2,[0],[0.49355355]
AQP5,[0],[0.49328387]
ECE2,[0],[0.49320558]
MEIS1,[0],[0.49306637]
SERPINH1,[0],[0.49297115]
ELF5,[0],[0.4929414]
SNRPB,[0],[0.4929096]
FGD2,[0],[0.49267358]
F13A1,[0],[0.49264815]
MED16,[0],[0.49246642]
NMU,[0],[0.49234733]
PAFAH1B1,[0],[0.49208838]
CACNB1,[0],[0.4920534]
HMOX1,[0],[0.49148703]
U2AF1L4,[0],[0.4912377]
SLC5A1,[0],[0.49123162]
SPSB4,[0],[0.49112773]
ARHGEF25,[0],[0.49108627]
SLC1A1,[0],[0.49097762]
GP1BA,[0],[0.4908402]
BIRC3,[0],[0.49061638]
PAX8,[0],[0.49051884]
PCDHA7,[0],[0.49044216]
MAP3K5,[0],[0.49039134]
SPIB,[0],[0.49023345]
PYGM,[0],[0.49001947]
DNAH12,[0],[0.4900071]
GDF5,[0],[0.4899921]
SV2C,[0],[0.48982832]
MBD1,[0],[0.489698]
PPP1R13B,[0],[0.4892444]
NTN1,[0],[0.48908877]
HNRNPA2B1,[0],[0.48900813]
ARPC2,[0],[0.48896402]
FANCB,[0],[0.48885164]
NCBP1,[0],[0.48867667]
HIP1,[0],[0.48865026]
CAMK4,[0],[0.48859423]
ZNF98,[0],[0.48859343]
MASTL,[0],[0.4883384]
PINK1,[0],[0.4882452]
PIK3C2A,[0],[0.4882339]
OCA2,[0],[0.48813307]
MTMR7,[0],[0.48802993]
BOP1,[0],[0.48781675]
PMCH,[0],[0.48780578]
IL13,[0],[0.48774856]
IL9,[0],[0.4876747]
MED24,[0],[0.4873933]
CXCL3,[0],[0.4872403]
OGDH,[0],[0.4871244]
ACOT11,[0],[0.48697603]
P2RY1,[0],[0.48694497]
APOC2,[0],[0.4866674]
HBEGF,[0],[0.486601]
ALOX15,[0],[0.4864925]
CNGB3,[0],[0.48644507]
CRMP1,[0],[0.4863697]
TRPM7,[0],[0.48583546]
ARHGEF18,[0],[0.48574826]
ACIN1,[0],[0.4857154]
LUM,[0],[0.4854651]
DCTN1,[0],[0.48544276]
FANCG,[0],[0.48538578]
NTNG1,[0],[0.4853337]
PPP1R12C,[0],[0.48523042]
AQP1,[0],[0.48512036]
CAMK2B,[0],[0.48488665]
CSF1,[0],[0.48470604]
RAD51AP1,[0],[0.4846822]
POLR3A,[0],[0.48456135]
GAPVD1,[0],[0.4845331]
DDX58,[0],[0.48452306]
DIAPH1,[0],[0.48442715]
ARHGEF4,[0],[0.48429212]
APOH,[0],[0.4842682]
ACVR1C,[0],[0.4842294]
POU2F2,[0],[0.48418903]
ANPEP,[0],[0.4841706]
KRT16,[0],[0.48379552]
UBA6,[0],[0.4837886]
TFPI,[0],[0.48378393]
IL21,[0],[0.48368505]
MARK3,[0],[0.48367172]
DPP4,[0],[0.48366782]
ANO5,[0],[0.4836382]
RAB3A,[0],[0.4833656]
FGB,[0],[0.4831189]
PCDHAC2,[0],[0.4830013]
INTS5,[0],[0.48295102]
KIF3A,[0],[0.4829142]
RGS9BP,[0],[0.4828253]
AHR,[0],[0.4826729]
CHRNA3,[0],[0.482601]
TRPV6,[0],[0.4824506]
KLHL2,[0],[0.48233098]
PIK3AP1,[0],[0.48214775]
CD22,[0],[0.4820946]
SCRIB,[0],[0.4820792]
ROR2,[0],[0.48196098]
CHSY3,[0],[0.48183098]
RGS12,[0],[0.48141995]
CD101,[0],[0.4814195]
DPYSL3,[0],[0.48129946]
GATA4,[0],[0.4806963]
IKBKE,[0],[0.48068753]
ARHGAP10,[0],[0.48048764]
INHBE,[0],[0.48046413]
DOCK6,[0],[0.48043552]
MRPS14,[0],[0.4803717]
CCL19,[0],[0.48034853]
HTR2A,[0],[0.48031107]
EPC1,[0],[0.48021352]
FOSL1,[0],[0.48002055]
LIN7A,[0],[0.47991276]
CHST15,[0],[0.4795972]
DGKA,[0],[0.47953218]
CAB39L,[0],[0.47949612]
BLK,[0],[0.47935057]
PCDHA1,[0],[0.47930586]
ENTPD8,[0],[0.47930565]
SLC10A2,[0],[0.47922176]
EVC2,[0],[0.47921968]
EXT2,[0],[0.47916263]
ARPC5,[0],[0.47909564]
MYO10,[0],[0.47898424]
HTR1B,[0],[0.47875974]
INSL3,[0],[0.47875047]
DYNC1LI1,[0],[0.4786817]
CDH3,[0],[0.47862366]
MRPL22,[0],[0.47859237]
DAPK1,[0],[0.47855347]
RBPJL,[0],[0.4784161]
TAC1,[0],[0.47835433]
ITGB3BP,[0],[0.4782995]
PIP5K1B,[0],[0.47814444]
APBB1,[0],[0.47812775]
ADH1B,[0],[0.47811913]
XRCC5,[0],[0.47797698]
KRT13,[0],[0.4779564]
EID3,[0],[0.47768602]
MIB1,[0],[0.47765046]
HNRNPL,[0],[0.47754157]
DEPTOR,[0],[0.47744828]
SIK3,[0],[0.47717053]
XRCC2,[0],[0.4771322]
POU5F1,[0],[0.47686335]
NDC1,[0],[0.47680783]
CCNT1,[0],[0.4766844]
FGF12,[0],[0.476452]
TP53BP2,[0],[0.47643173]
SPTBN2,[0],[0.47642145]
CAMSAP3,[0],[0.47640532]
IKZF1,[0],[0.4763193]
CYBB,[0],[0.47617516]
SATB2,[0],[0.47586742]
WNT3,[0],[0.47581792]
AIM2,[0],[0.4757831]
WNT10B,[0],[0.47567475]
NRN1,[0],[0.47554606]
SORBS1,[0],[0.47526693]
RUNX3,[0],[0.47517547]
IFT122,[0],[0.47513455]
PLEKHG2,[0],[0.4751252]
ATP6V1C2,[0],[0.47511396]
CD19,[0],[0.47509667]
LPIN3,[0],[0.47494152]
BUB1,[0],[0.47490984]
IL4,[0],[0.47487214]
FANCF,[0],[0.4748685]
ADCY7,[0],[0.47478083]
GALR2,[0],[0.4747388]
GRIP1,[0],[0.47468486]
TFAP2C,[0],[0.47466266]
MED8,[0],[0.4743592]
ACTA1,[0],[0.4740686]
CLDN4,[0],[0.47405297]
CENPH,[0],[0.47369072]
P2RY12,[0],[0.47367787]
CBX4,[0],[0.47360086]
LTA,[0],[0.4734765]
CYP2C8,[0],[0.4734701]
BST2,[0],[0.47341403]
JAM3,[0],[0.47331142]
SEMA4G,[0],[0.47322193]
C3AR1,[0],[0.4731965]
TUBB8,[0],[0.47303224]
HNRNPH1,[0],[0.4729118]
ACSL6,[0],[0.47287044]
PLEKHA7,[0],[0.47280082]
CTSW,[0],[0.47279677]
SLN,[0],[0.47274306]
SLK,[0],[0.47258857]
CYP2A7,[0],[0.47221828]
MYL6,[0],[0.47220778]
CARM1,[0],[0.4720735]
DHX38,[0],[0.47201675]
COG3,[0],[0.47192788]
AKR1C3,[0],[0.47189716]
WTIP,[0],[0.4717687]
CAPN6,[0],[0.4716888]
PLA2G4D,[0],[0.471661]
EXO1,[0],[0.4716173]
LOX,[0],[0.47132486]
MMP21,[0],[0.47120392]
PPP1R12B,[0],[0.47089842]
JAG2,[0],[0.4707712]
COG5,[0],[0.4706946]
OSMR,[0],[0.4705773]
PCYT1B,[0],[0.47052616]
EFNB2,[0],[0.4703934]
MLXIP,[0],[0.47032154]
COL16A1,[0],[0.47028926]
GRB14,[0],[0.4701008]
CASP10,[0],[0.4700971]
CUL4A,[0],[0.46990192]
S1PR4,[0],[0.46966097]
TSHR,[0],[0.46962112]
SAT2,[0],[0.4694163]
PLA2G2A,[0],[0.46928877]
CCL20,[0],[0.46915722]
DHTKD1,[0],[0.46908712]
SPI1,[0],[0.46897084]
TLR1,[0],[0.46880844]
HAP1,[0],[0.46871138]
PTCRA,[0],[0.46859366]
KCNJ4,[0],[0.4684956]
CENPJ,[0],[0.46832]
SLC9A1,[0],[0.4683198]
NLK,[0],[0.4682582]
MRPS31,[0],[0.46812284]
GRIN1,[0],[0.46809027]
RHBDF2,[0],[0.46803072]
DNMBP,[0],[0.46796805]
CSTF3,[0],[0.4679468]
RGS2,[0],[0.4678906]
APLNR,[0],[0.4678625]
