Gene,Predicted Label,Probability
CHCHD10,[0],[0.21212573]
TIA1,[0],[0.21211661]
FKBP8,[0],[0.21194433]
PLK3,[0],[0.2119315]
CYTH4,[0],[0.21188024]
ZNF436,[0],[0.21186179]
CYB5B,[0],[0.2118192]
CAPNS2,[0],[0.21177383]
FBXO5,[0],[0.21172254]
WDR4,[0],[0.21166168]
ACO2,[0],[0.21165961]
EVA1A,[0],[0.21164545]
RNF220,[0],[0.21163596]
CHRM4,[0],[0.2115261]
AKAP1,[0],[0.211523]
GALNT18,[0],[0.21151227]
ARIH2,[0],[0.21150953]
PLIN3,[0],[0.21145841]
EXOC3L1,[0],[0.21110374]
GLDC,[0],[0.21109577]
RBCK1,[0],[0.21109523]
DERL2,[0],[0.21102062]
ZNF385A,[0],[0.21101756]
ZNF676,[0],[0.21093817]
DRP2,[0],[0.21091646]
ASAH1,[0],[0.21087888]
SNRPC,[0],[0.21082592]
DGKE,[0],[0.21077219]
BANP,[0],[0.21073537]
STRAP,[0],[0.21070692]
GP2,[0],[0.21069688]
PMM2,[0],[0.21066955]
OIP5,[0],[0.21057083]
SUV39H2,[0],[0.21056952]
RAD54L,[0],[0.21051177]
PAF1,[0],[0.21047725]
CRHR2,[0],[0.2104095]
DCTN3,[0],[0.21037894]
CLVS1,[0],[0.21037582]
FKBPL,[0],[0.21022634]
GAS2L1,[0],[0.2101893]
SPINT2,[0],[0.21016596]
PAWR,[0],[0.21013212]
SLC25A20,[0],[0.2100478]
APPL1,[0],[0.21004088]
IBTK,[0],[0.20981598]
NAT10,[0],[0.20969754]
MRPL38,[0],[0.2096964]
MRPL34,[0],[0.20963435]
CABP1,[0],[0.20960793]
GTF3C4,[0],[0.20959502]
UPF3A,[0],[0.20951416]
PLA2G3,[0],[0.20950101]
PDK1,[0],[0.20944627]
OLA1,[0],[0.20944034]
MLST8,[0],[0.209414]
KLHL9,[0],[0.2094095]
GTF3C3,[0],[0.20937547]
TOX4,[0],[0.20923217]
FAU,[0],[0.20921585]
DDHD2,[0],[0.2092028]
MRPS10,[0],[0.2091535]
UPK3A,[0],[0.20912242]
USP47,[0],[0.20903112]
GABARAP,[0],[0.20889618]
CPT2,[0],[0.20872875]
ERGIC3,[0],[0.20838651]
MYL12B,[0],[0.20834644]
CATSPER1,[0],[0.20832463]
KAT8,[0],[0.20823821]
GPR55,[0],[0.20818628]
ASIC1,[0],[0.20816979]
CHST1,[0],[0.20813277]
ZNF334,[0],[0.20811723]
HVCN1,[0],[0.2080961]
ARHGEF9,[0],[0.20809264]
COMMD8,[0],[0.20797767]
EXOSC10,[0],[0.20781304]
TMPRSS6,[0],[0.20778148]
COL6A5,[0],[0.20770693]
MLC1,[0],[0.20761628]
CITED1,[0],[0.20757942]
BAIAP2,[0],[0.2075675]
RACK1,[0],[0.20755534]
ARF3,[0],[0.20753391]
TMEM30A,[0],[0.2075249]
TPH2,[0],[0.20746832]
HAUS1,[0],[0.20743902]
PSMC2,[0],[0.20741284]
KDM3A,[0],[0.20739628]
CSF1,[0],[0.20737018]
GLS2,[0],[0.2073202]
CCL5,[0],[0.2072032]
MBTPS1,[0],[0.20716625]
POP1,[0],[0.2069729]
ZNF808,[0],[0.20695618]
MAPK8IP1,[0],[0.20693024]
MARCHF6,[0],[0.2068234]
ZNF721,[0],[0.20677629]
EIF4EBP2,[0],[0.20668262]
GRID2IP,[0],[0.2066238]
GDF5,[0],[0.20656128]
HAUS2,[0],[0.20651253]
RAE1,[0],[0.20642678]
ZDHHC9,[0],[0.2063484]
LILRB3,[0],[0.20615077]
IL13,[0],[0.20610671]
YY1AP1,[0],[0.2060919]
KCNAB3,[0],[0.2060335]
CYP2C19,[0],[0.20599352]
SNTB1,[0],[0.20593327]
COL11A2,[0],[0.20591746]
CDC40,[0],[0.20589875]
KCNH5,[0],[0.20589177]
UBE2K,[0],[0.20586304]
TAOK3,[0],[0.20581453]
ESRRB,[0],[0.20577922]
BCL7A,[0],[0.205747]
STS,[0],[0.20574334]
EXOSC3,[0],[0.20574118]
TIGD3,[0],[0.20570901]
EFEMP2,[0],[0.20566262]
PDZK1,[0],[0.20565458]
ZNF483,[0],[0.20561801]
TRIM17,[0],[0.20556118]
IGFBP4,[0],[0.20551986]
HEXA,[0],[0.20551819]
H3-3A,[0],[0.20546226]
USP19,[0],[0.2054419]
ZNF275,[0],[0.20528162]
ZNF493,[0],[0.20523557]
TRAF4,[0],[0.205057]
ADAM9,[0],[0.2049695]
ADAM28,[0],[0.20494097]
ANAPC11,[0],[0.20490655]
ARHGEF16,[0],[0.20489138]
SF3A2,[0],[0.20487791]
KLRG1,[0],[0.20485866]
USP34,[0],[0.20480864]
UNC119B,[0],[0.20479862]
AARS2,[0],[0.2047664]
PKIA,[0],[0.20469949]
NAPA,[0],[0.2046265]
ESCO1,[0],[0.20460886]
ATP4A,[0],[0.2046032]
GSDMB,[0],[0.20451668]
CPLX2,[0],[0.20450191]
NR1H2,[0],[0.204493]
CNN2,[0],[0.20435369]
RAB3GAP1,[0],[0.20432742]
GORASP1,[0],[0.20423278]
CHRND,[0],[0.20419632]
PPP2R3A,[0],[0.20418549]
KCNE3,[0],[0.20415409]
RASGRP3,[0],[0.20411085]
RMDN2,[0],[0.20409082]
KCNN1,[0],[0.20403792]
SUCLA2,[0],[0.20400342]
MRPS31,[0],[0.20387642]
TBC1D2,[0],[0.20378311]
PPP2R3B,[0],[0.20372646]
NEDD9,[0],[0.20368047]
NUBPL,[0],[0.20358267]
TMC8,[0],[0.2035815]
SSNA1,[0],[0.20353915]
HLX,[0],[0.20352466]
SPRY3,[0],[0.20348506]
SRP9,[0],[0.20347892]
HOXB7,[0],[0.20342115]
ZNF28,[0],[0.20331793]
SLC2A9,[0],[0.20327887]
GIPC1,[0],[0.20323166]
KLC3,[0],[0.20311962]
GINS1,[0],[0.20308821]
FFAR2,[0],[0.20306781]
LGALS1,[0],[0.20289752]
PSME2,[0],[0.2028439]
AMD1,[0],[0.20281161]
CARD9,[0],[0.20276517]
BBS4,[0],[0.2027124]
SSR2,[0],[0.20267837]
ABCD3,[0],[0.2026685]
CCL26,[0],[0.20265448]
IL18R1,[0],[0.20263176]
KCNJ9,[0],[0.20247896]
DDX52,[0],[0.2024469]
CHML,[0],[0.20240912]
CLDN7,[0],[0.2023605]
CD68,[0],[0.20231827]
AIF1,[0],[0.20227695]
TSPAN5,[0],[0.20226033]
MAPRE2,[0],[0.20221733]
DNAJC1,[0],[0.20218508]
HSPA4L,[0],[0.20208134]
CNGA3,[0],[0.20207949]
MRPS30,[0],[0.20206293]
PIP4K2A,[0],[0.20196815]
MRPS15,[0],[0.20182185]
ZNF251,[0],[0.20178162]
CD247,[0],[0.20176388]
LRRC4B,[0],[0.20170116]
TFB2M,[0],[0.20169255]
HPS5,[0],[0.20148076]
KIF24,[0],[0.20137714]
ADAMTSL5,[0],[0.20119485]
LSM12,[0],[0.2011739]
ZZZ3,[0],[0.20115404]
TFG,[0],[0.20112574]
TNFRSF4,[0],[0.20109053]
PPIB,[0],[0.20100878]
CACNG7,[0],[0.20097996]
L3MBTL1,[0],[0.20097698]
ATF4,[0],[0.20097215]
GFI1,[0],[0.20093773]
PILRA,[0],[0.20093125]
SLC25A26,[0],[0.20086208]
RAPGEF5,[0],[0.20085071]
GTPBP1,[0],[0.20082271]
SCNN1D,[0],[0.20081569]
IL5,[0],[0.20078442]
UBE2L3,[0],[0.20074876]
SDHA,[0],[0.20067246]
NUP35,[0],[0.20066358]
CKM,[0],[0.20065252]
SEC61A2,[0],[0.20055087]
SOX13,[0],[0.20053783]
SEC22B,[0],[0.20046857]
ICE1,[0],[0.20041528]
CHST15,[0],[0.2004087]
ROPN1L,[0],[0.20039457]
HHAT,[0],[0.20036305]
DAO,[0],[0.20034866]
FURIN,[0],[0.20031232]
ZNF516,[0],[0.20014419]
METAP2,[0],[0.20008506]
KCNC3,[0],[0.20004421]
TTC30B,[0],[0.19998552]
KCNE2,[0],[0.19988917]
CD38,[0],[0.19987158]
EHD1,[0],[0.19983956]
PPP4R2,[0],[0.19979554]
OPRL1,[0],[0.1997817]
APOA2,[0],[0.19973618]
ASB12,[0],[0.19973463]
USP4,[0],[0.19967076]
COL15A1,[0],[0.1996143]
PSMB6,[0],[0.1996094]
HADHB,[0],[0.19956593]
YEATS4,[0],[0.19953832]
RTN1,[0],[0.19951805]
WIPF2,[0],[0.19947284]
CRLF2,[0],[0.19945164]
ARHGDIA,[0],[0.19921735]
TNFSF11,[0],[0.19915347]
WDR1,[0],[0.19910571]
SAV1,[0],[0.19909951]
RGPD8,[0],[0.19907746]
LOX,[0],[0.19900587]
NEIL3,[0],[0.19895256]
WDR70,[0],[0.1988421]
S100A1,[0],[0.19881597]
CHAD,[0],[0.19876169]
EIF4ENIF1,[0],[0.19873796]
COX4I1,[0],[0.19870795]
PHF1,[0],[0.19870229]
PSMC5,[0],[0.19859603]
NME1-NME2,[0],[0.19858523]
DFFA,[0],[0.1985194]
CLEC7A,[0],[0.19846784]
ACKR2,[0],[0.19845119]
NAT2,[0],[0.19843356]
SNAPC1,[0],[0.19833681]
PPIG,[0],[0.1982255]
ATP6V0B,[0],[0.19810636]
UQCRHL,[0],[0.198007]
UGT1A7,[0],[0.19798334]
ENAM,[0],[0.19790018]
NDUFA10,[0],[0.19779819]
SURF4,[0],[0.19775382]
SPIN1,[0],[0.19767675]
KIAA0513,[0],[0.1976476]
ALPP,[0],[0.19756888]
MC1R,[0],[0.19756266]
ARHGEF28,[0],[0.19749482]
NACA2,[0],[0.19743992]
IDO1,[0],[0.19743265]
ST3GAL5,[0],[0.19739245]
ANO10,[0],[0.19737016]
PRELID1,[0],[0.19736493]
HCAR1,[0],[0.1973637]
NAMPT,[0],[0.1973595]
UCK2,[0],[0.1973577]
ZNF454,[0],[0.19732575]
RALY,[0],[0.19730696]
USP1,[0],[0.19728097]
SLC25A18,[0],[0.19722888]
HNMT,[0],[0.19722345]
CEACAM1,[0],[0.19711894]
ANXA5,[0],[0.19704485]
TSR1,[0],[0.19701433]
ATG14,[0],[0.19691223]
HENMT1,[0],[0.19690226]
SLC25A13,[0],[0.19684727]
PLRG1,[0],[0.1967614]
MRPS26,[0],[0.19673738]
LCLAT1,[0],[0.19669817]
FUT8,[0],[0.19669025]
RAB5B,[0],[0.19663581]
MAP4K2,[0],[0.19663256]
STK11,[0],[0.19655354]
PPP4R1,[0],[0.19648775]
LMAN2,[0],[0.19647701]
GOT2,[0],[0.1964764]
PTPN1,[0],[0.19640642]
SLC27A1,[0],[0.1963053]
B4GALT3,[0],[0.19622533]
LRRC8B,[0],[0.19618034]
BIN2,[0],[0.19601314]
REC8,[0],[0.19595753]
LOXL3,[0],[0.19573493]
SPNS1,[0],[0.19571012]
SCLT1,[0],[0.19568974]
RCN1,[0],[0.19566084]
AAAS,[0],[0.19555172]
VAMP5,[0],[0.19552244]
SLC12A1,[0],[0.19538829]
YBX3,[0],[0.19526629]
CAMK1,[0],[0.19526371]
PAQR5,[0],[0.19517837]
VPS11,[0],[0.19512127]
PDP2,[0],[0.19510008]
POLR2I,[0],[0.1950901]
JUP,[0],[0.19508326]
COBL,[0],[0.19505468]
PPP1R18,[0],[0.19495569]
KCNJ8,[0],[0.19492166]
HOXC4,[0],[0.19491251]
MED6,[0],[0.19489786]
INTU,[0],[0.19483821]
PMF1-BGLAP,[0],[0.19481595]
HMMR,[0],[0.1946413]
MRTFA,[0],[0.19462]
ASRGL1,[0],[0.19461454]
RPL7L1,[0],[0.19458763]
TET2,[0],[0.19457895]
S100A4,[0],[0.19453035]
DNASE2,[0],[0.19451083]
UBE3A,[0],[0.1944257]
CSTF2T,[0],[0.1943523]
MRPS22,[0],[0.19424224]
DMC1,[0],[0.19422436]
AMH,[0],[0.19410436]
AIFM1,[0],[0.19410174]
MRPL22,[0],[0.1940851]
GIGYF2,[0],[0.1940668]
MSL2,[0],[0.19402331]
LMCD1,[0],[0.19401743]
MTMR3,[0],[0.19396497]
RHPN2,[0],[0.19393538]
GNMT,[0],[0.1939348]
SORBS3,[0],[0.19392844]
DNAJB6,[0],[0.19387978]
POLI,[0],[0.19383718]
INTS5,[0],[0.1938369]
ASB7,[0],[0.19381301]
B4GALT2,[0],[0.19375302]
HLTF,[0],[0.19370197]
CLCN6,[0],[0.19367874]
CLDN14,[0],[0.19362581]
SACM1L,[0],[0.19357152]
FOXH1,[0],[0.19356835]
IL12RB1,[0],[0.19355747]
KIRREL3,[0],[0.19351459]
PIANP,[0],[0.19343936]
SNRNP48,[0],[0.19341357]
CHRNA5,[0],[0.19337492]
ZNF687,[0],[0.1932049]
KDELR1,[0],[0.19307533]
VPS16,[0],[0.19306333]
ZNF587,[0],[0.19304384]
COPS4,[0],[0.1929888]
MRPS17,[0],[0.1929297]
TIAL1,[0],[0.19291966]
ECSIT,[0],[0.19283183]
ICAM1,[0],[0.19281816]
COPS2,[0],[0.19279885]
PHF5A,[0],[0.19277401]
PPP1R13L,[0],[0.19271784]
RIC1,[0],[0.19268188]
DOK7,[0],[0.19262977]
ASB9,[0],[0.1925811]
CSNK1G2,[0],[0.19253519]
SUN1,[0],[0.19252697]
SPNS3,[0],[0.19249223]
ERCC5,[0],[0.19241147]
HCST,[0],[0.1923757]
METAP1,[0],[0.19228621]
REEP6,[0],[0.19220658]
BEST1,[0],[0.19217172]
PSMB9,[0],[0.19209847]
NEMF,[0],[0.19207114]
SKAP2,[0],[0.19198708]
PTDSS1,[0],[0.19198593]
ABHD6,[0],[0.1918387]
SEPTIN2,[0],[0.1916257]
C1R,[0],[0.1916151]
CDC45,[0],[0.19150977]
AMT,[0],[0.19149166]
RRH,[0],[0.19148584]
PRKD2,[0],[0.19143978]
ATP6V1A,[0],[0.19141959]
GTF2A2,[0],[0.19137187]
IVL,[0],[0.19129346]
TRAPPC10,[0],[0.19123448]
SNU13,[0],[0.19119963]
GCGR,[0],[0.19113645]
FAN1,[0],[0.19112277]
SSH3,[0],[0.19110116]
POLH,[0],[0.19107832]
SENP2,[0],[0.19104218]
LYPLA1,[0],[0.19097196]
TRIM5,[0],[0.19096366]
IMPDH1,[0],[0.19094123]
CMSS1,[0],[0.19091462]
RAB30,[0],[0.1909003]
ASPSCR1,[0],[0.19082388]
MMS19,[0],[0.190776]
VDAC2,[0],[0.19076717]
SHOC2,[0],[0.19070627]
CFDP1,[0],[0.1906877]
ZNF468,[0],[0.19067535]
GPR50,[0],[0.1906604]
GLRX3,[0],[0.19058035]
FZD3,[0],[0.19057551]
QPCT,[0],[0.1905594]
ADAM23,[0],[0.19046426]
SOD2,[0],[0.19039346]
CDK5R2,[0],[0.1903929]
TRAF5,[0],[0.19037735]
MRPL51,[0],[0.19034043]
ARHGDIB,[0],[0.19032718]
VPS18,[0],[0.1902789]
RHOT2,[0],[0.1902051]
GLUD2,[0],[0.19016495]
NOL11,[0],[0.19010891]
URB2,[0],[0.19007318]
UBE2R2,[0],[0.19002447]
ADAM2,[0],[0.19001286]
GSTM3,[0],[0.18999584]
ADORA2A,[0],[0.1899604]
CALY,[0],[0.18993723]
TGS1,[0],[0.18989538]
MYLPF,[0],[0.18985857]
FKBP1A,[0],[0.18981364]
PHLPP1,[0],[0.18976566]
KLK8,[0],[0.18976007]
NUDCD3,[0],[0.18973151]
SPRR1B,[0],[0.1896024]
IRF2BPL,[0],[0.18960035]
IFNE,[0],[0.18950534]
ALG3,[0],[0.18941753]
TMEM97,[0],[0.18938169]
DNAJC11,[0],[0.18932419]
ATP6V0C,[0],[0.18932137]
BTF3L4,[0],[0.18928868]
DRD4,[0],[0.1892195]
ZNF711,[0],[0.18905437]
SYVN1,[0],[0.18891548]
SUN2,[0],[0.18886833]
GPCPD1,[0],[0.18884555]
RBBP5,[0],[0.1888381]
PNPT1,[0],[0.18882646]
TAGAP,[0],[0.18877272]
HOXC5,[0],[0.18876974]
NOC2L,[0],[0.18876109]
STAU1,[0],[0.18869764]
GCC2,[0],[0.18857694]
RFX5,[0],[0.18854156]
DMAP1,[0],[0.18847276]
ULBP3,[0],[0.18845059]
NUTF2,[0],[0.1883936]
CHORDC1,[0],[0.18837066]
DISC1,[0],[0.1883683]
UMOD,[0],[0.18833163]
DGKG,[0],[0.18830636]
AGPS,[0],[0.18822981]
KLHL10,[0],[0.18820083]
ACAT2,[0],[0.18809414]
FA2H,[0],[0.18807635]
MRAS,[0],[0.18807144]
YME1L1,[0],[0.1880687]
NQO1,[0],[0.18798906]
PCBD2,[0],[0.1879446]
MAEL,[0],[0.18787166]
NR0B1,[0],[0.18778987]
EHD3,[0],[0.18778582]
UTP6,[0],[0.18769735]
P2RX1,[0],[0.18767594]
ASB16,[0],[0.18765391]
ALDH3A2,[0],[0.18757893]
WDR59,[0],[0.18755525]
WNT8B,[0],[0.18752861]
BIK,[0],[0.18746735]
EXOSC9,[0],[0.18743727]
TUBA3C,[0],[0.1874317]
UGT1A6,[0],[0.18733022]
MFAP5,[0],[0.18730348]
FGFBP1,[0],[0.18729728]
CTSS,[0],[0.18727098]
PSMC4,[0],[0.1872016]
PABPN1,[0],[0.18715432]
GCM2,[0],[0.18700713]
NRTN,[0],[0.18688844]
PIK3AP1,[0],[0.18682204]
USH1G,[0],[0.1867905]
AICDA,[0],[0.18673699]
PELI1,[0],[0.18671802]
SMC6,[0],[0.18671428]
BGLAP,[0],[0.18660063]
GALNT11,[0],[0.18657781]
CHSY1,[0],[0.1865349]
LEMD1,[0],[0.18652023]
ARHGAP27,[0],[0.18651852]
GDI1,[0],[0.1864679]
ELP3,[0],[0.18637058]
LTA4H,[0],[0.186226]
MYCBPAP,[0],[0.18614443]
MRPL36,[0],[0.18609637]
MT-ND6,[0],[0.18600377]
MAP2K3,[0],[0.18592346]
MVB12B,[0],[0.18583134]
RALGPS2,[0],[0.18581273]
ACTR3B,[0],[0.18575487]
ZNF615,[0],[0.18575293]
SMPD3,[0],[0.18573263]
SLC5A8,[0],[0.18567824]
IARS2,[0],[0.18562861]
HECTD1,[0],[0.18559437]
DGKZ,[0],[0.18554117]
GDA,[0],[0.1854816]
REEP4,[0],[0.18543898]
CACNG1,[0],[0.1853914]
CD40LG,[0],[0.18535867]
ACAA1,[0],[0.18532024]
SDR16C5,[0],[0.18530914]
GM2A,[0],[0.1853013]
SEMA4A,[0],[0.18529692]
ATXN10,[0],[0.1852758]
TXLNA,[0],[0.18524973]
RGPD3,[0],[0.18508515]
SULT1A1,[0],[0.18501233]
PDCD4,[0],[0.18495156]
SNAPC2,[0],[0.18494332]
MTMR4,[0],[0.18485923]
LFNG,[0],[0.1847429]
ASB8,[0],[0.18473467]
RIN1,[0],[0.18472089]
AGPAT2,[0],[0.18467033]
SESN1,[0],[0.1846529]
TADA2B,[0],[0.1846138]
ST3GAL4,[0],[0.18461183]
TYR,[0],[0.18460898]
ECHS1,[0],[0.18454474]
COPS7A,[0],[0.18453233]
NFKBIB,[0],[0.18452112]
ADAP1,[0],[0.18445097]
ATRN,[0],[0.18431206]
CYB5R2,[0],[0.1842516]
S1PR5,[0],[0.18425114]
S100PBP,[0],[0.18418492]
TADA2A,[0],[0.18408662]
PIGM,[0],[0.18406583]
CDC25C,[0],[0.18406501]
ELMO3,[0],[0.1838983]
B4GALT6,[0],[0.1838574]
PAPSS1,[0],[0.18373823]
SLC27A5,[0],[0.1837321]
NRN1L,[0],[0.18367745]
ZNF420,[0],[0.1836612]
P2RX5,[0],[0.18365766]
RBM15,[0],[0.18362144]
FBXO41,[0],[0.1835031]
DLST,[0],[0.18326904]
LRRC6,[0],[0.18317395]
DIS3,[0],[0.1831716]
PPP5C,[0],[0.18315743]
C15orf48,[0],[0.18313639]
FMO5,[0],[0.18313572]
RGS20,[0],[0.18311733]
B3GAT2,[0],[0.18308607]
DDX41,[0],[0.18302108]
EDEM3,[0],[0.18298653]
CYP2J2,[0],[0.1829161]
XAB2,[0],[0.18288615]
TRIP12,[0],[0.18280762]
TRIT1,[0],[0.18280159]
SLC38A9,[0],[0.1827847]
HNRNPAB,[0],[0.18277578]
EFHC1,[0],[0.1827609]
UBE2A,[0],[0.18268317]
MPHOSPH8,[0],[0.18268065]
CS,[0],[0.18266678]
GBP2,[0],[0.18265796]
MAN2B1,[0],[0.18262562]
FADS6,[0],[0.18241106]
KLRF1,[0],[0.18227561]
CKMT1A,[0],[0.18224944]
FBXO4,[0],[0.18220131]
SEC23B,[0],[0.18213826]
UBA52,[0],[0.18202241]
ZP4,[0],[0.18200117]
HNRNPH3,[0],[0.18194944]
TRA2A,[0],[0.18192859]
BET1,[0],[0.18192397]
PDLIM7,[0],[0.18187861]
DAZL,[0],[0.18178865]
KLRD1,[0],[0.18174966]
GMEB1,[0],[0.18171333]
SLC27A2,[0],[0.18170418]
CERS6,[0],[0.18168662]
EME1,[0],[0.18167545]
SEMA4D,[0],[0.18166405]
ARHGEF5,[0],[0.18164136]
PIGQ,[0],[0.18162896]
NAP1L4,[0],[0.18157598]
VASN,[0],[0.18157308]
PA2G4,[0],[0.18153375]
TAS2R5,[0],[0.18143007]
LONP1,[0],[0.18133523]
DNTTIP2,[0],[0.18132642]
NOP2,[0],[0.18127611]
HOMER1,[0],[0.18113136]
GRK1,[0],[0.1811203]
PAFAH1B2,[0],[0.18111885]
AFG3L2,[0],[0.18110177]
BBC3,[0],[0.18104593]
RGS19,[0],[0.18099943]
CAMK2N2,[0],[0.18096362]
RNF144A,[0],[0.18096107]
ADIPOQ,[0],[0.18093462]
NOP14,[0],[0.18081804]
SCN1B,[0],[0.18077134]
PIP5K1C,[0],[0.18075654]
TOPORS,[0],[0.1807537]
MRPL2,[0],[0.18075302]
ZNF280B,[0],[0.18069339]
MATN1,[0],[0.18061028]
ALDH9A1,[0],[0.18059474]
FUT4,[0],[0.18049969]
IFNLR1,[0],[0.18049896]
VAPB,[0],[0.18040305]
PPIF,[0],[0.18038592]
ATP6V1B2,[0],[0.18024722]
POM121C,[0],[0.18022667]
RPRD1A,[0],[0.18020575]
GK,[0],[0.18014243]
ULBP1,[0],[0.18013538]
ORC5,[0],[0.18006262]
ABCC11,[0],[0.18002385]
PROKR2,[0],[0.18000524]
CPSF3,[0],[0.17982866]
STX1B,[0],[0.17980681]
HS2ST1,[0],[0.17979513]
ZNF860,[0],[0.17975162]
PINK1,[0],[0.17973652]
CERS4,[0],[0.17971005]
NBAS,[0],[0.17963055]
PSMC3,[0],[0.17960782]
PDE8A,[0],[0.1795906]
NKX6-1,[0],[0.17956421]
RNF24,[0],[0.17951788]
EVI2B,[0],[0.17951578]
IER3,[0],[0.17939055]
EAF2,[0],[0.17936544]
WNT6,[0],[0.17929503]
LAMTOR4,[0],[0.1792046]
CARF,[0],[0.17920105]
PLXNC1,[0],[0.17910798]
TOP3B,[0],[0.17910522]
DBT,[0],[0.17909494]
CTTNBP2NL,[0],[0.1790443]
NADK,[0],[0.17903157]
FTSJ3,[0],[0.17901042]
ERH,[0],[0.17900982]
NPSR1,[0],[0.17897293]
HMGN2,[0],[0.17894341]
DNAAF1,[0],[0.17890073]
CALM1,[0],[0.17884949]
SEMA4B,[0],[0.17884839]
EIF4H,[0],[0.17882696]
CYCS,[0],[0.17875959]
NCAPH2,[0],[0.17872885]
ARF4,[0],[0.17871678]
CD93,[0],[0.17855553]
UQCRH,[0],[0.17848969]
FRMD1,[0],[0.17842521]
CEP97,[0],[0.1783823]
HTATSF1,[0],[0.17838155]
ABHD12,[0],[0.17835535]
PLEKHG5,[0],[0.17831333]
FOXP3,[0],[0.17830524]
DTNB,[0],[0.17828447]
IMP3,[0],[0.17821224]
MAN1B1,[0],[0.17812537]
DNAI1,[0],[0.17810915]
ZC3H11A,[0],[0.17783634]
PRKCSH,[0],[0.17779796]
CDC42EP5,[0],[0.17779438]
ATXN1L,[0],[0.17775303]
RNF165,[0],[0.17774801]
ZNF214,[0],[0.17773803]
CCNL1,[0],[0.1776812]
TRIM14,[0],[0.17767581]
ERCC6,[0],[0.17766848]
RHOF,[0],[0.1772257]
KCNQ3,[0],[0.17719027]
HOMER2,[0],[0.17715974]
MAP3K2,[0],[0.17715456]
BBS5,[0],[0.17703219]
EIF3G,[0],[0.17691386]
FBXO30,[0],[0.17689969]
SKA3,[0],[0.1768938]
GCAT,[0],[0.17682631]
NHP2,[0],[0.17682125]
AGER,[0],[0.17681083]
NTHL1,[0],[0.17675777]
DEF6,[0],[0.17669815]
SP100,[0],[0.17667942]
PLA2G6,[0],[0.17665242]
CHMP1B,[0],[0.1765816]
ENTPD2,[0],[0.17641987]
HIBADH,[0],[0.17641109]
DCAF16,[0],[0.17637762]
CLEC6A,[0],[0.17635909]
EFNA2,[0],[0.17630534]
DNAJA1,[0],[0.17628935]
GUCA1A,[0],[0.1762888]
SESN2,[0],[0.17625481]
GDI2,[0],[0.17624833]
RINT1,[0],[0.17619981]
VPS37B,[0],[0.17614539]
ACMSD,[0],[0.1759855]
FCGR2B,[0],[0.17597878]
ATL1,[0],[0.17589617]
USF1,[0],[0.17588033]
FGD1,[0],[0.17577106]
SCARF2,[0],[0.17562157]
EGLN1,[0],[0.17560154]
JMY,[0],[0.17557077]
GRK7,[0],[0.17553937]
MRPL46,[0],[0.17550683]
DDX50,[0],[0.17543428]
TBX1,[0],[0.1754092]
NMU,[0],[0.17536464]
CIDEB,[0],[0.17535836]
CDC37L1,[0],[0.17525497]
INSIG1,[0],[0.17523992]
HSD17B1,[0],[0.17520162]
TSPAN14,[0],[0.17517534]
ACE,[0],[0.17511864]
SPIC,[0],[0.17510465]
PLOD1,[0],[0.17505018]
INHA,[0],[0.1750319]
CHRNA9,[0],[0.1749648]
AURKAIP1,[0],[0.17481667]
ENC1,[0],[0.1747634]
FBXO32,[0],[0.17473906]
CDH15,[0],[0.17471917]
CSNK1A1L,[0],[0.17471838]
SPIRE2,[0],[0.17463735]
SLC22A17,[0],[0.17461227]
CD300LB,[0],[0.17459]
ZNF114,[0],[0.17456326]
CMPK1,[0],[0.17455412]
CAPNS1,[0],[0.1745495]
AMBP,[0],[0.17450596]
DCLRE1A,[0],[0.1744938]
DENR,[0],[0.17444924]
GTPBP3,[0],[0.17444813]
GBP1,[0],[0.17443903]
POLR3H,[0],[0.17440689]
AP4M1,[0],[0.17440067]
HERC4,[0],[0.17439322]
NUFIP1,[0],[0.17434265]
DEGS1,[0],[0.17434117]
REST,[0],[0.17430711]
FBXO22,[0],[0.17430444]
TLK2,[0],[0.17422546]
LPCAT2,[0],[0.17411003]
NDUFB8,[0],[0.17410749]
ACAA2,[0],[0.17400306]
RALBP1,[0],[0.17397697]
P2RY6,[0],[0.17395142]
ARHGAP8,[0],[0.1739222]
AVL9,[0],[0.17389505]
HADHA,[0],[0.17387709]
EID3,[0],[0.17386112]
CKAP4,[0],[0.1738448]
ASB2,[0],[0.17363699]
NDUFS5,[0],[0.17363656]
CSNK1G1,[0],[0.17357475]
GTF2A1L,[0],[0.17349616]
LYPD5,[0],[0.17347257]
FGF5,[0],[0.17346863]
FBXL2,[0],[0.17345338]
PPP6C,[0],[0.17341094]
ZFP37,[0],[0.17331724]
UPP2,[0],[0.17327428]
FAM110A,[0],[0.17324063]
GIPR,[0],[0.17317128]
ELOB,[0],[0.17315249]
RHNO1,[0],[0.17315137]
UVSSA,[0],[0.173099]
MTNR1B,[0],[0.17303419]
COPS3,[0],[0.17301816]
CCDC12,[0],[0.17298901]
COL26A1,[0],[0.17290662]
RGS11,[0],[0.17288183]
DGUOK,[0],[0.1727396]
MPL,[0],[0.17270999]
CLN5,[0],[0.17263907]
LIMD1,[0],[0.17256692]
CXCL11,[0],[0.17245358]
ABHD5,[0],[0.17227998]
PSMB3,[0],[0.17222746]
ZNF83,[0],[0.17207266]
TSEN54,[0],[0.17206778]
APOL1,[0],[0.17206658]
