Gene,Predicted Label,Probability
RMDN2,[1],[0.8641532]
CACNB2,[1],[0.86412984]
SCX,[1],[0.8640924]
ZNF404,[1],[0.8640325]
ZMAT3,[1],[0.86401594]
PGS1,[1],[0.86384547]
EPB41L1,[1],[0.8638251]
BAG6,[1],[0.8637071]
STOML3,[1],[0.86360765]
AP4M1,[1],[0.8635423]
KIF15,[1],[0.86353874]
ECT2,[1],[0.86345935]
GMPR2,[1],[0.8634538]
BMP5,[1],[0.8634199]
CCDC93,[1],[0.86332947]
ARIH1,[1],[0.86329603]
MTMR8,[1],[0.86326504]
EFCAB7,[1],[0.8632355]
BBS1,[1],[0.8631266]
METAP1,[1],[0.8630173]
IVL,[1],[0.86300826]
HPSE2,[1],[0.8629527]
MFN1,[1],[0.86288065]
MDFIC,[1],[0.86283547]
IL17RE,[1],[0.8628208]
STARD10,[1],[0.86272436]
APOBR,[1],[0.8626526]
KIF4B,[1],[0.86259544]
ACSL5,[1],[0.86259377]
GEMIN2,[1],[0.8625687]
ARHGEF9,[1],[0.8624282]
AIM2,[1],[0.8623619]
DLX1,[1],[0.86234814]
CAMK2B,[1],[0.8623329]
WAPL,[1],[0.86230296]
FOXM1,[1],[0.8623026]
OPRK1,[1],[0.86228687]
ODF2,[1],[0.86228156]
CLCN6,[1],[0.8622473]
GFAP,[1],[0.8622109]
PPP1R3C,[1],[0.86214316]
PAPSS2,[1],[0.8621361]
IL21R,[1],[0.86212206]
AGPAT2,[1],[0.8620827]
DDX25,[1],[0.8620682]
PLA2G10,[1],[0.8620397]
KCNH8,[1],[0.8619898]
MED16,[1],[0.8618409]
RALBP1,[1],[0.86180747]
NNT,[1],[0.86177886]
NRTN,[1],[0.86165535]
GATA6,[1],[0.86154175]
HADHB,[1],[0.8614509]
SNRPD1,[1],[0.8613492]
GOLGA5,[1],[0.8612985]
AKAP5,[1],[0.86128485]
HAUS1,[1],[0.8612817]
MFAP3,[1],[0.8612304]
GLUD2,[1],[0.8610829]
ZNF696,[1],[0.861049]
FKBP15,[1],[0.86101305]
ELOVL1,[1],[0.86086804]
ENTPD8,[1],[0.8608347]
DNAJC3,[1],[0.86083245]
GJB1,[1],[0.8608193]
NPDC1,[1],[0.8608131]
TRIM50,[1],[0.86068696]
ABCF2,[1],[0.8605938]
OCRL,[1],[0.8605923]
KRT16,[1],[0.8605427]
KLHL5,[1],[0.8605015]
FECH,[1],[0.8604934]
RASGEF1A,[1],[0.8604385]
UQCRQ,[1],[0.86043423]
KCNMB4,[1],[0.86041796]
PRDM14,[1],[0.8604117]
SNIP1,[1],[0.8603734]
MTHFS,[1],[0.8603435]
COMMD3,[1],[0.8603383]
LRFN1,[1],[0.8602857]
MATK,[1],[0.86028236]
PERP,[1],[0.86025923]
CCDC65,[1],[0.8602476]
NPY4R,[1],[0.8600659]
GPR89A,[1],[0.8600379]
CNDP1,[1],[0.85996735]
IDI1,[1],[0.8599488]
GBP4,[1],[0.85987294]
ZNF717,[1],[0.8598621]
STAP2,[1],[0.8597009]
SLC30A1,[1],[0.8596704]
AREL1,[1],[0.8596366]
KCNV1,[1],[0.8596201]
FUT3,[1],[0.85953784]
ENDOG,[1],[0.8595327]
FOXD3,[1],[0.85949576]
NIPA1,[1],[0.85942084]
GCNT1,[1],[0.8592709]
FBXW10,[1],[0.85926545]
MEMO1,[1],[0.85925955]
DDX50,[1],[0.8592568]
MRPS17,[1],[0.8591495]
RAD52,[1],[0.8589863]
FBXO25,[1],[0.8589526]
PCK2,[1],[0.85885996]
PCDHB5,[1],[0.85884243]
ABCG8,[1],[0.8588361]
NRBP1,[1],[0.858835]
PPP1R12C,[1],[0.8588144]
AMMECR1,[1],[0.8587967]
PRKAA2,[1],[0.8587841]
IL5RA,[1],[0.8587478]
SERPINB3,[1],[0.85873413]
CMPK2,[1],[0.85873055]
TERF2,[1],[0.8587169]
RAB6A,[1],[0.8586971]
KCNQ1,[1],[0.8586043]
ADAP1,[1],[0.8585774]
LGALS3BP,[1],[0.8585291]
UNC5C,[1],[0.85840803]
PLA2G4C,[1],[0.85835826]
RUSC1,[1],[0.8583413]
KLHL10,[1],[0.85823]
HOPX,[1],[0.8581312]
ZNF287,[1],[0.8580675]
HDAC1,[1],[0.8580561]
ABCG1,[1],[0.85804147]
IARS2,[1],[0.85802823]
KIF5B,[1],[0.85796267]
SLC25A12,[1],[0.8579486]
MPZ,[1],[0.85792893]
MBP,[1],[0.8578646]
POLD3,[1],[0.85768604]
SNRPG,[1],[0.85744303]
LRR1,[1],[0.85740983]
RGS22,[1],[0.8574056]
LARP4,[1],[0.857386]
IL2RB,[1],[0.85732746]
APLF,[1],[0.8571283]
MPI,[1],[0.85710675]
SLITRK6,[1],[0.8570533]
AIFM1,[1],[0.8569743]
STK3,[1],[0.8569619]
SNX6,[1],[0.8569197]
GDF2,[1],[0.8568997]
HPS5,[1],[0.85687786]
ZNF93,[1],[0.8568654]
DDX47,[1],[0.8568524]
TUBA3D,[1],[0.856768]
KIF7,[1],[0.856629]
MAPK12,[1],[0.856578]
EIF2S2,[1],[0.8565778]
LGMN,[1],[0.8564181]
MCL1,[1],[0.85638905]
KLK13,[1],[0.85638255]
SNAP23,[1],[0.8563166]
IL4I1,[1],[0.8562427]
GZMH,[1],[0.8561524]
ISY1,[1],[0.85611093]
LIF,[1],[0.85609645]
MTAP,[1],[0.8560937]
MT-CO3,[1],[0.8560811]
PIR,[1],[0.8560519]
GOSR2,[1],[0.85602826]
MFSD12,[1],[0.8560256]
MYL5,[1],[0.85599226]
GGPS1,[1],[0.8559132]
DPH2,[1],[0.85587996]
RHBDD1,[1],[0.85585475]
COL4A6,[1],[0.8558052]
B3GALT5,[1],[0.85569805]
TM6SF2,[1],[0.85569036]
STXBP5,[1],[0.8556818]
ARHGAP27,[1],[0.8556673]
KDM2B,[1],[0.85564375]
ICE1,[1],[0.8555896]
ETF1,[1],[0.85556275]
FGFR1OP2,[1],[0.8555528]
LHX2,[1],[0.855482]
SOAT2,[1],[0.8554693]
FLT3LG,[1],[0.85536253]
GDPD3,[1],[0.8553559]
PAK3,[1],[0.854982]
GCSH,[1],[0.8548841]
ELOVL4,[1],[0.85478425]
HBG2,[1],[0.85470814]
NDUFV2,[1],[0.85470295]
NXF1,[1],[0.85464543]
CHKB,[1],[0.85463357]
HNRNPA1L2,[1],[0.8545473]
PPP1R3B,[1],[0.8545247]
IFIT1,[1],[0.85447323]
TAF9B,[1],[0.85446495]
FOXJ1,[1],[0.85444206]
CEP55,[1],[0.8543902]
ATF6B,[1],[0.8543901]
GSTM3,[1],[0.854377]
NDUFB6,[1],[0.8543261]
PSMD12,[1],[0.8542843]
SLC39A4,[1],[0.85424995]
NOP56,[1],[0.8542059]
NOTCH4,[1],[0.8541452]
RAB3IL1,[1],[0.8539802]
MRPL47,[1],[0.8539538]
RBCK1,[1],[0.85387343]
POLR2C,[1],[0.8538423]
PTF1A,[1],[0.8537896]
TYK2,[1],[0.8537753]
SEC22C,[1],[0.8536674]
FDXACB1,[1],[0.85366714]
LRRC47,[1],[0.85356724]
BTBD6,[1],[0.85351896]
EIF3M,[1],[0.85348684]
IFT43,[1],[0.8534682]
AADAT,[1],[0.8534127]
AACS,[1],[0.8534017]
FMO5,[1],[0.8532586]
MECP2,[1],[0.85321444]
SH3GL3,[1],[0.8531823]
OR2A7,[1],[0.85314786]
MTIF2,[1],[0.85304564]
KCMF1,[1],[0.85262376]
KCNMB3,[1],[0.85260755]
FBXO43,[1],[0.8525894]
ARPC3,[1],[0.85257816]
UBA52,[1],[0.8523366]
KRT81,[1],[0.8522512]
AMN,[1],[0.8522402]
MAFG,[1],[0.8522177]
ADAMTS9,[1],[0.8522125]
GALK2,[1],[0.8521713]
FEZ2,[1],[0.8521555]
MMRN1,[1],[0.85213804]
PDHX,[1],[0.8520256]
TOMM6,[1],[0.8520013]
NGEF,[1],[0.85196686]
KAT8,[1],[0.8519525]
NDUFAF1,[1],[0.8519429]
OGN,[1],[0.8518735]
CHIT1,[1],[0.8517922]
KRR1,[1],[0.8517597]
CCNA2,[1],[0.8517491]
ASH2L,[1],[0.8517441]
CCR8,[1],[0.85173184]
E2F7,[1],[0.8516768]
FBXL18,[1],[0.8516426]
APOBEC3B,[1],[0.85153264]
ADAMTS17,[1],[0.85152215]
TRPC3,[1],[0.85147077]
TK2,[1],[0.85146916]
PSMA4,[1],[0.85143566]
ZNF182,[1],[0.8514192]
ZAP70,[1],[0.8513979]
NUDT8,[1],[0.85136926]
PSMB9,[1],[0.8513464]
FRZB,[1],[0.85120577]
BMI1,[1],[0.8511379]
MRPL19,[1],[0.8511063]
LSM5,[1],[0.85105306]
RAB34,[1],[0.85099524]
NUP50,[1],[0.850915]
APOC1,[1],[0.85088015]
SLC7A6,[1],[0.8508654]
MRPS9,[1],[0.8507714]
GIPR,[1],[0.8507294]
VPS11,[1],[0.8506036]
CHMP1A,[1],[0.8506026]
WNT3A,[1],[0.8505882]
KTI12,[1],[0.85055506]
PBX2,[1],[0.8504341]
ZNF214,[1],[0.8503214]
TBC1D17,[1],[0.85032046]
LY6H,[1],[0.85029125]
ESPN,[1],[0.85023326]
RBL1,[1],[0.8502295]
ELF2,[1],[0.8502193]
TUBA3C,[1],[0.85016483]
SF3B5,[1],[0.8500033]
VAMP5,[1],[0.84995055]
GRAP,[1],[0.8499003]
AP5M1,[1],[0.8498907]
IPO13,[1],[0.84986866]
DHX32,[1],[0.8498559]
GCNT3,[1],[0.8498253]
SCG3,[1],[0.84969765]
HIPK1,[1],[0.849654]
TSFM,[1],[0.84953696]
SEMA4C,[1],[0.84943277]
BDH2,[1],[0.8494262]
PGR,[1],[0.8493062]
TDRD9,[1],[0.8492825]
FDX1,[1],[0.84928244]
PIGU,[1],[0.84926635]
LIPG,[1],[0.8492254]
LRG1,[1],[0.8491564]
GDF6,[1],[0.8491157]
BCAT2,[1],[0.84906375]
VWA1,[1],[0.8490537]
MID1,[1],[0.8490064]
CCDC68,[1],[0.849006]
RBAK,[1],[0.84895384]
MIOS,[1],[0.84885997]
GRIN2C,[1],[0.8488306]
MCM8,[1],[0.848818]
INPP5A,[1],[0.84880465]
CDC25C,[1],[0.84877807]
ASB12,[1],[0.8487279]
AHCYL1,[1],[0.8486962]
IPP,[1],[0.84866494]
DPH6,[1],[0.8486356]
OTC,[1],[0.84862643]
PDGFC,[1],[0.8485545]
ANP32B,[1],[0.84852153]
KLK14,[1],[0.848404]
MTCL1,[1],[0.8483802]
FOXF1,[1],[0.8483421]
BUD13,[1],[0.8482361]
USP10,[1],[0.84822625]
CRLF1,[1],[0.8482113]
SREBF1,[1],[0.84816974]
SPAST,[1],[0.8481313]
MATN1,[1],[0.8480568]
CYP2J2,[1],[0.84796643]
PMM1,[1],[0.8479361]
PSIP1,[1],[0.8478511]
MYLK2,[1],[0.8478421]
MOV10,[1],[0.8478122]
MRPL37,[1],[0.8477857]
HMGXB4,[1],[0.84777415]
RPL36,[1],[0.8477163]
IFI35,[1],[0.84750444]
ZNF20,[1],[0.8474821]
ARHGEF6,[1],[0.84745765]
CD247,[1],[0.8474206]
PAK6,[1],[0.84733576]
POLE4,[1],[0.84732515]
FTCD,[1],[0.8473247]
THADA,[1],[0.84731275]
SASS6,[1],[0.8473057]
RCC2,[1],[0.8472692]
GAL3ST2,[1],[0.8472491]
MBNL1,[1],[0.8471286]
TBC1D13,[1],[0.84693563]
RRP1B,[1],[0.8469024]
NEURL2,[1],[0.84682554]
DFFA,[1],[0.8468192]
IPPK,[1],[0.8466987]
DCTN5,[1],[0.8466479]
IL17RC,[1],[0.8465695]
RGS7BP,[1],[0.84649634]
NCALD,[1],[0.846421]
CNOT11,[1],[0.84640104]
MRPL39,[1],[0.8464002]
EMC9,[1],[0.8463134]
PASK,[1],[0.8462474]
PDGFA,[1],[0.8462405]
TUBA1B,[1],[0.8462087]
THBD,[1],[0.8461352]
ESRRB,[1],[0.8461317]
MGAT3,[1],[0.84613144]
LDLRAP1,[1],[0.84611875]
GORASP2,[1],[0.8460445]
RNF114,[1],[0.84597266]
HGSNAT,[1],[0.845913]
PLA2G12B,[1],[0.8458556]
CKAP2L,[1],[0.8457706]
P2RY10,[1],[0.84577024]
IGSF6,[1],[0.8456698]
SNRPC,[1],[0.84563535]
SLC10A1,[1],[0.8456092]
SCYL2,[1],[0.84550637]
SMCR8,[1],[0.8454863]
MAPK8IP3,[1],[0.84540766]
UBE3A,[1],[0.84536284]
ARSI,[1],[0.84534425]
SLIT3,[1],[0.84533507]
RPL13A,[1],[0.8453151]
LHX1,[1],[0.84530294]
ALDH9A1,[1],[0.84528315]
LGALS1,[1],[0.84524715]
CASP1,[1],[0.8452436]
MGMT,[1],[0.84521514]
ATG9A,[1],[0.84519666]
KCNIP3,[1],[0.8451405]
SERPINB5,[1],[0.84509116]
UBL3,[1],[0.84507227]
RSPO1,[1],[0.8450059]
REEP4,[1],[0.84486246]
SLC25A37,[1],[0.84477234]
SNX1,[1],[0.84472454]
MAN1A2,[1],[0.8447164]
GK5,[1],[0.84468883]
ARFGAP2,[1],[0.84467953]
KCTD7,[1],[0.8446411]
CENPI,[1],[0.84459484]
PRDX5,[1],[0.8444671]
PGM5,[1],[0.84443986]
PNN,[1],[0.84443694]
IMPA1,[1],[0.84436053]
PRG2,[1],[0.8443076]
HOOK2,[1],[0.8442877]
POLR3E,[1],[0.8442316]
METAP2,[1],[0.8441496]
BIK,[1],[0.84412766]
RGN,[1],[0.8440933]
WNT6,[1],[0.84406435]
AGGF1,[1],[0.8439776]
COL24A1,[1],[0.84387445]
RAB14,[1],[0.8438593]
ZNF311,[1],[0.8438481]
NCKAP1L,[1],[0.84381586]
MRGBP,[1],[0.8436969]
HECTD2,[1],[0.8436043]
MCCC1,[1],[0.8435541]
ST6GAL2,[1],[0.8435302]
PREX2,[1],[0.84348726]
CHST14,[1],[0.84344304]
NECAP1,[1],[0.8434347]
BIRC7,[1],[0.84338963]
BAMBI,[1],[0.8433746]
CCR9,[1],[0.8433744]
KIF9,[1],[0.8433317]
C5AR2,[1],[0.8430862]
PLCZ1,[1],[0.8429815]
CDC25B,[1],[0.84295416]
PHF2,[1],[0.84292036]
RUFY3,[1],[0.8429148]
CDH15,[1],[0.8428284]
NTNG1,[1],[0.84277844]
CACNG1,[1],[0.8427671]
DHRS9,[1],[0.8427247]
ANP32A,[1],[0.8426179]
SLC2A8,[1],[0.8425874]
CRTAM,[1],[0.8425514]
STARD3,[1],[0.84242547]
RBM15B,[1],[0.842393]
DPH1,[1],[0.84237707]
MYL3,[1],[0.8422332]
PSMD14,[1],[0.8421724]
PDIA3,[1],[0.84211534]
SEC16A,[1],[0.84207517]
ARHGDIB,[1],[0.8420677]
MT1G,[1],[0.8420488]
CFAP36,[1],[0.8420077]
LY6G6C,[1],[0.84195876]
PDE6G,[1],[0.8419142]
HSD17B6,[1],[0.84170604]
AREG,[1],[0.84146583]
CCNG2,[1],[0.84141725]
CDH19,[1],[0.84141266]
HEY2,[1],[0.8413318]
MTRNR2L3,[1],[0.84126246]
PEX14,[1],[0.8412609]
SUGP1,[1],[0.84113896]
PCP2,[1],[0.8410701]
RPP38,[1],[0.84105337]
ADA,[1],[0.84099156]
ETFA,[1],[0.8408425]
CDCA3,[1],[0.8408231]
CMTM7,[1],[0.84081155]
METTL7A,[1],[0.84075755]
RNPS1,[1],[0.84071565]
TRAPPC3,[1],[0.8406443]
PENK,[1],[0.8406149]
HPX,[1],[0.8405876]
PSMD13,[1],[0.84055084]
DEPDC7,[1],[0.84048927]
ANAPC11,[1],[0.84046155]
ALOX15,[1],[0.84040385]
RBBP8,[1],[0.84029764]
MYL4,[1],[0.84029263]
ATG2A,[1],[0.840225]
DNAJC10,[1],[0.84021825]
HTR4,[1],[0.84018344]
ITPKA,[1],[0.8401729]
LRWD1,[1],[0.84015495]
CHRD,[1],[0.8401489]
ISCU,[1],[0.8400026]
RPL4,[1],[0.83999234]
MRPL34,[1],[0.83997357]
TIMM22,[1],[0.83989716]
ROR1,[1],[0.8398249]
PPM1K,[1],[0.8396632]
RIPK3,[1],[0.83965963]
IBA57,[1],[0.8396535]
ZNF732,[1],[0.8393871]
TOMM5,[1],[0.8393829]
KCNJ4,[1],[0.83929276]
SNRNP70,[1],[0.839257]
NIT2,[1],[0.8392521]
UFSP1,[1],[0.83924484]
ST3GAL6,[1],[0.8390347]
LILRB5,[1],[0.8390331]
SH3PXD2A,[1],[0.83897346]
FZR1,[1],[0.838927]
MTMR14,[1],[0.8386888]
TMPRSS6,[1],[0.8386707]
CAMLG,[1],[0.83866805]
HSPE1-MOB4,[1],[0.8386429]
ZNF713,[1],[0.83861953]
TRA2A,[1],[0.83861154]
MTMR1,[1],[0.83848894]
FNTA,[1],[0.8384543]
METTL3,[1],[0.83824944]
ACOT12,[1],[0.8382444]
NEU1,[1],[0.8381988]
NAMPT,[1],[0.8381797]
PPIG,[1],[0.83817416]
RPS6KA3,[1],[0.8381461]
PTBP2,[1],[0.8381113]
SLC2A14,[1],[0.8381001]
EXOSC6,[1],[0.8380809]
TET2,[1],[0.8380339]
MCF2L,[1],[0.83801776]
EIF2D,[1],[0.83788615]
SERPINC1,[1],[0.83788204]
PAF1,[1],[0.8378567]
MRPS21,[1],[0.8378471]
PRELID1,[1],[0.8377941]
SDAD1,[1],[0.8376917]
BFSP1,[1],[0.8375708]
HOXA5,[1],[0.8375227]
ARF5,[1],[0.83750045]
TAF1D,[1],[0.8374621]
DUS4L,[1],[0.8373861]
KYNU,[1],[0.8373075]
CXXC4,[1],[0.83726996]
TMA7,[1],[0.837269]
TIGD3,[1],[0.8372021]
RBM22,[1],[0.8369958]
SPTB,[1],[0.8369861]
LAMTOR4,[1],[0.83695453]
BTN3A1,[1],[0.8369155]
FGF5,[1],[0.8369128]
ASB6,[1],[0.83685696]
PRSS21,[1],[0.83681196]
NCEH1,[1],[0.8367421]
SENP1,[1],[0.83672714]
KCTD1,[1],[0.8366966]
POLRMT,[1],[0.8366886]
TRPV1,[1],[0.83665603]
IL1RAP,[1],[0.8364761]
CTU1,[1],[0.8364677]
HMGN3,[1],[0.83627504]
RPL15,[1],[0.8362617]
ATAD3A,[1],[0.83618957]
ANO8,[1],[0.8361473]
HNRNPH2,[1],[0.83606726]
APOBEC3G,[1],[0.8359685]
KRT6C,[1],[0.8359565]
RNF20,[1],[0.8359223]
FTSJ1,[1],[0.8357817]
MED8,[1],[0.83576906]
CLK4,[1],[0.8357235]
NDUFA4L2,[1],[0.83570766]
KIF24,[1],[0.83565646]
PSAT1,[1],[0.83556956]
SAFB2,[1],[0.8355516]
MCMDC2,[1],[0.83552724]
PLA2G2F,[1],[0.8354357]
CPOX,[1],[0.83533454]
ADAMTSL5,[1],[0.8352224]
RAB11B,[1],[0.8351456]
TP53INP1,[1],[0.83512753]
GLUD1,[1],[0.83504224]
HAPLN1,[1],[0.83497447]
PAK4,[1],[0.83496916]
ELP5,[1],[0.8349572]
MOGAT1,[1],[0.8349258]
IRF9,[1],[0.8348825]
IGFBP4,[1],[0.8348061]
MID1IP1,[1],[0.8347759]
GCKR,[1],[0.8347418]
CEL,[1],[0.8347017]
HYI,[1],[0.834666]
CERS5,[1],[0.8346396]
SPATC1,[1],[0.83462054]
MSL1,[1],[0.834571]
EEF1AKMT2,[1],[0.8345331]
PRMT1,[1],[0.83448756]
MRPL20,[1],[0.83448577]
PON1,[1],[0.83445495]
ECI1,[1],[0.83445054]
MSMO1,[1],[0.8344068]
TSPAN5,[1],[0.8343906]
ARL4D,[1],[0.8342133]
DPH7,[1],[0.8341174]
MSX2,[1],[0.83405566]
DRAP1,[1],[0.8339035]
BBS9,[1],[0.8338686]
STXBP6,[1],[0.8338629]
EHMT2,[1],[0.83377326]
PLA2G3,[1],[0.8337196]
NLRP9,[1],[0.833593]
ADORA2B,[1],[0.83357376]
PGP,[1],[0.8335291]
FYTTD1,[1],[0.8334821]
CLEC7A,[1],[0.83340913]
GOT1,[1],[0.83338016]
TUBB,[1],[0.8333256]
CHM,[1],[0.8332226]
OCLN,[1],[0.8330824]
MEP1B,[1],[0.83305997]
UBE2V2,[1],[0.8330376]
IL23R,[1],[0.8330282]
KIF21B,[1],[0.8329333]
PIK3R3,[1],[0.8329312]
ANKRD49,[1],[0.83288586]
CWC15,[1],[0.8328362]
PDK3,[1],[0.83282286]
RHOD,[1],[0.832771]
HOXB2,[1],[0.83274]
PAFAH2,[1],[0.8326678]
KIR2DL3,[1],[0.8326629]
AP3M1,[1],[0.8326597]
LOX,[1],[0.83262694]
ERGIC2,[1],[0.83261716]
ARID3A,[1],[0.8326151]
MTHFD2,[1],[0.8325522]
SAT2,[1],[0.8324604]
ASIC2,[1],[0.83234]
COX7A2,[1],[0.8323323]
HAUS4,[1],[0.83222693]
HIBADH,[1],[0.8322099]
MRPL10,[1],[0.8321703]
COMMD4,[1],[0.83212286]
G6PC,[1],[0.83207756]
ATP6V0A1,[1],[0.8319549]
FBRS,[1],[0.83183306]
GJA3,[1],[0.8318007]
ZFP69,[1],[0.8317765]
C4BPB,[1],[0.831708]
KDM6B,[1],[0.8316325]
NAPSA,[1],[0.8316025]
GDA,[1],[0.83148545]
SEMA3G,[1],[0.8314226]
GRK3,[1],[0.8314207]
RASA4,[1],[0.83137083]
ARHGEF25,[1],[0.83127]
CYP11A1,[1],[0.831152]
PDGFRL,[1],[0.8311451]
PIGW,[1],[0.83111936]
EIF3H,[1],[0.8311084]
CLCNKA,[1],[0.8310552]
HTATSF1,[1],[0.83102244]
IPO4,[1],[0.83094853]
GNPAT,[1],[0.83094126]
AK9,[1],[0.830938]
AAAS,[1],[0.83089495]
NFKBIL1,[1],[0.8308883]
ERGIC3,[1],[0.830854]
UPK1A,[1],[0.83083165]
LSM11,[1],[0.8307529]
CHMP6,[1],[0.8306735]
BOP1,[1],[0.8306412]
MAP1S,[1],[0.83056444]
ABCF1,[1],[0.83033115]
PCDHA7,[1],[0.83032566]
RMND5B,[1],[0.8302455]
NAGK,[1],[0.8301985]
RABEP1,[1],[0.8301512]
DEPDC1B,[1],[0.83012694]
ALKBH3,[1],[0.8300837]
SLC25A18,[1],[0.83007354]
CYP4F22,[1],[0.83005095]
MICB,[1],[0.8300341]
IRF2,[1],[0.8300294]
SLC17A8,[1],[0.82999474]
PLA2G7,[1],[0.8299803]
EFNA2,[1],[0.8299686]
RORA,[1],[0.82972217]
POLB,[1],[0.8297194]
DTL,[1],[0.82971823]
ZNF85,[1],[0.829696]
S100A9,[1],[0.8296743]
NCK2,[1],[0.82952636]
TRIM13,[1],[0.8295019]
RFC1,[1],[0.8294497]
KRT79,[1],[0.8294273]
BNIP3L,[1],[0.82942724]
MUC2,[1],[0.8294072]
LYPD5,[1],[0.82938695]
CD80,[1],[0.8293845]
PMAIP1,[1],[0.8292786]
DNAJB11,[1],[0.8291925]
STX7,[1],[0.82916063]
DGKE,[1],[0.8291406]
PRPF19,[1],[0.829132]
DONSON,[1],[0.82908374]
DAPK1,[1],[0.8290455]
COX16,[1],[0.8290144]
SNX17,[1],[0.82896477]
NENF,[1],[0.8289435]
NDUFS2,[1],[0.8288592]
P2RX7,[1],[0.8288583]
CTBS,[1],[0.8288411]
PKD1L3,[1],[0.82880473]
BOK,[1],[0.8287559]
THSD4,[1],[0.8286884]
DUSP10,[1],[0.8286269]
ADAMTS15,[1],[0.82858557]
RNF4,[1],[0.8285631]
GABRA2,[1],[0.8285624]
DDX10,[1],[0.8285182]
PIANP,[1],[0.828481]
TGFB1I1,[1],[0.8284163]
IGFBP6,[1],[0.82837677]
MECR,[1],[0.8281851]
ZNF468,[1],[0.8280314]
CLN6,[1],[0.8278921]
SUCLA2,[1],[0.8278608]
CBR3,[1],[0.82780707]
WNT9B,[1],[0.82779974]
CR1L,[1],[0.8277326]
DKK2,[1],[0.82771057]
RGSL1,[1],[0.8275742]
BLZF1,[1],[0.8275176]
PTP4A2,[1],[0.8275093]
RAI2,[1],[0.8275047]
PCDHA8,[1],[0.82727295]
NAB1,[1],[0.82723624]
RAB4A,[1],[0.82722723]
THEG,[1],[0.827115]
ZNF782,[1],[0.827054]
KRT14,[1],[0.8269476]
GCC1,[1],[0.826843]
NFIL3,[1],[0.826769]
TRIM63,[1],[0.8267615]
SMC6,[1],[0.82671624]
PAICS,[1],[0.82648534]
SRR,[1],[0.8264746]
CYB5R1,[1],[0.8264241]
LAG3,[1],[0.8262806]
DGKZ,[1],[0.82621914]
BRMS1L,[1],[0.826109]
ABCA2,[1],[0.826064]
KATNB1,[1],[0.8259832]
OAZ2,[1],[0.82596433]
SIN3B,[1],[0.8259422]
DPYSL5,[1],[0.82591516]
NCR1,[1],[0.8259095]
ZNF343,[1],[0.8258728]
ACTL6B,[1],[0.8257993]
MCCC2,[1],[0.825787]
C1orf50,[1],[0.82575524]
CREG1,[1],[0.82573855]
ATP6V0E2,[1],[0.8257344]
PARP12,[1],[0.82570475]
FAM114A2,[1],[0.8256486]
MRPS16,[1],[0.825629]
ANAPC4,[1],[0.82560116]
CASR,[1],[0.82553804]
P2RY14,[1],[0.82551825]
ZNF630,[1],[0.8254508]
SNTA1,[1],[0.82544905]
NBN,[1],[0.8254345]
CRX,[1],[0.82540196]
HYLS1,[1],[0.82540125]
PAH,[1],[0.82530534]
DHPS,[1],[0.825276]
ANKS4B,[1],[0.8252603]
ARHGAP44,[1],[0.8252265]
CPLX2,[1],[0.8250256]
USP39,[1],[0.8250175]
RUNDC3A,[1],[0.8250093]
TRMT11,[1],[0.8248748]
ANXA7,[1],[0.8248519]
ZNF280A,[1],[0.8248135]
CHP1,[1],[0.8248099]
MAD2L2,[1],[0.82476586]
AASDHPPT,[1],[0.8246578]
BYSL,[1],[0.82453567]
ADAMTS10,[1],[0.8243994]
PSMD6,[1],[0.82438296]
ELP6,[1],[0.8243297]
TFAP4,[1],[0.82425946]
COG2,[1],[0.82418716]
CRYAB,[1],[0.82415086]
ATP6V1C2,[1],[0.824102]
NNMT,[1],[0.82405275]
SMN1,[1],[0.8240081]
CD200,[1],[0.8239688]
HHAT,[1],[0.823949]
UVSSA,[1],[0.8238717]
NAPB,[1],[0.8238683]
MAPRE1,[1],[0.8238665]
CAPN5,[1],[0.8238304]
MCPH1,[1],[0.82377654]
SHANK1,[1],[0.8237561]
CHRNA10,[1],[0.82375365]
PPP1R9B,[1],[0.823697]
SGO1,[1],[0.8235646]
PDE12,[1],[0.8235636]
VPS39,[1],[0.8234998]
COLEC12,[1],[0.8234381]
RAMP1,[1],[0.82342666]
ADAM28,[1],[0.8233931]
GMEB2,[1],[0.8233081]
KRT5,[1],[0.8232815]
SMPDL3A,[1],[0.8232681]
PINK1,[1],[0.8232652]
SLC2A9,[1],[0.8232502]
RNF126,[1],[0.8232008]
ANAPC2,[1],[0.82312673]
HOXB5,[1],[0.82299364]
IL5,[1],[0.82298607]
GYPC,[1],[0.822977]
KLHL42,[1],[0.82291543]
RASSF4,[1],[0.82277685]
MEGF8,[1],[0.8226782]
NPTN,[1],[0.8226526]
SLC1A7,[1],[0.8226321]
MYH7B,[1],[0.82257086]
FHOD1,[1],[0.82245344]
SLX1B,[1],[0.8224457]
GPKOW,[1],[0.8224328]
CLEC6A,[1],[0.8222957]
GPD1L,[1],[0.8222516]
ANKAR,[1],[0.82215357]
DAZL,[1],[0.8221109]
HHIP,[1],[0.8220748]
ALG12,[1],[0.8218845]
PCBD1,[1],[0.8218395]
RALGAPB,[1],[0.8217488]
CLDN9,[1],[0.82171065]
GALNTL5,[1],[0.821548]
TAS2R5,[1],[0.8215242]
DNAJC27,[1],[0.8214389]
PDE1B,[1],[0.82139933]
ADAMTS6,[1],[0.8212563]
EIF2B3,[1],[0.82116574]
PLXNC1,[1],[0.82113767]
KCNH7,[1],[0.8210476]
