Gene,Predicted Label,Probability
BSG,[0],[0.37223566]
ODF2,[0],[0.3721432]
MED22,[0],[0.37208694]
NDUFB8,[0],[0.37207797]
SLCO1A2,[0],[0.3720301]
TADA2B,[0],[0.37180975]
SLC22A4,[0],[0.37177968]
RRAGB,[0],[0.37173238]
MAVS,[0],[0.37168762]
EIF3L,[0],[0.37168095]
OAZ3,[0],[0.371582]
SENP1,[0],[0.37155777]
SNRPE,[0],[0.37152928]
EIF3E,[0],[0.3714487]
GIT1,[0],[0.3714317]
TNNT2,[0],[0.3714198]
KDM3A,[0],[0.3714181]
ADRB3,[0],[0.3712078]
PLEKHG6,[0],[0.37117985]
APOC1,[0],[0.37116632]
ARHGAP17,[0],[0.37116033]
CD2,[0],[0.37114543]
ARPC2,[0],[0.37107784]
ZNF623,[0],[0.37104186]
HAUS8,[0],[0.37098062]
IL17A,[0],[0.37087408]
CHGB,[0],[0.37042204]
COPS3,[0],[0.37031874]
ELANE,[0],[0.37021437]
CALML3,[0],[0.37003395]
DHX33,[0],[0.3700185]
PPP1R1B,[0],[0.36993027]
FOSL2,[0],[0.36977974]
CLP1,[0],[0.36975202]
DUSP6,[0],[0.3696856]
NBL1,[0],[0.36963403]
DDX39B,[0],[0.36930007]
CAMK1,[0],[0.3691734]
PSMC5,[0],[0.3691]
TUBA3D,[0],[0.36909968]
ACTR3B,[0],[0.36904168]
ATG13,[0],[0.3690146]
TAF12,[0],[0.3687981]
CALB1,[0],[0.36868995]
MICB,[0],[0.3686298]
MAFB,[0],[0.36850247]
GSTP1,[0],[0.36825058]
CTLA4,[0],[0.36813986]
RHOG,[0],[0.36812916]
SLC22A3,[0],[0.36811793]
REV1,[0],[0.36809856]
LDHAL6B,[0],[0.3679176]
RASAL3,[0],[0.3678945]
PLXNC1,[0],[0.36777893]
COX6B2,[0],[0.3676944]
ALDOA,[0],[0.36748046]
CCT5,[0],[0.36743677]
TXNRD1,[0],[0.36736137]
KIDINS220,[0],[0.36723262]
HSD17B3,[0],[0.3671347]
DDX52,[0],[0.36694872]
CDKN2C,[0],[0.3668556]
ANO10,[0],[0.36671332]
HCRTR1,[0],[0.36665106]
SKA1,[0],[0.3665311]
QRFPR,[0],[0.3665114]
B4GALT1,[0],[0.3665004]
RGS9BP,[0],[0.36637917]
FRMD1,[0],[0.3663198]
POLE4,[0],[0.36627844]
WNT8A,[0],[0.36622345]
ARHGEF7,[0],[0.36621964]
RCC1,[0],[0.36620787]
RAB3A,[0],[0.36618888]
CEBPB,[0],[0.3661739]
GTF2F2,[0],[0.36614487]
GRPR,[0],[0.36614087]
MRPS36,[0],[0.36612964]
AQP2,[0],[0.36601108]
RNF8,[0],[0.36584887]
NR2C2AP,[0],[0.36583558]
CDC16,[0],[0.36577678]
LIN52,[0],[0.36576456]
SPC25,[0],[0.36575434]
VGF,[0],[0.36573353]
H3C1,[0],[0.36572105]
POM121C,[0],[0.36569023]
ASAP3,[0],[0.36537755]
VAMP1,[0],[0.36529106]
LHFPL5,[0],[0.36505908]
KLK8,[0],[0.36493006]
F11,[0],[0.36483684]
SPTLC3,[0],[0.36477795]
MED6,[0],[0.36471626]
PSMD10,[0],[0.3645631]
CD55,[0],[0.36440086]
DOK1,[0],[0.3642798]
ID2,[0],[0.36427185]
CNOT2,[0],[0.36420166]
PLA2G7,[0],[0.36410704]
ZFP37,[0],[0.36391762]
MRPS6,[0],[0.3638465]
GPR39,[0],[0.36383516]
CARM1,[0],[0.36374924]
TAF10,[0],[0.36359885]
ENG,[0],[0.3635732]
DCTN3,[0],[0.36352322]
TACR3,[0],[0.36337972]
PIWIL2,[0],[0.36336267]
NCEH1,[0],[0.36335662]
ARL4D,[0],[0.36329973]
MCL1,[0],[0.36321613]
PPP1R14C,[0],[0.36297286]
MRPS14,[0],[0.3628403]
MRPL2,[0],[0.36270115]
CXCL11,[0],[0.36268124]
TAGAP,[0],[0.36264598]
COG7,[0],[0.36213994]
HNF1B,[0],[0.36209878]
ATP6V1G2,[0],[0.36203623]
HEXA,[0],[0.36180943]
NDUFA13,[0],[0.36164293]
IPMK,[0],[0.36162645]
SUCNR1,[0],[0.36162576]
WNT9B,[0],[0.36145443]
KLK1,[0],[0.3614201]
H3-3A,[0],[0.36141473]
RHEB,[0],[0.3613638]
FST,[0],[0.36119008]
SLC1A2,[0],[0.36116052]
NLGN3,[0],[0.36102718]
TPM4,[0],[0.36101532]
FNBP1L,[0],[0.36085853]
CHPF,[0],[0.36058736]
SETD7,[0],[0.36018136]
CDH16,[0],[0.3600746]
DMAP1,[0],[0.35990295]
ABCB11,[0],[0.35985094]
CDHR1,[0],[0.35968387]
COL6A5,[0],[0.35956806]
PPIF,[0],[0.35955167]
GNA12,[0],[0.35952905]
HRG,[0],[0.35946146]
PLA2G4D,[0],[0.35942584]
PRKAR1A,[0],[0.35926765]
LSM2,[0],[0.3591463]
BCL2L11,[0],[0.35912022]
MRPS17,[0],[0.35893244]
PSMD5,[0],[0.35877785]
MRPL24,[0],[0.35876575]
GH2,[0],[0.35859308]
NPSR1,[0],[0.35852945]
CRP,[0],[0.35837224]
EIF3J,[0],[0.35836568]
HTRA1,[0],[0.35834923]
LMAN1,[0],[0.35829374]
CDH17,[0],[0.35821015]
RNF135,[0],[0.35817283]
UQCRC1,[0],[0.35816616]
CPT2,[0],[0.35813048]
HMGCS1,[0],[0.35801688]
TP53INP2,[0],[0.35800192]
GFI1,[0],[0.35800162]
B4GALT6,[0],[0.35793307]
PDK2,[0],[0.35777026]
TNFSF4,[0],[0.3577627]
YEATS4,[0],[0.35762885]
GALNT2,[0],[0.3576129]
PSMD4,[0],[0.35751903]
S100A1,[0],[0.35751167]
MDM4,[0],[0.3574743]
CDC42EP5,[0],[0.3574531]
HLA-C,[0],[0.3573775]
PIAS3,[0],[0.35731018]
DCAF11,[0],[0.35714862]
CD1A,[0],[0.35708755]
CARD14,[0],[0.35708135]
RPL10A,[0],[0.3570274]
RGS17,[0],[0.35694006]
EFNA1,[0],[0.35687447]
ERCC6,[0],[0.35681203]
PSMD6,[0],[0.35676718]
KLK5,[0],[0.35675764]
SPSB1,[0],[0.35673428]
NPHP1,[0],[0.3566052]
DCAF7,[0],[0.35654706]
CFI,[0],[0.35653263]
PODXL2,[0],[0.35650483]
PCGF2,[0],[0.3564411]
CHST13,[0],[0.35639092]
RNF168,[0],[0.35636583]
STX2,[0],[0.3560958]
RPL36A,[0],[0.3560809]
LRAT,[0],[0.3560181]
PRSS23,[0],[0.3558457]
CSE1L,[0],[0.35580337]
RRM2,[0],[0.3556167]
EDA,[0],[0.35542926]
WDTC1,[0],[0.3553836]
PCOLCE,[0],[0.35529503]
EXOC6,[0],[0.35525578]
COL11A2,[0],[0.355183]
ARAP1,[0],[0.355121]
ARSI,[0],[0.35506535]
ATP1B1,[0],[0.35494608]
UHRF2,[0],[0.35492718]
RPE65,[0],[0.3548583]
CSGALNACT2,[0],[0.3548442]
MRPL36,[0],[0.35476443]
INTS4,[0],[0.35471043]
KLRC2,[0],[0.354706]
APOF,[0],[0.35447383]
ST3GAL2,[0],[0.35439005]
GAN,[0],[0.35422447]
GK,[0],[0.35390157]
CHMP4C,[0],[0.35345218]
CLEC4M,[0],[0.3534496]
SLC51A,[0],[0.3534043]
ALDH3B1,[0],[0.35337237]
SMPD3,[0],[0.35335243]
EYA1,[0],[0.3531576]
BBS5,[0],[0.35313955]
SNX1,[0],[0.35313484]
LIMK2,[0],[0.35305983]
RPS23,[0],[0.35290208]
CHRNB4,[0],[0.35270318]
TNFRSF25,[0],[0.35257152]
MYBPC3,[0],[0.3525029]
PDP2,[0],[0.3524577]
TNFRSF14,[0],[0.35241786]
ARFGAP1,[0],[0.35188845]
SPC24,[0],[0.35186684]
CAMK1G,[0],[0.35176402]
WDR77,[0],[0.35174206]
TBC1D2,[0],[0.3516829]
PSMB11,[0],[0.35163888]
RPN2,[0],[0.3513543]
SYT5,[0],[0.3512272]
ATRIP,[0],[0.3511124]
TULP4,[0],[0.35106224]
RPRD2,[0],[0.3509668]
STXBP2,[0],[0.35089317]
SLC44A5,[0],[0.3508593]
PRMT6,[0],[0.35085255]
ARHGAP44,[0],[0.35082415]
TAS2R5,[0],[0.35080817]
CTRB2,[0],[0.35077423]
CYP27B1,[0],[0.35073125]
ASS1,[0],[0.35061774]
MRPL52,[0],[0.35041797]
CDC45,[0],[0.35034975]
PSMC4,[0],[0.3502934]
EIF2S1,[0],[0.35026532]
XK,[0],[0.35025764]
MRPL37,[0],[0.35009283]
RAB27A,[0],[0.35007882]
TPCN1,[0],[0.3499734]
TNFRSF8,[0],[0.3499615]
PTP4A1,[0],[0.3499592]
SAP130,[0],[0.3499389]
PHB2,[0],[0.3499123]
RFC3,[0],[0.34986225]
APPL1,[0],[0.34982142]
ZNF467,[0],[0.34973314]
ZNF420,[0],[0.34962055]
GALNT7,[0],[0.3496064]
STAP2,[0],[0.34951225]
KLC4,[0],[0.34945512]
FBXO5,[0],[0.34943092]
KNG1,[0],[0.34940833]
MYLK2,[0],[0.3493502]
ARHGAP22,[0],[0.34928426]
DGKE,[0],[0.34905505]
RAD51D,[0],[0.34872752]
MRPS7,[0],[0.34870252]
MRPL51,[0],[0.34858564]
LHX2,[0],[0.3484889]
DDX54,[0],[0.34829417]
MRPS15,[0],[0.3482783]
RAB3GAP1,[0],[0.34802142]
RYBP,[0],[0.3479665]
NRN1L,[0],[0.34773797]
LDB1,[0],[0.34770837]
PYDC1,[0],[0.34766862]
ANO8,[0],[0.34760132]
SLC25A5,[0],[0.34748584]
SRSF9,[0],[0.34732485]
KCTD6,[0],[0.34724376]
NDUFV1,[0],[0.34724155]
CSNK1G2,[0],[0.34719783]
ASB8,[0],[0.34712335]
NCL,[0],[0.34711343]
SERPINB2,[0],[0.3470252]
CFL1,[0],[0.3469864]
KRT12,[0],[0.34694058]
DAPK2,[0],[0.34693822]
MTIF2,[0],[0.34677804]
MRPL46,[0],[0.34661642]
BUB3,[0],[0.34656483]
CAB39,[0],[0.34639478]
BPI,[0],[0.3463858]
PMAIP1,[0],[0.34637302]
PTGES3,[0],[0.34636062]
PAN2,[0],[0.34635815]
DUSP7,[0],[0.34633815]
SCNN1A,[0],[0.346331]
REST,[0],[0.34624994]
GCM2,[0],[0.34620523]
XCL2,[0],[0.34616482]
HK1,[0],[0.34606677]
COG2,[0],[0.3459207]
FBXO21,[0],[0.34591615]
YWHAH,[0],[0.34583825]
KLHL21,[0],[0.34561026]
KANSL3,[0],[0.34558818]
GNAT1,[0],[0.34555253]
RPL5,[0],[0.34554693]
DPY30,[0],[0.34526196]
HAUS5,[0],[0.34516764]
TTF1,[0],[0.34515]
EDA2R,[0],[0.34510928]
SSH3,[0],[0.34505725]
SAT2,[0],[0.3450477]
FFAR3,[0],[0.34503084]
CETP,[0],[0.34496057]
NPPA,[0],[0.3446648]
TBC1D7,[0],[0.34457597]
PRLHR,[0],[0.34450078]
PHF20,[0],[0.34446084]
RPAP2,[0],[0.3444271]
MYBL1,[0],[0.34440002]
RND1,[0],[0.34438837]
SLC51B,[0],[0.34435967]
EPS15L1,[0],[0.34427288]
NUF2,[0],[0.34424558]
PLIN3,[0],[0.34423527]
M6PR,[0],[0.34419897]
SNAP23,[0],[0.34407946]
B3GAT2,[0],[0.3440518]
TNFSF13,[0],[0.34401816]
PRKCSH,[0],[0.3439194]
PERP,[0],[0.3438263]
TEAD2,[0],[0.3437645]
ARHGAP27,[0],[0.34363148]
ERLIN2,[0],[0.3436145]
KRT8,[0],[0.3435933]
NKX6-1,[0],[0.3435748]
HSPA9,[0],[0.34356055]
TNNI1,[0],[0.34354502]
ASB6,[0],[0.34348762]
SENP5,[0],[0.3434267]
TNFAIP8,[0],[0.3434066]
PROKR2,[0],[0.3433399]
RAB33A,[0],[0.3432865]
GLS2,[0],[0.34313533]
CYC1,[0],[0.34310833]
FMN1,[0],[0.34300497]
GADD45G,[0],[0.34295467]
LDHA,[0],[0.34294543]
LMO4,[0],[0.34287488]
ELAC2,[0],[0.34286326]
SF1,[0],[0.34278783]
POLR3H,[0],[0.34266397]
GLUL,[0],[0.34246814]
TICAM2,[0],[0.34240055]
HNRNPH2,[0],[0.342342]
USP1,[0],[0.34233218]
CENPQ,[0],[0.34210515]
ELK1,[0],[0.34209856]
MRPS30,[0],[0.34205765]
RPL8,[0],[0.34198987]
ITPK1,[0],[0.34177524]
NCAPH2,[0],[0.34165582]
POLR2I,[0],[0.3416542]
KDM5B,[0],[0.3416201]
CHN1,[0],[0.3414211]
CLCA2,[0],[0.34128502]
ATXN1L,[0],[0.34126145]
GTF2I,[0],[0.34110016]
AMH,[0],[0.34106773]
GPR50,[0],[0.34105855]
KLHL5,[0],[0.34098852]
ARHGDIB,[0],[0.34082583]
SPRR2G,[0],[0.3408065]
INO80B,[0],[0.34069914]
MRPL39,[0],[0.3405595]
FER,[0],[0.3405537]
KLHL9,[0],[0.34054467]
CANX,[0],[0.34052977]
COX20,[0],[0.34043708]
HHAT,[0],[0.3404046]
DERL1,[0],[0.34037673]
TNFRSF10C,[0],[0.3403737]
NOP58,[0],[0.34037247]
C1R,[0],[0.34020585]
ENAH,[0],[0.340177]
INHBC,[0],[0.3401216]
MRPL1,[0],[0.33997643]
NUMB,[0],[0.33990914]
BNIP3L,[0],[0.33985385]
CHRNB2,[0],[0.33966646]
FTSJ3,[0],[0.33950594]
GTF2E2,[0],[0.33940682]
SNRPB2,[0],[0.3393298]
CDSN,[0],[0.33918375]
KRT10,[0],[0.33885658]
RCN1,[0],[0.33885646]
TNFRSF9,[0],[0.33879343]
GPR17,[0],[0.33870214]
ARL4C,[0],[0.33864686]
SRSF3,[0],[0.33854136]
VAMP4,[0],[0.33846873]
VDAC1,[0],[0.33820358]
TOPORS,[0],[0.33818683]
PPP4C,[0],[0.33817652]
TXK,[0],[0.33799145]
COP1,[0],[0.33789873]
RPL23A,[0],[0.33789015]
PIAS2,[0],[0.33781785]
KLRC1,[0],[0.33772445]
PFKFB3,[0],[0.33768257]
IMP3,[0],[0.33756924]
CNGA3,[0],[0.33744627]
COX4I2,[0],[0.33740386]
RPS6KA4,[0],[0.33735242]
ST3GAL3,[0],[0.3372857]
REC8,[0],[0.3372771]
LIN37,[0],[0.3369381]
CHCHD10,[0],[0.3369293]
THOP1,[0],[0.33684102]
CSPG5,[0],[0.33675897]
CHRNA7,[0],[0.33673534]
SNCB,[0],[0.336585]
NABP1,[0],[0.33650374]
VAPA,[0],[0.33641928]
NR5A2,[0],[0.3364143]
CDC40,[0],[0.33640024]
KLRK1,[0],[0.33585265]
PRMT3,[0],[0.33566272]
ITGAE,[0],[0.33549055]
SEMA7A,[0],[0.33513725]
RRAS2,[0],[0.33503276]
E2F6,[0],[0.3350018]
MED4,[0],[0.33499685]
UGT1A9,[0],[0.33491963]
MOCS3,[0],[0.33487773]
CDC42EP3,[0],[0.3348494]
TAF1A,[0],[0.33477414]
NR1H2,[0],[0.33474687]
CCAR2,[0],[0.33468875]
TRAPPC11,[0],[0.3343891]
IGFBP7,[0],[0.33431846]
MBL2,[0],[0.33391303]
MMP24,[0],[0.33382082]
DCTN4,[0],[0.3338148]
MRPS26,[0],[0.3336994]
ADH7,[0],[0.3336724]
RPS18,[0],[0.33343995]
HNF4G,[0],[0.333293]
SKA2,[0],[0.33328933]
RPS24,[0],[0.33309168]
CCT8,[0],[0.33295068]
GSTO2,[0],[0.33272904]
PCCA,[0],[0.33261383]
ACAA1,[0],[0.33260563]
NLRX1,[0],[0.33257493]
MTMR6,[0],[0.3325544]
PRC1,[0],[0.332499]
DEF6,[0],[0.33249894]
MADCAM1,[0],[0.33248284]
RCHY1,[0],[0.3323479]
CHMP4B,[0],[0.33234474]
SNAI3,[0],[0.3323383]
MAD2L2,[0],[0.33233288]
GHRHR,[0],[0.33231017]
CHRNA5,[0],[0.33220336]
ARL13B,[0],[0.33204192]
COQ10A,[0],[0.33203086]
CDC42EP2,[0],[0.33196235]
NR2F1,[0],[0.3315786]
ARHGAP8,[0],[0.33157018]
WDR12,[0],[0.33152828]
CPSF4,[0],[0.33131444]
ACTR5,[0],[0.3312666]
NOC4L,[0],[0.33126563]
GADD45A,[0],[0.3312448]
CACNB3,[0],[0.33123648]
SMDT1,[0],[0.33120224]
XAB2,[0],[0.33117136]
SLC27A1,[0],[0.33068722]
SERPINB3,[0],[0.33053106]
SERPINF2,[0],[0.33047226]
FHL2,[0],[0.33036384]
IL4,[0],[0.33018702]
GIT2,[0],[0.33017716]
SEMA4C,[0],[0.33007842]
ACOT1,[0],[0.33006993]
CLDN23,[0],[0.3300606]
KCNJ11,[0],[0.33005005]
TERF1,[0],[0.33004123]
ANKLE2,[0],[0.3300171]
GIPR,[0],[0.32981738]
OPRD1,[0],[0.3296857]
HAUS7,[0],[0.32949674]
ACSL5,[0],[0.32933557]
IL17RE,[0],[0.32931164]
MRPS27,[0],[0.3292899]
NPLOC4,[0],[0.32928842]
CASR,[0],[0.32923862]
MMP8,[0],[0.32914978]
ANO9,[0],[0.32911476]
C1GALT1,[0],[0.32904583]
POLR2F,[0],[0.32895696]
SIRT4,[0],[0.32873848]
PPIE,[0],[0.32872579]
RPS26,[0],[0.32866392]
RPL30,[0],[0.32864287]
PIWIL4,[0],[0.32837948]
MSL3,[0],[0.32837644]
LFNG,[0],[0.32811832]
KIF7,[0],[0.3280177]
MLST8,[0],[0.32796955]
DENND1B,[0],[0.3279265]
PSMD8,[0],[0.32791576]
B3GAT3,[0],[0.32787168]
GH1,[0],[0.32781246]
CYP11B2,[0],[0.32781073]
POU4F1,[0],[0.3278032]
CKAP4,[0],[0.32772595]
IFNA16,[0],[0.3276077]
RHOF,[0],[0.32760423]
MUC15,[0],[0.32741567]
FOXA3,[0],[0.32711586]
ICAM2,[0],[0.3270278]
CDC23,[0],[0.32687697]
GSTA2,[0],[0.32674995]
ERCC1,[0],[0.3267298]
ST3GAL1,[0],[0.32664287]
ATF6B,[0],[0.3266229]
CRTC2,[0],[0.32657453]
PROZ,[0],[0.32653907]
ADAP1,[0],[0.3265237]
NUP42,[0],[0.3264092]
GBE1,[0],[0.32635733]
HLA-DMB,[0],[0.3263521]
ASIC1,[0],[0.32617393]
NPFFR1,[0],[0.32588315]
NSUN2,[0],[0.32582644]
GP6,[0],[0.32564986]
VPS4B,[0],[0.32552323]
NECAP1,[0],[0.32550675]
CAPNS2,[0],[0.32549086]
GRB14,[0],[0.32546732]
MRPL34,[0],[0.32546136]
MRPL16,[0],[0.32542095]
UCN,[0],[0.32532892]
ALOX5,[0],[0.325269]
ADCY4,[0],[0.32520264]
FADS2,[0],[0.32513922]
GABARAP,[0],[0.3246571]
EIF3M,[0],[0.32451704]
GLS,[0],[0.32443604]
HAUS1,[0],[0.3243945]
GPR25,[0],[0.3243087]
CMTM2,[0],[0.32427317]
S1PR5,[0],[0.32410073]
YBX3,[0],[0.32408133]
PSMB6,[0],[0.3240179]
RBMX,[0],[0.3239958]
VPS37B,[0],[0.32398012]
RNF146,[0],[0.3239728]
BCKDHB,[0],[0.32379922]
CDC14B,[0],[0.3236696]
KCNQ3,[0],[0.32366276]
TMPRSS6,[0],[0.3236493]
GRAP,[0],[0.32361972]
EBNA1BP2,[0],[0.32342675]
CYB5R3,[0],[0.32340837]
HSD3B1,[0],[0.32340473]
ATP6V0E2,[0],[0.32306406]
ASIC4,[0],[0.32295856]
GSTM4,[0],[0.32294276]
EXOC5,[0],[0.32288432]
TRPC3,[0],[0.32285005]
POLR3G,[0],[0.32273597]
EME1,[0],[0.32267597]
COL27A1,[0],[0.32265216]
NQO1,[0],[0.32237208]
MGRN1,[0],[0.32233992]
LDLRAP1,[0],[0.3222292]
SEMA4B,[0],[0.322229]
CASP14,[0],[0.322131]
ZNF143,[0],[0.32200187]
CCL27,[0],[0.32184017]
MORC2,[0],[0.32182223]
TRIM25,[0],[0.32181814]
KCNE1,[0],[0.32164818]
RHOD,[0],[0.3216132]
ANGPTL3,[0],[0.32145748]
RAB32,[0],[0.32113984]
ZIK1,[0],[0.32110825]
IL21,[0],[0.32110164]
MRPL42,[0],[0.32108203]
LAMTOR3,[0],[0.3210311]
SARM1,[0],[0.3208894]
KIF2B,[0],[0.32078916]
BEST1,[0],[0.32051164]
RAE1,[0],[0.32044423]
UBXN4,[0],[0.32030854]
CEACAM8,[0],[0.32029843]
ZNF578,[0],[0.32024333]
CHCHD1,[0],[0.32020327]
SHC3,[0],[0.32020023]
CHRNB1,[0],[0.3201837]
JMY,[0],[0.32014963]
PES1,[0],[0.32011172]
ARNTL,[0],[0.3198158]
AASDHPPT,[0],[0.31964612]
LYPD3,[0],[0.31952667]
CSNK1G1,[0],[0.31947345]
ANAPC10,[0],[0.31940562]
FXYD2,[0],[0.31937325]
RPS14,[0],[0.31936184]
RPL13A,[0],[0.31922007]
RPS13,[0],[0.31918344]
SIPA1,[0],[0.3191191]
PDCD4,[0],[0.31910253]
WIPF3,[0],[0.31904685]
LTB4R2,[0],[0.31895107]
DNM1L,[0],[0.31881714]
ATG14,[0],[0.3187608]
IL17B,[0],[0.31875846]
FEM1A,[0],[0.31864902]
CCL24,[0],[0.31863907]
GRK4,[0],[0.31850818]
DGKZ,[0],[0.31844574]
FARP1,[0],[0.31839463]
SCNN1G,[0],[0.318391]
SLC2A8,[0],[0.31816384]
SMC5,[0],[0.3181555]
SNAPC2,[0],[0.31806883]
NDUFS5,[0],[0.3179981]
PPP1R14B,[0],[0.3179778]
SLC22A2,[0],[0.31792477]
KRT25,[0],[0.3178545]
SERPINB9,[0],[0.31775978]
CALML4,[0],[0.31768984]
SEC23IP,[0],[0.3174272]
DCAF5,[0],[0.31740654]
COL21A1,[0],[0.3173951]
CLEC6A,[0],[0.31737733]
UCN3,[0],[0.31735906]
ELOB,[0],[0.31724796]
KLC3,[0],[0.31722003]
PSMD9,[0],[0.31719792]
B4GALT3,[0],[0.31710446]
IL1RN,[0],[0.31708357]
ATG5,[0],[0.3169173]
PDIA4,[0],[0.31688577]
DENND1C,[0],[0.31686836]
LDHB,[0],[0.31682107]
UQCRC2,[0],[0.31675342]
ARTN,[0],[0.31670702]
DHX36,[0],[0.31664085]
SCO2,[0],[0.31663758]
TIRAP,[0],[0.31645688]
TIMM17A,[0],[0.31642464]
IRF5,[0],[0.3162901]
ETV6,[0],[0.31628096]
BAIAP2,[0],[0.31619588]
MARK4,[0],[0.3159759]
BRCC3,[0],[0.3159267]
DDX41,[0],[0.31586447]
TEAD3,[0],[0.31573305]
DBT,[0],[0.3156944]
RAD18,[0],[0.3156135]
UIMC1,[0],[0.31557566]
TERF2IP,[0],[0.31554678]
COL24A1,[0],[0.31554672]
PSMF1,[0],[0.31552187]
NLGN2,[0],[0.31550545]
IFNA1,[0],[0.31546667]
RRN3,[0],[0.3154412]
POLR1E,[0],[0.3153881]
ADRM1,[0],[0.31526077]
P2RY2,[0],[0.31508356]
CHRND,[0],[0.3150778]
TTC8,[0],[0.31504524]
GDF5,[0],[0.31502485]
HLA-DOB,[0],[0.31480932]
ASB1,[0],[0.31474978]
MRPL44,[0],[0.31457138]
SRD5A3,[0],[0.31448612]
SRSF4,[0],[0.31435364]
RAB7A,[0],[0.3143527]
APOA4,[0],[0.3143076]
APH1B,[0],[0.31425676]
ASCL1,[0],[0.3142281]
ZNF275,[0],[0.3141289]
IP6K3,[0],[0.31408733]
MYLIP,[0],[0.31407464]
CCDC22,[0],[0.3140131]
PLA2G10,[0],[0.31395265]
ATP1B3,[0],[0.3138515]
ATP6V1D,[0],[0.3138333]
CAPN11,[0],[0.31378412]
KIF17,[0],[0.31339255]
RALBP1,[0],[0.31315476]
CYB5R2,[0],[0.31314215]
CACNA2D3,[0],[0.31286147]
ZNF442,[0],[0.3128005]
CTSZ,[0],[0.31263688]
LDHAL6A,[0],[0.31260857]
TPX2,[0],[0.31249735]
GYG1,[0],[0.31234056]
RDH11,[0],[0.31223822]
TSG101,[0],[0.31221122]
LTB4R,[0],[0.31213066]
WNT9A,[0],[0.31208035]
NPPC,[0],[0.31205264]
FLT3LG,[0],[0.3120101]
BBS10,[0],[0.3119193]
IRF1,[0],[0.31177932]
CSNK2B,[0],[0.31173837]
DHH,[0],[0.31153852]
TXN,[0],[0.3113852]
MAPKAP1,[0],[0.31125793]
RHOU,[0],[0.3112466]
CD1B,[0],[0.3112456]
MRPS28,[0],[0.311239]
PDE6G,[0],[0.31121746]
CASTOR2,[0],[0.3112142]
GUCY2F,[0],[0.31118736]
HM13,[0],[0.3111178]
AVPR1B,[0],[0.3111072]
FDX1,[0],[0.31095824]
ADAM9,[0],[0.31091154]
ELP2,[0],[0.31089985]
DEK,[0],[0.31084844]
MAP3K10,[0],[0.3108398]
CENPK,[0],[0.31082132]
SLAMF1,[0],[0.31061503]
GIPC1,[0],[0.31058764]
SEMA4A,[0],[0.31044203]
MED9,[0],[0.31041408]
UTP6,[0],[0.31023896]
SMYD2,[0],[0.31015146]
PDHX,[0],[0.3101489]
USH1C,[0],[0.31011686]
BBS9,[0],[0.31002483]
HIPK4,[0],[0.30999523]
KLRC4,[0],[0.30996278]
GOLM1,[0],[0.30967247]
PFKL,[0],[0.30941656]
NDUFB10,[0],[0.3093736]
CD274,[0],[0.30932373]
MRPL49,[0],[0.30909252]
ZNF676,[0],[0.30899987]
ASB2,[0],[0.30899698]
ACE2,[0],[0.30892354]
TNIP2,[0],[0.30891374]
IDO1,[0],[0.30868325]
DCAF17,[0],[0.30868325]
UBE2V2,[0],[0.3086806]
GTF2A2,[0],[0.30862734]
XCR1,[0],[0.30855513]
GSTA3,[0],[0.30851406]
RNF7,[0],[0.30847406]
CRY1,[0],[0.3083029]
DENND1A,[0],[0.30823758]
RANBP1,[0],[0.30823043]
NME2,[0],[0.30817974]
THOC3,[0],[0.30810598]
TEX101,[0],[0.308055]
PRKAR2A,[0],[0.3080436]
PDCD6IP,[0],[0.3079895]
AURKC,[0],[0.3079423]
NPB,[0],[0.30793884]
MED29,[0],[0.3079061]
PDCD1,[0],[0.30782455]
DUSP10,[0],[0.30781317]
RIT1,[0],[0.30780286]
PDIA6,[0],[0.3077469]
VCPIP1,[0],[0.30766925]
NUDT21,[0],[0.3074151]
MRPS33,[0],[0.30740795]
MORF4L2,[0],[0.30738497]
ARHGAP26,[0],[0.30731133]
RPL7,[0],[0.30720243]
MRPL20,[0],[0.30682838]
INHBE,[0],[0.30656868]
CTSD,[0],[0.30647826]
GGT1,[0],[0.3062978]
CLDN22,[0],[0.30623886]
MRPL4,[0],[0.30615857]
UBE2A,[0],[0.30609787]
SACM1L,[0],[0.30607325]
GLDC,[0],[0.30605343]
SUV39H2,[0],[0.3059269]
HTRA2,[0],[0.3057753]
INPP5A,[0],[0.30575332]
PIP5K1A,[0],[0.3057481]
KIFC3,[0],[0.3057289]
PPP2R3C,[0],[0.3054509]
GALNT11,[0],[0.30535102]
KCNC2,[0],[0.30527094]
MOB1B,[0],[0.3052574]
MAPKAPK3,[0],[0.30513272]
MVB12B,[0],[0.30506384]
PEBP1,[0],[0.30496234]
BAZ2A,[0],[0.30493942]
CD82,[0],[0.3048487]
SLC34A1,[0],[0.3048216]
EXOSC7,[0],[0.30477747]
FFAR2,[0],[0.3045555]
BANF1,[0],[0.30443743]
IGHV3-11,[0],[0.30441797]
COL15A1,[0],[0.3043986]
PATL1,[0],[0.3043641]
HSD17B4,[0],[0.30431953]
CCL17,[0],[0.304265]
EXOC3,[0],[0.30414867]
RAD52,[0],[0.30407748]
AKR1C4,[0],[0.3040594]
CARD10,[0],[0.30401337]
FBXO8,[0],[0.30392832]
MLX,[0],[0.30386898]
COL28A1,[0],[0.30384097]
CTSK,[0],[0.30371627]
LTB,[0],[0.30358574]
CRH,[0],[0.30354327]
CHTOP,[0],[0.30339882]
