Gene,Predicted Label,Probability
CHRNA5,[0],[0.26089266]
IFT81,[0],[0.26087338]
GPI,[0],[0.26084358]
NMB,[0],[0.2608045]
ADH1A,[0],[0.2607863]
RNF182,[0],[0.2607657]
ATP6V0B,[0],[0.26054308]
SAP18,[0],[0.26051098]
IL24,[0],[0.26039824]
DSTN,[0],[0.26037845]
FAH,[0],[0.2603336]
BLOC1S3,[0],[0.2603298]
RSAD2,[0],[0.26014847]
NFKBIZ,[0],[0.2601006]
SNAPC4,[0],[0.2600706]
MPP5,[0],[0.26003343]
AGPAT3,[0],[0.26000357]
MCF2,[0],[0.2599465]
COPS2,[0],[0.25992078]
CHN2,[0],[0.25991184]
CCL5,[0],[0.25982898]
POU2AF1,[0],[0.25980842]
PDP2,[0],[0.25958326]
CTPS2,[0],[0.25947675]
TULP4,[0],[0.25944448]
FEZ1,[0],[0.25942662]
PDCD1LG2,[0],[0.25939098]
UBE2S,[0],[0.25938183]
CDC42EP3,[0],[0.2593006]
CTLA4,[0],[0.25927928]
CDCA5,[0],[0.25920326]
MOCS3,[0],[0.2591667]
LGALS4,[0],[0.25912544]
CDX2,[0],[0.2590832]
INPP4B,[0],[0.25907022]
KCNH3,[0],[0.25903443]
TBL3,[0],[0.2589608]
USP25,[0],[0.2588801]
CCR10,[0],[0.25886023]
SERPINA5,[0],[0.2588101]
NMNAT1,[0],[0.25876936]
FUT8,[0],[0.25872108]
JADE3,[0],[0.25871468]
EPB41,[0],[0.25848538]
NPHP1,[0],[0.25845096]
SNRPF,[0],[0.25843886]
CSTF2,[0],[0.25843364]
DIS3,[0],[0.2582568]
PRPS2,[0],[0.25814608]
PLIN3,[0],[0.25814605]
MAP4K5,[0],[0.25812885]
WNT9B,[0],[0.25811768]
NAPG,[0],[0.25809553]
RPRD2,[0],[0.25803027]
A4GNT,[0],[0.25795388]
MAPRE3,[0],[0.25793475]
P2RY13,[0],[0.25791287]
ST8SIA2,[0],[0.25783226]
UNC5A,[0],[0.2577542]
FBXO15,[0],[0.2577109]
SGCB,[0],[0.257709]
AGPAT2,[0],[0.25770792]
RARRES2,[0],[0.25769606]
MAD2L2,[0],[0.25756353]
HRH1,[0],[0.25748628]
IL23R,[0],[0.2574237]
PDZK1,[0],[0.2573952]
AHRR,[0],[0.2573386]
EXOSC8,[0],[0.25726378]
NME4,[0],[0.2572239]
EIF2S3,[0],[0.25722328]
RENBP,[0],[0.25718048]
INSL3,[0],[0.2571664]
BAD,[0],[0.25710958]
LARP7,[0],[0.25710702]
CCNY,[0],[0.25707307]
LY6G6C,[0],[0.2570023]
UHRF1,[0],[0.2569849]
NRXN2,[0],[0.25697994]
DNTTIP1,[0],[0.25696373]
DCAF6,[0],[0.25688246]
EOMES,[0],[0.25683722]
HNRNPH3,[0],[0.25681674]
UCKL1,[0],[0.25680864]
GBP4,[0],[0.25661197]
NEIL2,[0],[0.25660276]
NKX2-1,[0],[0.25658247]
IGFBP2,[0],[0.2565289]
IL3,[0],[0.25645062]
RPGR,[0],[0.25644252]
MZB1,[0],[0.25639924]
RMDN2,[0],[0.2561896]
DOK1,[0],[0.25612372]
CD247,[0],[0.25607646]
SEMA4A,[0],[0.2560482]
CSNK1G2,[0],[0.25602478]
DNAJA1,[0],[0.25601488]
MAP3K10,[0],[0.25597548]
RTP5,[0],[0.25586295]
ENO3,[0],[0.25585225]
RASD2,[0],[0.2558473]
IL17RD,[0],[0.25575954]
PPP5C,[0],[0.25575298]
CLCN6,[0],[0.25574738]
CEACAM8,[0],[0.25573698]
GRK7,[0],[0.25572404]
MPZ,[0],[0.25562817]
RTF1,[0],[0.25559658]
PHACTR3,[0],[0.2553696]
SNRPD2,[0],[0.2553183]
KLK7,[0],[0.25527254]
FZD9,[0],[0.255177]
SPRY3,[0],[0.25516772]
BCAS4,[0],[0.25515312]
FAF1,[0],[0.25503668]
MORF4L2,[0],[0.2550255]
NT5C3B,[0],[0.2550166]
TICRR,[0],[0.2549341]
ALDH7A1,[0],[0.2549199]
DACT1,[0],[0.25485367]
ALAD,[0],[0.25482363]
CD63,[0],[0.2547641]
ESRRA,[0],[0.25476182]
DHRS3,[0],[0.25466612]
RPL13,[0],[0.25460032]
AHSA1,[0],[0.25457957]
MBOAT1,[0],[0.2545556]
PHLPP2,[0],[0.2545393]
CDX1,[0],[0.25452203]
S1PR2,[0],[0.25448754]
SPNS1,[0],[0.2544774]
IMP4,[0],[0.25446004]
ZNF219,[0],[0.25443813]
TMOD3,[0],[0.25437155]
POLI,[0],[0.25434405]
TDRD9,[0],[0.25434393]
MC1R,[0],[0.25429907]
NOM1,[0],[0.25428915]
KCNG2,[0],[0.25424677]
HADHA,[0],[0.254214]
BAG4,[0],[0.25421017]
SLC51B,[0],[0.25420555]
ING5,[0],[0.25413245]
PPP1R9B,[0],[0.25401604]
GMNN,[0],[0.25399515]
CCR7,[0],[0.25382993]
EYA3,[0],[0.2538264]
PRPF19,[0],[0.25382164]
TXK,[0],[0.25380254]
IBTK,[0],[0.25367856]
DDX41,[0],[0.25364235]
GIPR,[0],[0.25358537]
HSPB1,[0],[0.25356844]
DMPK,[0],[0.2534661]
EHD3,[0],[0.25344214]
RTP2,[0],[0.253408]
AP3M2,[0],[0.25329664]
CDS2,[0],[0.25311288]
EXOC3,[0],[0.25308982]
HS6ST2,[0],[0.25291985]
COPS3,[0],[0.25274003]
B3GALT2,[0],[0.25257656]
IP6K3,[0],[0.25253198]
KDM2B,[0],[0.25252867]
ZFYVE28,[0],[0.25250393]
RAB10,[0],[0.2524092]
TBX19,[0],[0.25235468]
NPLOC4,[0],[0.25215796]
CNOT7,[0],[0.2520812]
SSB,[0],[0.25206015]
MTA3,[0],[0.25198212]
CLDN23,[0],[0.25196382]
NDUFV1,[0],[0.25189778]
CNTFR,[0],[0.25188044]
LIPH,[0],[0.25185564]
CEP131,[0],[0.2518423]
RAB33B,[0],[0.2517913]
DYNC2LI1,[0],[0.25178066]
RBX1,[0],[0.25158438]
CHMP4B,[0],[0.25158143]
PACS2,[0],[0.2515492]
CARD10,[0],[0.2515165]
RRN3,[0],[0.25151506]
HM13,[0],[0.25150093]
CRELD2,[0],[0.2514507]
UQCRC2,[0],[0.25143433]
FAM120B,[0],[0.25136778]
SRSF9,[0],[0.25135475]
ANAPC10,[0],[0.2513386]
KIRREL3,[0],[0.25125855]
SCNN1D,[0],[0.25094306]
KIR3DL2,[0],[0.25093964]
CNIH3,[0],[0.2508456]
PILRA,[0],[0.25082025]
SRSF11,[0],[0.2507798]
SLU7,[0],[0.25077257]
DNASE2,[0],[0.250676]
GMPPA,[0],[0.25067168]
ATP6V0A1,[0],[0.25063902]
HTR5A,[0],[0.25061104]
DHX33,[0],[0.25060612]
S100A11,[0],[0.25059003]
COL19A1,[0],[0.2505605]
RPL32,[0],[0.25041398]
PIGW,[0],[0.2503721]
CPN2,[0],[0.25034985]
KLHL5,[0],[0.25029543]
ATP6V1G2,[0],[0.25028464]
CYP2J2,[0],[0.2502477]
CHST3,[0],[0.25024754]
SNAI3,[0],[0.24992703]
TDGF1,[0],[0.24989037]
MMP24,[0],[0.24987176]
SASS6,[0],[0.24982595]
VGLL1,[0],[0.24977109]
RNF103,[0],[0.24976666]
RAD51B,[0],[0.24968113]
ATP6V0A4,[0],[0.24958275]
SYVN1,[0],[0.24952793]
PSMB6,[0],[0.24951404]
MT2A,[0],[0.2494607]
RRS1,[0],[0.24942237]
SLC10A1,[0],[0.24935152]
SLC25A3,[0],[0.2493329]
RHBDF1,[0],[0.24919023]
SLC25A6,[0],[0.24916017]
ADORA3,[0],[0.24913067]
MSX1,[0],[0.24910672]
PELI3,[0],[0.24903806]
UBE2B,[0],[0.24903718]
CEP76,[0],[0.24900654]
CD55,[0],[0.24899642]
NFIA,[0],[0.24897553]
FBXW5,[0],[0.24897373]
SUOX,[0],[0.24891551]
RTN4RL1,[0],[0.24879095]
NODAL,[0],[0.24868888]
SENP5,[0],[0.24868864]
ASAP3,[0],[0.24864285]
MTF2,[0],[0.24859734]
STT3A,[0],[0.24853134]
RPS21,[0],[0.24852201]
ENPEP,[0],[0.24851936]
FOXP4,[0],[0.2484363]
TROAP,[0],[0.24838029]
RGS20,[0],[0.24833687]
KCNJ15,[0],[0.2483335]
OTUB1,[0],[0.24823135]
CERS5,[0],[0.24820405]
CORO1A,[0],[0.24818315]
RRH,[0],[0.24812852]
CHRNG,[0],[0.24811895]
CRLF1,[0],[0.24811666]
USP11,[0],[0.24803573]
S1PR4,[0],[0.24782346]
GPR15,[0],[0.2477995]
GBA2,[0],[0.24776535]
MOGAT3,[0],[0.24769631]
RGL1,[0],[0.24768306]
KPNA3,[0],[0.24766466]
MAPK12,[0],[0.24749473]
PRKD2,[0],[0.24736382]
DCK,[0],[0.24715361]
FXYD7,[0],[0.24710162]
DDX42,[0],[0.24707618]
MTMR6,[0],[0.2469934]
ZMYND8,[0],[0.24693595]
CAMKK2,[0],[0.24684887]
ZBP1,[0],[0.24678409]
GSR,[0],[0.24676391]
STRA6,[0],[0.24676]
CTSO,[0],[0.24673152]
C15orf48,[0],[0.2465951]
POR,[0],[0.24658912]
KCNIP2,[0],[0.24658667]
PCBP2,[0],[0.24649096]
POLR2L,[0],[0.2464718]
AP4M1,[0],[0.24647106]
MRPS15,[0],[0.24646379]
RLIM,[0],[0.24645495]
DAPP1,[0],[0.24641056]
USP1,[0],[0.24629804]
INTS7,[0],[0.24624553]
CD2AP,[0],[0.24623726]
LRFN1,[0],[0.24620661]
ATP6V1B2,[0],[0.24610066]
STIM2,[0],[0.24602614]
GPSM2,[0],[0.2460119]
NME1-NME2,[0],[0.24590747]
KCNJ6,[0],[0.24588296]
PRG2,[0],[0.24587478]
ITPKC,[0],[0.24582233]
GGT7,[0],[0.24576199]
DLX3,[0],[0.24574707]
TRAF1,[0],[0.24572094]
GART,[0],[0.24570686]
CYP2S1,[0],[0.2457067]
AUP1,[0],[0.24569002]
KRT76,[0],[0.24567695]
VANGL1,[0],[0.24564184]
TNNC1,[0],[0.24559142]
CRTC3,[0],[0.24558347]
HOOK2,[0],[0.24556027]
DDC,[0],[0.24545468]
ORMDL3,[0],[0.2454145]
LZTS3,[0],[0.24541186]
B4GALNT2,[0],[0.24538282]
SDHA,[0],[0.24535882]
UMPS,[0],[0.24527572]
CALY,[0],[0.24521446]
MGAT4C,[0],[0.24518006]
RPL36,[0],[0.24498947]
STRN4,[0],[0.24496369]
RHNO1,[0],[0.24496083]
OXER1,[0],[0.2448241]
CLIC3,[0],[0.2447625]
BTLA,[0],[0.24475324]
RPS28,[0],[0.24453278]
WWP2,[0],[0.24445306]
CD38,[0],[0.24445069]
UBXN1,[0],[0.24440567]
PCYOX1L,[0],[0.24439289]
DCTN4,[0],[0.24434681]
SLC15A4,[0],[0.24434505]
CARD6,[0],[0.24421826]
MUC12,[0],[0.24418564]
DUSP5,[0],[0.24417037]
SYN1,[0],[0.24415025]
NAT2,[0],[0.24411955]
MAPKAPK2,[0],[0.24409744]
PHF10,[0],[0.24407375]
CHPT1,[0],[0.24406677]
PDX1,[0],[0.24406466]
NRF1,[0],[0.24404098]
PCGF6,[0],[0.24403246]
AK1,[0],[0.24399708]
LY6E,[0],[0.24397494]
MTMR2,[0],[0.24389172]
ECE1,[0],[0.24388722]
ME3,[0],[0.24385723]
NSA2,[0],[0.24380258]
PLA2G15,[0],[0.24371874]
HERC3,[0],[0.24359415]
FTL,[0],[0.2434514]
SKA1,[0],[0.24332659]
CABYR,[0],[0.24326934]
VPS72,[0],[0.24321319]
MPI,[0],[0.24320845]
ADIPOQ,[0],[0.2431868]
PPFIBP1,[0],[0.24313058]
GGT6,[0],[0.24303673]
CBX7,[0],[0.24293633]
HNMT,[0],[0.24288152]
IFT46,[0],[0.24286321]
PABPC3,[0],[0.24276397]
NEIL3,[0],[0.24274048]
KLC2,[0],[0.2427266]
TM6SF1,[0],[0.24270643]
WSB1,[0],[0.24268211]
INTU,[0],[0.24264932]
KEL,[0],[0.24262694]
BNIP3,[0],[0.24262545]
POMT2,[0],[0.2425938]
SSNA1,[0],[0.24237756]
IGHV3-11,[0],[0.24225283]
ARHGEF28,[0],[0.24223287]
EIF2AK3,[0],[0.24218029]
EIF1,[0],[0.24217856]
NME2,[0],[0.24216743]
PGAM2,[0],[0.24216592]
EHD4,[0],[0.24209502]
IPMK,[0],[0.24209315]
SLC6A9,[0],[0.24196346]
AGR2,[0],[0.2419452]
KCNK5,[0],[0.24164423]
GALNT10,[0],[0.24159992]
CSNK1G1,[0],[0.24159268]
RSL1D1,[0],[0.24148619]
CDKN3,[0],[0.24147984]
PDE6G,[0],[0.2414485]
INO80B,[0],[0.24142435]
PPP4C,[0],[0.24140932]
TRIP13,[0],[0.2413982]
AHCYL1,[0],[0.2413484]
MT1H,[0],[0.24117707]
MKNK2,[0],[0.2411697]
PHKA1,[0],[0.24106917]
MAPKAPK3,[0],[0.24105361]
BFSP2,[0],[0.2410181]
MTMR8,[0],[0.24093542]
NDUFS4,[0],[0.24093205]
SNRPA,[0],[0.2409177]
EIF4E3,[0],[0.2409024]
CALM2,[0],[0.2407689]
CACNA2D3,[0],[0.24071644]
UGT1A6,[0],[0.24068706]
POLR3B,[0],[0.24067694]
IFNGR2,[0],[0.24065363]
KLK4,[0],[0.24062787]
COL28A1,[0],[0.24059643]
ARHGAP19,[0],[0.24058695]
SHBG,[0],[0.24053362]
AMPD2,[0],[0.24052468]
HOXD1,[0],[0.24050918]
TRAT1,[0],[0.24047829]
KLHL11,[0],[0.24046472]
CTC1,[0],[0.24044782]
PPIF,[0],[0.24040502]
MRPS9,[0],[0.24036632]
DUSP2,[0],[0.240333]
PHLPP1,[0],[0.240288]
PTDSS1,[0],[0.2402423]
DPAGT1,[0],[0.24022299]
CSTB,[0],[0.24021704]
GRHPR,[0],[0.24018161]
OXA1L,[0],[0.2401299]
SPINT2,[0],[0.2401227]
SLA2,[0],[0.24011993]
PPP1R3B,[0],[0.24005492]
EIF5A2,[0],[0.24005173]
HNRNPD,[0],[0.23996678]
SLPI,[0],[0.23996444]
SEC61A2,[0],[0.23992969]
NPPA,[0],[0.23989557]
NUF2,[0],[0.23984273]
UBE2V2,[0],[0.23983733]
DYNLRB1,[0],[0.23981684]
NFAM1,[0],[0.23979564]
RALB,[0],[0.23974006]
GINS4,[0],[0.23971777]
PYCR2,[0],[0.23970604]
C1R,[0],[0.23965806]
RFX2,[0],[0.23957475]
ARHGAP12,[0],[0.23956706]
TUBA1C,[0],[0.23936266]
SPC25,[0],[0.2393097]
TONSL,[0],[0.23929743]
BET1L,[0],[0.23926249]
ATG4C,[0],[0.23924346]
PPIE,[0],[0.2391777]
CCR3,[0],[0.23914649]
CERS1,[0],[0.23913006]
CCL3,[0],[0.23912685]
MTMR12,[0],[0.23910989]
SSX2IP,[0],[0.23910302]
VPS36,[0],[0.23908757]
HIPK4,[0],[0.23900878]
IL27,[0],[0.23885101]
DENND6A,[0],[0.23882346]
DUT,[0],[0.23877895]
SLC7A9,[0],[0.23865628]
TBPL2,[0],[0.23827796]
AP3D1,[0],[0.23826258]
MAP4K3,[0],[0.23824364]
XPO4,[0],[0.23824288]
PKN3,[0],[0.23816217]
PNLIPRP1,[0],[0.23814294]
B3GALNT1,[0],[0.2380873]
CDCA2,[0],[0.2380574]
CHST7,[0],[0.2379674]
MTMR14,[0],[0.23787455]
DEPDC7,[0],[0.23782103]
PREPL,[0],[0.2377539]
TNFRSF12A,[0],[0.23767366]
TRIM5,[0],[0.23743328]
RND2,[0],[0.23728603]
HDAC10,[0],[0.23722951]
TNFRSF17,[0],[0.23713562]
ARHGAP1,[0],[0.23703672]
FDPS,[0],[0.23699927]
ADI1,[0],[0.2369787]
B4GALT6,[0],[0.23688191]
CSNK1G3,[0],[0.23686321]
RPL37,[0],[0.23685962]
KRT12,[0],[0.23684704]
CLCA1,[0],[0.23680611]
RIT1,[0],[0.23671511]
CENPQ,[0],[0.23665059]
BLOC1S1,[0],[0.23660092]
RRAS2,[0],[0.23652118]
RPL34,[0],[0.23640889]
MFAP4,[0],[0.23636353]
CPSF3,[0],[0.2362476]
BBS1,[0],[0.23618768]
SPTLC2,[0],[0.23618731]
DDX1,[0],[0.2361845]
RAPSN,[0],[0.23617321]
RFWD3,[0],[0.23615918]
UFL1,[0],[0.23613471]
TMED5,[0],[0.23612471]
NME8,[0],[0.2360889]
STX1B,[0],[0.23608568]
PSMD6,[0],[0.23604812]
AGXT2,[0],[0.23600349]
ALG8,[0],[0.23600061]
PAICS,[0],[0.2359618]
PSMA8,[0],[0.2359006]
CDIPT,[0],[0.23588392]
CHKB,[0],[0.23575866]
LSM14B,[0],[0.23565602]
CD69,[0],[0.23561583]
GPD2,[0],[0.23553656]
ETV6,[0],[0.23549947]
NSMAF,[0],[0.23545901]
RAB30,[0],[0.23542912]
RGPD3,[0],[0.23538624]
CLEC7A,[0],[0.23538391]
RPL35,[0],[0.235321]
SPTLC3,[0],[0.23532042]
RPL6,[0],[0.2352626]
DNAH5,[0],[0.23523717]
PSMB10,[0],[0.23521748]
PCGF5,[0],[0.23520128]
NCR1,[0],[0.23520051]
FDFT1,[0],[0.2351806]
CD200,[0],[0.23512119]
OSM,[0],[0.23504269]
PRPF39,[0],[0.23503733]
CA9,[0],[0.23499386]
LAMTOR5,[0],[0.23494348]
GLDC,[0],[0.23492795]
MAP4K1,[0],[0.2348923]
FUT3,[0],[0.23488127]
NR2C2,[0],[0.23487112]
RPGRIP1,[0],[0.23475055]
POLR3G,[0],[0.23473565]
HACE1,[0],[0.23470715]
MTTP,[0],[0.23469369]
PIGV,[0],[0.2345412]
SLC12A9,[0],[0.23454094]
CD244,[0],[0.23442078]
SPR,[0],[0.2343308]
NEK1,[0],[0.23431054]
FUT1,[0],[0.2342728]
PA2G4,[0],[0.23425134]
SNAPC3,[0],[0.23418422]
ART3,[0],[0.23413609]
MRPL2,[0],[0.23413187]
NIT2,[0],[0.23408812]
BAIAP2L1,[0],[0.23408641]
MCM3AP,[0],[0.23407099]
CHERP,[0],[0.23405677]
RND1,[0],[0.234055]
LRFN2,[0],[0.2340415]
OCLN,[0],[0.2340135]
RHOBTB3,[0],[0.23400669]
FARS2,[0],[0.23397854]
BCCIP,[0],[0.23390315]
MAN1B1,[0],[0.23388864]
NPY,[0],[0.23388332]
SIPA1,[0],[0.23388273]
TRAPPC10,[0],[0.2337081]
SAT2,[0],[0.23368044]
TNFRSF21,[0],[0.23366003]
HDAC11,[0],[0.23363686]
OPTN,[0],[0.23362379]
CPB2,[0],[0.23350511]
FBXO5,[0],[0.23346265]
SP7,[0],[0.23339197]
PLIN2,[0],[0.23332997]
TTC30B,[0],[0.23327962]
SPSB1,[0],[0.23322555]
GSTM3,[0],[0.23321559]
ESCO1,[0],[0.2332144]
KIRREL2,[0],[0.23317793]
CORO1C,[0],[0.23315963]
C1GALT1,[0],[0.23309518]
MANF,[0],[0.23308754]
EVI5,[0],[0.23302895]
ARF4,[0],[0.23294783]
TAX1BP1,[0],[0.23292452]
CITED1,[0],[0.23290652]
ZDHHC9,[0],[0.23284566]
SOX13,[0],[0.23275243]
CWC22,[0],[0.23269443]
CRTC1,[0],[0.23266731]
LILRB1,[0],[0.23263557]
RIN3,[0],[0.23260753]
NEUROD1,[0],[0.2325955]
MVB12B,[0],[0.23256847]
GP6,[0],[0.23248275]
SLC39A4,[0],[0.23242828]
IGFBP4,[0],[0.23242055]
PSMD13,[0],[0.2324033]
CAPG,[0],[0.23238002]
C5AR1,[0],[0.23234613]
KDM6B,[0],[0.2323415]
RAPGEF5,[0],[0.23233032]
TTF1,[0],[0.23219724]
P2RX2,[0],[0.23215328]
LIN28A,[0],[0.23205747]
MTNR1B,[0],[0.23204708]
ATP1B3,[0],[0.23199596]
PDHB,[0],[0.23197055]
RNGTT,[0],[0.23193094]
SNRPA1,[0],[0.2318998]
OMG,[0],[0.23186596]
BTG2,[0],[0.23177345]
STUB1,[0],[0.23169535]
MAPKAP1,[0],[0.23167442]
POLR3H,[0],[0.23162708]
GTF2A1L,[0],[0.23158471]
PIP5KL1,[0],[0.2315298]
SERPINB8,[0],[0.2314906]
NEDD8,[0],[0.23148957]
VPS37B,[0],[0.23139359]
VPS51,[0],[0.23122202]
ME2,[0],[0.2312044]
GANC,[0],[0.23117043]
SPRED3,[0],[0.23114306]
TPI1,[0],[0.23109569]
ERRFI1,[0],[0.23107588]
ADH4,[0],[0.23103043]
AVPR1B,[0],[0.23094857]
INPP4A,[0],[0.23087153]
BDH2,[0],[0.2308568]
PDLIM5,[0],[0.23084375]
ANKFY1,[0],[0.23079607]
SMARCAL1,[0],[0.23073274]
SLC27A1,[0],[0.23067908]
ARFGAP3,[0],[0.23054028]
XAB2,[0],[0.23040476]
PSG4,[0],[0.23038416]
OPA1,[0],[0.23034856]
MEP1B,[0],[0.23033492]
CTSA,[0],[0.23033336]
SFTPB,[0],[0.23032688]
TTC30A,[0],[0.2303194]
CDC42EP2,[0],[0.23031466]
PIGC,[0],[0.23025693]
SPTSSB,[0],[0.23021966]
DRD4,[0],[0.23018824]
PMAIP1,[0],[0.23008177]
ELL3,[0],[0.23007475]
RGS9BP,[0],[0.22996117]
LSM2,[0],[0.22995724]
SLC26A6,[0],[0.22981949]
HS3ST3B1,[0],[0.22980593]
GGA1,[0],[0.22973548]
SOAT2,[0],[0.2297272]
NDRG1,[0],[0.229727]
GRPEL1,[0],[0.22970445]
ETV4,[0],[0.22970173]
PAX9,[0],[0.22963616]
CLEC6A,[0],[0.22963266]
CDC40,[0],[0.22960544]
LMAN1L,[0],[0.22947037]
GALNT18,[0],[0.22943887]
GATA5,[0],[0.22935842]
RGS18,[0],[0.22927277]
AMH,[0],[0.22923748]
HMGN1,[0],[0.22921127]
ING4,[0],[0.22911313]
AICDA,[0],[0.22910886]
MAGED1,[0],[0.22909535]
TRAPPC8,[0],[0.22901903]
CXCR6,[0],[0.22899927]
CHST4,[0],[0.22890912]
MTM1,[0],[0.22887199]
PI4KB,[0],[0.22887087]
CASP14,[0],[0.22872005]
AMHR2,[0],[0.22868508]
ATL1,[0],[0.22851257]
LCE3D,[0],[0.22847421]
SEC22B,[0],[0.22846943]
MEFV,[0],[0.2284427]
KLHL9,[0],[0.2284036]
BCL3,[0],[0.22838683]
APOM,[0],[0.22834376]
UGT1A8,[0],[0.22833869]
NOXA1,[0],[0.22830965]
FCN3,[0],[0.22826535]
PHYH,[0],[0.2282067]
RAB33A,[0],[0.22819275]
KCTD6,[0],[0.22818568]
CKMT1A,[0],[0.22814739]
CAMSAP3,[0],[0.22809257]
CTTNBP2NL,[0],[0.22801737]
HBP1,[0],[0.22801337]
LPGAT1,[0],[0.22798629]
ADAMTS3,[0],[0.22795269]
SETD6,[0],[0.22794431]
CATSPER2,[0],[0.22791444]
KRT32,[0],[0.22786625]
MIF,[0],[0.22780664]
PARD6G,[0],[0.22778873]
MRAP2,[0],[0.22778592]
PIP4K2A,[0],[0.22773783]
FGF17,[0],[0.22759524]
KRT31,[0],[0.22752263]
COA6,[0],[0.22747742]
IL1RL2,[0],[0.22747129]
NEDD9,[0],[0.22745883]
PIGM,[0],[0.22745658]
ISY1-RAB43,[0],[0.22736633]
TSG101,[0],[0.22733311]
CAPN11,[0],[0.22724679]
RPS29,[0],[0.22719587]
UCHL5,[0],[0.22719519]
FARP1,[0],[0.22691187]
CNOT2,[0],[0.22688666]
KCNJ10,[0],[0.2268423]
TDP1,[0],[0.22680853]
KCTD1,[0],[0.22673595]
TNFRSF25,[0],[0.22657274]
ACSM2B,[0],[0.22651696]
ZNF582,[0],[0.22632702]
PEX14,[0],[0.22627978]
CNTF,[0],[0.22620173]
ID2,[0],[0.226185]
AMBP,[0],[0.22612281]
HEPH,[0],[0.22601412]
KIF7,[0],[0.2259555]
SLAMF7,[0],[0.22592637]
SLCO1A2,[0],[0.22585468]
LMAN2L,[0],[0.22584948]
ACTL6B,[0],[0.22584637]
ADNP,[0],[0.22584233]
CRABP2,[0],[0.22583285]
HES6,[0],[0.22568391]
MPL,[0],[0.22565609]
BBC3,[0],[0.22562565]
SNRPE,[0],[0.22562069]
CRTAP,[0],[0.22561948]
DEGS2,[0],[0.2255928]
NASP,[0],[0.22553974]
IFNA6,[0],[0.22546184]
ULK3,[0],[0.22545059]
MOCS1,[0],[0.22543351]
IDS,[0],[0.22539866]
BTBD2,[0],[0.22533695]
GLUD1,[0],[0.22521867]
TDRD1,[0],[0.22517638]
CCNG1,[0],[0.22509684]
GALNT7,[0],[0.22508746]
MSL3,[0],[0.22506683]
FBXO6,[0],[0.22500163]
AGTR2,[0],[0.22499837]
F11,[0],[0.22485596]
TRIM59,[0],[0.22484222]
PIANP,[0],[0.22479431]
NEK7,[0],[0.22472122]
SLC2A14,[0],[0.22471182]
STX7,[0],[0.22471042]
GPR183,[0],[0.22468626]
HAPLN1,[0],[0.22464886]
ASIC1,[0],[0.22455208]
MGST1,[0],[0.22453736]
AWAT2,[0],[0.22444874]
GNAT3,[0],[0.22442313]
SPRED2,[0],[0.22427529]
L3MBTL1,[0],[0.22411616]
HTRA2,[0],[0.22409134]
CAPNS2,[0],[0.22405595]
CYB5A,[0],[0.22404253]
GNMT,[0],[0.22401631]
GSK3A,[0],[0.22398062]
EHD1,[0],[0.22395517]
MLC1,[0],[0.22393489]
GALC,[0],[0.2238958]
ST6GALNAC5,[0],[0.22384931]
SRSF3,[0],[0.22381033]
TOLLIP,[0],[0.22377004]
CREB3,[0],[0.22375712]
ZNF468,[0],[0.22373073]
APLF,[0],[0.2237046]
CRH,[0],[0.22361529]
CD2,[0],[0.22345898]
STK24,[0],[0.2233064]
A4GALT,[0],[0.2231575]
CACNG1,[0],[0.22311567]
UPP2,[0],[0.22296233]
SEMA3G,[0],[0.22274487]
DCTPP1,[0],[0.22273304]
CD68,[0],[0.22264056]
UNC119B,[0],[0.22259752]
AFTPH,[0],[0.22256957]
KLHL21,[0],[0.22253019]
ATP6AP2,[0],[0.2225294]
HHAT,[0],[0.22247948]
ELOVL6,[0],[0.2224714]
FOXH1,[0],[0.22243765]
PSPH,[0],[0.22243449]
CNOT8,[0],[0.22243346]
CTNNBL1,[0],[0.22232904]
HOXB2,[0],[0.22226037]
RPIA,[0],[0.22223951]
PKIA,[0],[0.22223079]
ORC5,[0],[0.22213683]
HOXB1,[0],[0.22184937]
PSMD5,[0],[0.22176202]
DCTN2,[0],[0.22169493]
MSI1,[0],[0.2216745]
LTBR,[0],[0.2216375]
PNISR,[0],[0.22163092]
AFMID,[0],[0.22162108]
ACTR8,[0],[0.22158109]
RNF144A,[0],[0.22152819]
ATRIP,[0],[0.2215229]
GUCA1A,[0],[0.22148748]
PJA2,[0],[0.22136873]
CHRNB1,[0],[0.22134277]
CLEC4M,[0],[0.22123729]
CYP8B1,[0],[0.2212107]
GBA,[0],[0.22116682]
CEACAM3,[0],[0.22116406]
VPS29,[0],[0.22108634]
GCNT4,[0],[0.22101967]
SAE1,[0],[0.22090475]
GYPC,[0],[0.22081272]
PCGF1,[0],[0.2207577]
PIGL,[0],[0.2206382]
ASB9,[0],[0.22057778]
CCL25,[0],[0.22052327]
OOEP,[0],[0.22050813]
EBNA1BP2,[0],[0.22049776]
IL13RA2,[0],[0.2204603]
ACER2,[0],[0.22043073]
MINPP1,[0],[0.22034761]
BMI1,[0],[0.22034004]
SNRPB2,[0],[0.2203296]
PACSIN3,[0],[0.22029291]
APOL1,[0],[0.22026606]
TXNDC5,[0],[0.22025631]
STOML3,[0],[0.22024848]
PIGT,[0],[0.22011133]
ESRRB,[0],[0.22008416]
UBE2A,[0],[0.22007294]
FBXW8,[0],[0.21993098]
MED27,[0],[0.21991365]
FCGRT,[0],[0.21985203]
UGT2B10,[0],[0.21982113]
