Gene,Predicted Label,Probability
FKBP9,[0],[0.2377476]
PPIP5K2,[0],[0.23774198]
TDRD9,[0],[0.2377413]
APOA2,[0],[0.23769143]
RUSC1,[0],[0.23766942]
FPGS,[0],[0.2376345]
XPO6,[0],[0.23762235]
SERPIND1,[0],[0.23761937]
NEK6,[0],[0.23760824]
ENO1,[0],[0.23759724]
TUBAL3,[0],[0.23756397]
TADA2B,[0],[0.23755579]
ATP7B,[0],[0.23734401]
YKT6,[0],[0.23730294]
GMDS,[0],[0.23726784]
SPATC1,[0],[0.2372324]
THRSP,[0],[0.23721538]
RPS13,[0],[0.2371657]
CSDE1,[0],[0.23714726]
CDS1,[0],[0.23698157]
TPM1,[0],[0.23690906]
GM2A,[0],[0.2368581]
MAPKAP1,[0],[0.23684478]
MUC3A,[0],[0.23682322]
HLA-DOB,[0],[0.2367934]
CLDN15,[0],[0.236666]
PLEKHG5,[0],[0.2366568]
PPARD,[0],[0.23665448]
SLX1A,[0],[0.23659125]
NFYB,[0],[0.23649131]
TDRKH,[0],[0.23629679]
POFUT1,[0],[0.23620412]
ADAM2,[0],[0.23612572]
ME2,[0],[0.23605464]
GNMT,[0],[0.23602931]
LDB3,[0],[0.23602809]
RALGDS,[0],[0.2360242]
STX2,[0],[0.23598187]
RILP,[0],[0.23593122]
ALG10B,[0],[0.2358867]
ZNF28,[0],[0.2358421]
RPL21,[0],[0.23581941]
CCNT2,[0],[0.23577976]
NPHS2,[0],[0.23577607]
MGAT4B,[0],[0.23576218]
PGS1,[0],[0.23563404]
ENY2,[0],[0.235577]
IL22RA1,[0],[0.23557688]
PARVA,[0],[0.23552643]
MATK,[0],[0.23551545]
TUBB6,[0],[0.23539062]
RPL34,[0],[0.23534861]
GLUD1,[0],[0.23531537]
FXYD7,[0],[0.23522228]
RABGAP1,[0],[0.23520157]
CUL2,[0],[0.23518376]
SRL,[0],[0.23511443]
USP18,[0],[0.23506412]
ASS1,[0],[0.23502031]
STXBP3,[0],[0.23499781]
CCNC,[0],[0.23498754]
MAP3K10,[0],[0.23498212]
IFT81,[0],[0.23497967]
RPS12,[0],[0.23495983]
HNF1B,[0],[0.23486517]
ADAMTS4,[0],[0.23485214]
NOC4L,[0],[0.23481205]
LRRC8A,[0],[0.23480727]
CDC16,[0],[0.23480532]
PDE6C,[0],[0.23458843]
EXOC5,[0],[0.23456602]
ZER1,[0],[0.2345316]
CLIC3,[0],[0.23438759]
TRIM6,[0],[0.23435369]
DNAJA1,[0],[0.23435257]
CABYR,[0],[0.23429012]
TYSND1,[0],[0.23427324]
QRFP,[0],[0.23425663]
FYCO1,[0],[0.23425008]
RPAP3,[0],[0.23423815]
HSPB2,[0],[0.23421633]
DDIT3,[0],[0.23419641]
RPL14,[0],[0.2341434]
RPS15A,[0],[0.23410532]
ANG,[0],[0.23404486]
PES1,[0],[0.23383036]
PPAT,[0],[0.23381402]
RAB11FIP3,[0],[0.23371835]
SIK1,[0],[0.23370072]
SEMA4G,[0],[0.23359352]
UGT1A3,[0],[0.23348273]
IL13RA2,[0],[0.23345727]
ADK,[0],[0.23337214]
PON1,[0],[0.23335946]
REV1,[0],[0.23331714]
GBE1,[0],[0.23331237]
NKX2-5,[0],[0.23326814]
GIPR,[0],[0.23324297]
SSNA1,[0],[0.23322329]
RBPMS,[0],[0.23315798]
CTSO,[0],[0.23310743]
ABR,[0],[0.23308936]
MINK1,[0],[0.23308599]
RPS27,[0],[0.23301844]
RNF25,[0],[0.23300384]
MLC1,[0],[0.23297174]
EXOSC7,[0],[0.23289956]
IPO11,[0],[0.23281924]
NFE2L1,[0],[0.23280871]
MTMR6,[0],[0.23278788]
SPR,[0],[0.2327852]
PARK7,[0],[0.23270488]
HYOU1,[0],[0.23266578]
FTSJ3,[0],[0.23254801]
SCARF2,[0],[0.23235671]
ETFDH,[0],[0.2323122]
DDX52,[0],[0.23218456]
SUPT3H,[0],[0.23217909]
MON1B,[0],[0.23212332]
ELOVL4,[0],[0.23206912]
CAPRIN1,[0],[0.23203066]
NR2F2,[0],[0.23202495]
CYTH1,[0],[0.23194453]
TAF8,[0],[0.23188186]
MND1,[0],[0.23174697]
PNPLA2,[0],[0.23173493]
HTR1E,[0],[0.23170328]
ELP3,[0],[0.23162508]
SKA3,[0],[0.23158549]
MC4R,[0],[0.23152967]
PCCA,[0],[0.2315163]
ACSS3,[0],[0.23149528]
SSH3,[0],[0.23147416]
GRN,[0],[0.2314195]
EIF2S1,[0],[0.23141414]
CLCA2,[0],[0.23136617]
GABRA6,[0],[0.2312758]
OR2M4,[0],[0.23125045]
GNAI3,[0],[0.23120761]
CTSF,[0],[0.23116316]
XPO5,[0],[0.2311466]
AIF1,[0],[0.23111792]
SPN,[0],[0.23108289]
RPL9,[0],[0.23105536]
GAMT,[0],[0.23104388]
CEP72,[0],[0.23076575]
SYN2,[0],[0.23076376]
NFKB1,[0],[0.23067416]
LDHAL6B,[0],[0.23063776]
IPO13,[0],[0.23062693]
IKZF4,[0],[0.23055948]
FNIP2,[0],[0.2305166]
PPP1R3B,[0],[0.23048478]
FOXRED2,[0],[0.2303541]
CLINT1,[0],[0.23031397]
LDHAL6A,[0],[0.2302407]
CAMSAP3,[0],[0.23019217]
NDRG1,[0],[0.2301458]
INTS12,[0],[0.23011206]
C4BPB,[0],[0.23004714]
LSM7,[0],[0.22996797]
CKS2,[0],[0.22986215]
ALDH6A1,[0],[0.22982226]
NR2C2,[0],[0.22970551]
FOXP4,[0],[0.22968267]
GUCY2F,[0],[0.22962065]
TACR3,[0],[0.22945996]
COPG2,[0],[0.22943522]
MTFMT,[0],[0.22938667]
ARL13B,[0],[0.22930653]
RANBP6,[0],[0.22928509]
CLDN2,[0],[0.2292165]
ABCG1,[0],[0.229186]
TRIM59,[0],[0.22916198]
BCAS3,[0],[0.22916162]
ZNF676,[0],[0.22908475]
TXNRD1,[0],[0.22907777]
TUBA1C,[0],[0.22903386]
C6orf120,[0],[0.22898488]
DHODH,[0],[0.22896817]
SOX4,[0],[0.22895943]
FARP1,[0],[0.22895342]
TADA3,[0],[0.22892953]
PRKAG1,[0],[0.22886318]
USP39,[0],[0.22884005]
ATP13A2,[0],[0.22881913]
POLG2,[0],[0.22877365]
CBLC,[0],[0.22872524]
HTR1D,[0],[0.22869585]
KPNA5,[0],[0.22868448]
VPS16,[0],[0.22862956]
TIA1,[0],[0.22854339]
ORMDL3,[0],[0.22854005]
ITIH3,[0],[0.2284616]
DUSP5,[0],[0.22843046]
SLA,[0],[0.22840956]
MRGBP,[0],[0.2283548]
KCNE1,[0],[0.22834037]
CNOT2,[0],[0.22830647]
SULT2B1,[0],[0.22830647]
MPP2,[0],[0.228261]
IFIT2,[0],[0.2282283]
KIF18B,[0],[0.22821808]
ALYREF,[0],[0.2281929]
CNTN2,[0],[0.22818635]
KCNJ5,[0],[0.22809964]
C15orf48,[0],[0.22809443]
CNNM1,[0],[0.22798654]
RPL7A,[0],[0.2279652]
HLTF,[0],[0.22786145]
DEPDC1,[0],[0.22776006]
EIF3J,[0],[0.22775301]
SF3A3,[0],[0.22774863]
COPS7A,[0],[0.22772615]
RHPN2,[0],[0.22769386]
CRTAM,[0],[0.22763613]
AGMAT,[0],[0.22763291]
CXCL8,[0],[0.22758442]
ARFGAP1,[0],[0.22744144]
SRSF3,[0],[0.22741544]
GULP1,[0],[0.22740607]
SPAG5,[0],[0.22739235]
TNIP2,[0],[0.22737126]
GPSM3,[0],[0.2273687]
DHCR7,[0],[0.22731028]
FOXA3,[0],[0.22722456]
PDHB,[0],[0.22713697]
CAP2,[0],[0.2270556]
SCARA3,[0],[0.22700833]
RSL24D1,[0],[0.22699177]
TREH,[0],[0.22696951]
ABCA2,[0],[0.22691327]
CD63,[0],[0.22677375]
RASD2,[0],[0.22675873]
CD69,[0],[0.22668757]
CFHR1,[0],[0.22667626]
HIPK4,[0],[0.22661266]
CERS1,[0],[0.22660184]
DCTN3,[0],[0.22655024]
TBCE,[0],[0.22650312]
CD34,[0],[0.22646065]
ZNF568,[0],[0.22616482]
PA2G4,[0],[0.22608434]
AGMO,[0],[0.22606294]
DBF4B,[0],[0.2260232]
ODC1,[0],[0.225883]
RPE65,[0],[0.2258726]
COG7,[0],[0.22580644]
ZNF300,[0],[0.22575194]
LSM2,[0],[0.22567812]
ODF2,[0],[0.22557]
ZNF468,[0],[0.2254912]
DCP2,[0],[0.22545154]
KCND1,[0],[0.22531807]
ERP27,[0],[0.22528757]
UBAP2L,[0],[0.22527803]
MS4A4A,[0],[0.2251642]
NPR3,[0],[0.22515506]
TPPP,[0],[0.22498368]
DAZAP1,[0],[0.22493479]
BLOC1S3,[0],[0.22481482]
DSC2,[0],[0.22478014]
THBD,[0],[0.22466595]
CEP76,[0],[0.22463626]
LRRC8E,[0],[0.2245678]
MLX,[0],[0.22455953]
CNBP,[0],[0.2244877]
SLC51B,[0],[0.22448088]
DCTN2,[0],[0.22447991]
NEUROD1,[0],[0.22437516]
RPA2,[0],[0.22434846]
NMI,[0],[0.2242856]
LRRC8D,[0],[0.22420648]
TAF11,[0],[0.22416505]
TCERG1,[0],[0.2240726]
SRPRB,[0],[0.22406328]
SLC38A9,[0],[0.22387283]
NME8,[0],[0.22380966]
PRIMPOL,[0],[0.22373125]
ZNF692,[0],[0.22360533]
TNNC1,[0],[0.22345795]
PIGM,[0],[0.22344305]
MPZ,[0],[0.2234342]
ABCB6,[0],[0.22335881]
DCAF15,[0],[0.2233407]
DNAJC2,[0],[0.2232729]
HMOX2,[0],[0.22315058]
DYNC2LI1,[0],[0.22312652]
ZDHHC9,[0],[0.22307888]
GPI,[0],[0.22299676]
CASQ2,[0],[0.2229682]
USP19,[0],[0.2229564]
KCNJ3,[0],[0.22290076]
GCH1,[0],[0.2228987]
PAQR5,[0],[0.22286561]
C1QBP,[0],[0.22283478]
ASH2L,[0],[0.22273159]
OR10K2,[0],[0.22268939]
HMGCR,[0],[0.22263467]
ANAPC11,[0],[0.22262573]
MSMO1,[0],[0.22257604]
TMED3,[0],[0.22256504]
DDC,[0],[0.22252062]
SYF2,[0],[0.22250354]
SIAH2,[0],[0.22248264]
DCK,[0],[0.22244342]
ZFP14,[0],[0.22241767]
RPL30,[0],[0.22239062]
CDC25B,[0],[0.22235917]
CD101,[0],[0.22231542]
YTHDC1,[0],[0.22226514]
BCAT1,[0],[0.2221853]
YY1AP1,[0],[0.22208576]
HSD17B10,[0],[0.22206669]
SEC63,[0],[0.22197737]
TMOD2,[0],[0.22188175]
MCM3,[0],[0.2218693]
CDC23,[0],[0.22182958]
ANGPT4,[0],[0.22178909]
CARD10,[0],[0.22175923]
BARX1,[0],[0.22163181]
ZNF615,[0],[0.22158146]
OPRD1,[0],[0.22147939]
KHDRBS1,[0],[0.22144821]
SPO11,[0],[0.22142692]
IMPDH2,[0],[0.22141814]
MANBA,[0],[0.22137538]
ARF1,[0],[0.2213169]
TOMM40,[0],[0.22112493]
ZP4,[0],[0.22108974]
CLEC7A,[0],[0.2209219]
KCNN1,[0],[0.22083364]
KPNA4,[0],[0.22082864]
RAG2,[0],[0.22081704]
ANLN,[0],[0.22076376]
RAPGEF5,[0],[0.2207495]
HNRNPH2,[0],[0.22064285]
FMO4,[0],[0.2206103]
POMT2,[0],[0.22060627]
OR8K5,[0],[0.22054952]
MED17,[0],[0.22045149]
WDR6,[0],[0.22041911]
KLHL20,[0],[0.22024405]
CSRP1,[0],[0.2202114]
PAOX,[0],[0.22020839]
ACKR1,[0],[0.22020064]
HCFC2,[0],[0.22003137]
AGPAT2,[0],[0.21981893]
NCL,[0],[0.21981658]
SFTPD,[0],[0.21979891]
MPP7,[0],[0.21977833]
SUPT4H1,[0],[0.21974751]
NMRK1,[0],[0.21963175]
SLC35A2,[0],[0.21955647]
RPS7,[0],[0.21949548]
HM13,[0],[0.2194569]
KCNA2,[0],[0.21943186]
STX7,[0],[0.21937758]
BRS3,[0],[0.21925466]
LMAN2L,[0],[0.2191997]
TPMT,[0],[0.2191414]
CLCNKA,[0],[0.21908395]
PDE7B,[0],[0.21907496]
GAL3ST2,[0],[0.21906921]
STX16,[0],[0.21893449]
MINPP1,[0],[0.218895]
ASRGL1,[0],[0.2187571]
CNOT6,[0],[0.21866742]
MAGEH1,[0],[0.21860713]
GSTM2,[0],[0.21854074]
FBXW5,[0],[0.21854043]
ARHGEF11,[0],[0.21852249]
EVI2A,[0],[0.21851964]
TARBP2,[0],[0.21833876]
EIF3B,[0],[0.21832316]
GRXCR1,[0],[0.21828172]
PTGER4,[0],[0.2182658]
TMED10,[0],[0.21818686]
TEX12,[0],[0.21816202]
AMACR,[0],[0.21814322]
DLST,[0],[0.21812116]
PLTP,[0],[0.21810618]
HSPD1,[0],[0.21804953]
MYL5,[0],[0.218025]
RNF152,[0],[0.21796745]
ZNF792,[0],[0.21794003]
DDA1,[0],[0.21786194]
SAV1,[0],[0.21783626]
GNAT3,[0],[0.21782897]
ADH1C,[0],[0.21780297]
HAUS8,[0],[0.21779254]
RAB27A,[0],[0.21778643]
RRS1,[0],[0.21775833]
RBM39,[0],[0.2177287]
NOP56,[0],[0.21772832]
DNAJB4,[0],[0.21766073]
FAM83D,[0],[0.21762586]
P2RY13,[0],[0.21760948]
DSE,[0],[0.21757586]
GABPA,[0],[0.21754016]
DNAI2,[0],[0.2174177]
COG2,[0],[0.21740487]
IFNAR1,[0],[0.21738283]
HHAT,[0],[0.2173787]
UBA1,[0],[0.21726084]
VPS52,[0],[0.21723482]
ZKSCAN5,[0],[0.21717112]
XYLT2,[0],[0.21706063]
BTG3,[0],[0.2170331]
BNIP3,[0],[0.21702944]
ETV6,[0],[0.2169698]
NTNG2,[0],[0.2169519]
RGS13,[0],[0.21691844]
CASP5,[0],[0.21689825]
SGPL1,[0],[0.21685256]
LSM6,[0],[0.21682076]
IQSEC1,[0],[0.21675394]
ARHGAP9,[0],[0.21671808]
OR6B1,[0],[0.21666841]
AMELX,[0],[0.21661428]
GUCA1B,[0],[0.21656954]
CASP7,[0],[0.2165272]
SLC16A1,[0],[0.2164685]
ERF,[0],[0.216446]
STRIP2,[0],[0.21641424]
IFI16,[0],[0.21641125]
MYADM,[0],[0.21640146]
HNRNPD,[0],[0.21634233]
GGT7,[0],[0.21631928]
GSS,[0],[0.21618608]
PSG4,[0],[0.21614926]
GDF5,[0],[0.21607082]
BAG1,[0],[0.21603425]
RAB6A,[0],[0.21597895]
RPL37A,[0],[0.21595296]
RNF19A,[0],[0.21578164]
ZNF420,[0],[0.21577449]
ECH1,[0],[0.21572952]
CD300A,[0],[0.2155256]
DENND5A,[0],[0.2154056]
DCP1A,[0],[0.21538606]
SLC26A6,[0],[0.21534151]
MRPL15,[0],[0.21533442]
DDIT4,[0],[0.21527877]
SSR3,[0],[0.21524091]
GCKR,[0],[0.21514937]
MBOAT1,[0],[0.21512564]
PSPC1,[0],[0.21512446]
ACAA2,[0],[0.2150682]
ACO1,[0],[0.21500005]
TIGIT,[0],[0.21489793]
LZTS3,[0],[0.21487209]
RPS3,[0],[0.21477443]
SLC25A5,[0],[0.21471928]
CSTF2,[0],[0.21458338]
RPLP1,[0],[0.21457832]
RORC,[0],[0.21453191]
KLK13,[0],[0.2144534]
BBIP1,[0],[0.21430983]
CAMLG,[0],[0.2142658]
EXOC6,[0],[0.21425417]
MCHR1,[0],[0.21422774]
ZFP37,[0],[0.2141771]
ALDH18A1,[0],[0.21417241]
RMDN2,[0],[0.21415974]
KCNIP2,[0],[0.21410508]
MBNL1,[0],[0.21405709]
LIN52,[0],[0.21392946]
ATP11B,[0],[0.21379887]
NEU1,[0],[0.21378773]
SNRPA1,[0],[0.21376806]
RDH16,[0],[0.2137316]
ACTR3,[0],[0.21372959]
ACTR3B,[0],[0.21362875]
SLC2A8,[0],[0.21355416]
CCNL1,[0],[0.213534]
KCNJ10,[0],[0.21346818]
B9D2,[0],[0.21342927]
SPTSSB,[0],[0.21342313]
ZNF263,[0],[0.21340948]
SUMO2,[0],[0.21339312]
SPRR2B,[0],[0.2133533]
GNL3,[0],[0.2133264]
SNAP23,[0],[0.21332617]
IFNA4,[0],[0.2133037]
RCC1,[0],[0.21329358]
ZNF544,[0],[0.21324784]
HSPA14,[0],[0.21317394]
RCAN1,[0],[0.21312638]
ZNF26,[0],[0.21309778]
CD2BP2,[0],[0.21308619]
BACH1,[0],[0.21302794]
LMAN2,[0],[0.2130232]
PDK4,[0],[0.21298727]
CERS4,[0],[0.21291858]
CCDC86,[0],[0.21289422]
CLDN3,[0],[0.21289372]
ARHGEF16,[0],[0.21286483]
MAPK8IP2,[0],[0.2128533]
ERP44,[0],[0.21272984]
P2RX6,[0],[0.21266668]
DCAF4,[0],[0.21263437]
TMEM97,[0],[0.21262695]
DFFA,[0],[0.21253926]
PIANP,[0],[0.21252607]
TSPAN14,[0],[0.21251707]
EFHC1,[0],[0.21248907]
RFWD3,[0],[0.21244207]
KCNG3,[0],[0.21232218]
TIGD3,[0],[0.21225886]
FBXL19,[0],[0.21219975]
S100A9,[0],[0.21214204]
RPL15,[0],[0.21213575]
ZNF267,[0],[0.21212912]
CTPS1,[0],[0.21208568]
MRPS5,[0],[0.21207693]
MST1,[0],[0.21205765]
LAMP2,[0],[0.21204323]
OR4D11,[0],[0.21204275]
ARAP1,[0],[0.2120211]
OR2J2,[0],[0.21194461]
TOMM40L,[0],[0.21190979]
RPP25,[0],[0.21186945]
CD248,[0],[0.21182899]
POMGNT1,[0],[0.21176147]
TUBG2,[0],[0.21170716]
LAMTOR4,[0],[0.21163811]
TNPO3,[0],[0.2116365]
SEMA4F,[0],[0.21159506]
GGCT,[0],[0.2115697]
ZNF385A,[0],[0.21156833]
MORF4L2,[0],[0.21129549]
LDHB,[0],[0.21128517]
CMPK2,[0],[0.21116869]
CSNK2B,[0],[0.21114118]
STAR,[0],[0.21102192]
ARHGAP30,[0],[0.21102041]
ASGR1,[0],[0.21098147]
CYTH2,[0],[0.21092477]
HEXA,[0],[0.21086635]
PRDM9,[0],[0.21085936]
TJAP1,[0],[0.21077888]
RAB1A,[0],[0.21068357]
DGAT1,[0],[0.2106457]
ZNF519,[0],[0.21061623]
ZNF214,[0],[0.21054974]
NLGN2,[0],[0.21054187]
RPS26,[0],[0.21046534]
SERINC3,[0],[0.21045949]
ZNF436,[0],[0.21044654]
APPL1,[0],[0.21043666]
MTX1,[0],[0.21040164]
GLDC,[0],[0.21039933]
DPF1,[0],[0.21037553]
ATF7,[0],[0.21025838]
RPS16,[0],[0.21024098]
PREPL,[0],[0.21006984]
GK,[0],[0.2098165]
RABGEF1,[0],[0.20978597]
RAD52,[0],[0.20975174]
LYPLA2,[0],[0.20972925]
TNNC2,[0],[0.20970827]
PPP1R9B,[0],[0.20968752]
TNPO1,[0],[0.20963626]
TM6SF1,[0],[0.20963316]
SLC25A13,[0],[0.20959716]
HIC1,[0],[0.20958434]
SYNE3,[0],[0.20957495]
GUCY2D,[0],[0.20954145]
NDUFS3,[0],[0.20945226]
SLC25A12,[0],[0.20944627]
CEP41,[0],[0.20938462]
DDOST,[0],[0.20925298]
CD68,[0],[0.2092293]
FBXO21,[0],[0.20919402]
SLC22A13,[0],[0.20910835]
OR5K3,[0],[0.2090741]
TBC1D2,[0],[0.2090378]
PTGDS,[0],[0.20895727]
TRIM23,[0],[0.20894924]
ABCE1,[0],[0.20890738]
ATP2B4,[0],[0.20889583]
UBXN4,[0],[0.2087496]
AGPAT3,[0],[0.2086881]
SMNDC1,[0],[0.20847973]
KEL,[0],[0.20844351]
FBXW9,[0],[0.20840268]
EDA,[0],[0.20839965]
SEC23IP,[0],[0.2083949]
KIAA1549L,[0],[0.20833258]
SPNS1,[0],[0.20828643]
TRIM50,[0],[0.20826778]
DDN,[0],[0.20824923]
SPINT1,[0],[0.20812371]
SEMA5A,[0],[0.20811583]
CHST7,[0],[0.20809361]
GRIN3A,[0],[0.20806345]
MRPS7,[0],[0.20804708]
SASS6,[0],[0.20801781]
SOAT1,[0],[0.20801464]
TCP1,[0],[0.20797458]
TDRD1,[0],[0.20795085]
SPIRE2,[0],[0.20794047]
SGSM1,[0],[0.2078065]
MAGOH,[0],[0.20778516]
MTMR12,[0],[0.20777391]
PLXNC1,[0],[0.20776694]
DUSP10,[0],[0.20775771]
TNFRSF9,[0],[0.2077466]
TNFSF11,[0],[0.20763731]
MYL6B,[0],[0.20759858]
SCNN1A,[0],[0.20755023]
KCNAB3,[0],[0.20747395]
CAPNS2,[0],[0.20743619]
TSPYL2,[0],[0.20740086]
COMMD10,[0],[0.2073202]
RAD54L,[0],[0.2072994]
ZNF157,[0],[0.20725]
TUBA8,[0],[0.20724824]
RNF125,[0],[0.2072135]
RNF6,[0],[0.20704083]
TRIM37,[0],[0.20700349]
SPRR2D,[0],[0.20698155]
RCSD1,[0],[0.20695174]
SCUBE3,[0],[0.2069008]
LUC7L,[0],[0.20672938]
RLIM,[0],[0.20670015]
MAP2K6,[0],[0.20669304]
CAMSAP1,[0],[0.20657128]
MRPS12,[0],[0.20653696]
CDS2,[0],[0.20648402]
USP2,[0],[0.20648243]
SMPDL3A,[0],[0.20646998]
GAST,[0],[0.20645355]
BTD,[0],[0.20641422]
FAM13B,[0],[0.20640573]
PLIN2,[0],[0.20637327]
PGAP1,[0],[0.2063023]
CYP4F22,[0],[0.20626454]
FARSB,[0],[0.20624669]
WBP11,[0],[0.20614347]
SNAPIN,[0],[0.20611568]
MRPS14,[0],[0.20602618]
IGFBP1,[0],[0.20594919]
CIDEB,[0],[0.20592126]
CCL15,[0],[0.20586263]
MED20,[0],[0.20577565]
UGT1A4,[0],[0.20572545]
THOC1,[0],[0.20571063]
SNX4,[0],[0.2056909]
GUF1,[0],[0.2055859]
EXOC3L1,[0],[0.20556009]
RNGTT,[0],[0.20549527]
WDR12,[0],[0.20548758]
CCDC6,[0],[0.20543347]
COPZ1,[0],[0.205428]
KLHL25,[0],[0.20540896]
SEMA5B,[0],[0.2052958]
MZB1,[0],[0.20525329]
IMPA2,[0],[0.20521592]
LIPF,[0],[0.20521484]
MED29,[0],[0.20520669]
PTPN23,[0],[0.2051991]
CXCL11,[0],[0.20516676]
PEX12,[0],[0.20503399]
NKX6-1,[0],[0.20500769]
PECR,[0],[0.20499495]
UCHL5,[0],[0.20498793]
ULBP3,[0],[0.20498627]
MTDH,[0],[0.20492071]
RPL26L1,[0],[0.20482479]
IPO5,[0],[0.20482281]
SEC13,[0],[0.20465279]
ING2,[0],[0.20457281]
CD55,[0],[0.20445709]
POLR2K,[0],[0.20439334]
TRAT1,[0],[0.20438047]
IRF9,[0],[0.20437603]
NOL9,[0],[0.20429382]
SMYD3,[0],[0.20416155]
COMMD3,[0],[0.20414566]
B3GNT8,[0],[0.20413616]
ZNF616,[0],[0.20409265]
PHLDA3,[0],[0.20405988]
FBXW8,[0],[0.20405532]
CSE1L,[0],[0.20400712]
AFTPH,[0],[0.20399012]
AQP6,[0],[0.20392315]
DDHD2,[0],[0.20390806]
PGF,[0],[0.20389201]
ABCG5,[0],[0.20386434]
CUZD1,[0],[0.20380506]
ASIC3,[0],[0.20377496]
LAMTOR3,[0],[0.20372494]
PER3,[0],[0.20372032]
ATG9A,[0],[0.20368402]
CCL4L1,[0],[0.20367712]
GRID2,[0],[0.20360556]
AUP1,[0],[0.20354241]
MAP4K2,[0],[0.2035159]
RENBP,[0],[0.2034514]
GOSR1,[0],[0.20337747]
RGPD8,[0],[0.20324741]
ZNF732,[0],[0.20323063]
C2CD2,[0],[0.20320286]
SPICE1,[0],[0.20319055]
SERINC5,[0],[0.20308223]
HAL,[0],[0.20305374]
MRPS22,[0],[0.20304438]
BDH1,[0],[0.20302457]
RUSC2,[0],[0.20301875]
ZNF280B,[0],[0.20293109]
SLC39A7,[0],[0.20279647]
CA2,[0],[0.20254676]
FBXO8,[0],[0.20254084]
SLC45A2,[0],[0.20243861]
SLC22A17,[0],[0.20243165]
GABRA1,[0],[0.2024192]
MGAT5,[0],[0.20238654]
TUSC3,[0],[0.20229916]
NCF4,[0],[0.20227158]
KLK1,[0],[0.20226602]
HGFAC,[0],[0.20214765]
RASGRP3,[0],[0.20211121]
GPR150,[0],[0.20203356]
ICAM3,[0],[0.20199402]
RLN2,[0],[0.20194878]
RGS7BP,[0],[0.20192616]
DENND6A,[0],[0.2019259]
MKNK2,[0],[0.20191872]
FLII,[0],[0.20191339]
DBR1,[0],[0.20183271]
KIAA0513,[0],[0.20182109]
SDR9C7,[0],[0.20160337]
RND2,[0],[0.20157728]
MPI,[0],[0.20152228]
KLHL21,[0],[0.20151487]
OR14I1,[0],[0.20146535]
ICAM2,[0],[0.20140715]
AMPD2,[0],[0.20137052]
MOCS1,[0],[0.20124784]
PLK2,[0],[0.20123956]
SEMA4A,[0],[0.2011965]
MATN1,[0],[0.20116974]
FUCA1,[0],[0.20113967]
BCAS4,[0],[0.20113751]
PPP6R1,[0],[0.20107223]
CEP63,[0],[0.20106952]
ESYT3,[0],[0.2010311]
ARHGAP20,[0],[0.20103058]
LIMS2,[0],[0.20092519]
IRF2BP2,[0],[0.20080742]
PTBP2,[0],[0.20079178]
LIPH,[0],[0.20070522]
MTMR9,[0],[0.20066151]
SNX17,[0],[0.20064673]
TINF2,[0],[0.20057178]
UBE2V2,[0],[0.20056207]
GTF3C3,[0],[0.20056042]
FBXO7,[0],[0.20054883]
RFX3,[0],[0.20048162]
ZNF599,[0],[0.20032485]
SYNPR,[0],[0.200311]
SNRPD2,[0],[0.20024237]
RANBP3,[0],[0.20019883]
ZNF600,[0],[0.20017469]
IFNA10,[0],[0.20010729]
PPIL3,[0],[0.20003343]
DPH2,[0],[0.20002247]
PSTPIP2,[0],[0.19999225]
CRY1,[0],[0.19982706]
PKP3,[0],[0.1998002]
HIPK1,[0],[0.19978473]
MZT1,[0],[0.19977891]
TAS2R10,[0],[0.19977504]
COX19,[0],[0.19973053]
POLR2I,[0],[0.19969232]
CCL3,[0],[0.19955976]
PTDSS1,[0],[0.1994859]
SYDE1,[0],[0.19944845]
HADHA,[0],[0.19938551]
OPA1,[0],[0.1993084]
ZMPSTE24,[0],[0.1992673]
DNAJC10,[0],[0.19921695]
CRTC1,[0],[0.199149]
NPS,[0],[0.19902247]
DPEP1,[0],[0.19902244]
TFAP4,[0],[0.19894473]
NCF1,[0],[0.19892009]
LHFPL5,[0],[0.1987468]
SNRPE,[0],[0.19860488]
SNURF,[0],[0.19859096]
RPL11,[0],[0.19857457]
SHB,[0],[0.19848219]
KCNQ4,[0],[0.19840351]
BECN1,[0],[0.19837178]
ICOS,[0],[0.19819206]
P2RX4,[0],[0.19799972]
TNIP1,[0],[0.19797498]
TICRR,[0],[0.19796024]
ABLIM1,[0],[0.19785075]
JADE3,[0],[0.19781564]
HIPK3,[0],[0.19780123]
VAX1,[0],[0.19778432]
CCNG1,[0],[0.19775966]
CDC42EP3,[0],[0.19775793]
LY6D,[0],[0.19761106]
TOPORS,[0],[0.19760092]
HPS3,[0],[0.19757491]
OR4M1,[0],[0.19756886]
ASB9,[0],[0.19755593]
HOPX,[0],[0.19749832]
RNF103,[0],[0.19748595]
PLIN3,[0],[0.19748043]
PHKB,[0],[0.19743495]
OAT,[0],[0.19726934]
FBLIM1,[0],[0.19725269]
GAL3ST1,[0],[0.19716015]
KCNC3,[0],[0.19713117]
GRK1,[0],[0.19704]
STRADA,[0],[0.19702385]
PAICS,[0],[0.1970085]
KLRC1,[0],[0.19697876]
NFIA,[0],[0.1968683]
FXYD6,[0],[0.19685502]
EPN3,[0],[0.19683802]
ADAMTSL5,[0],[0.19681579]
ATP6V1B2,[0],[0.1967512]
GUCA1A,[0],[0.19668478]
KATNB1,[0],[0.1966571]
CCDC88C,[0],[0.1966505]
TPH2,[0],[0.19659773]
